J,"Meng, Jingbo",Your Health Buddies Matter: Preferential Selection and Social Influence on Weight Management in an Online Health Social Network,HEALTH COMMUNICATION,2016,"A growing number of online social networks are designed with the intention to promote health by providing virtual space wherein individuals can seek and share information and support with similar others. Research has shown that real-world social networks have a significant influence on one's health behavior and outcomes. However, there is a dearth of studies on how individuals form social networks in virtual space and whether such online social networks exert any impact on individuals' health outcomes. Built on the Multi-Theoretical Multilevel (MTML) framework and drawing from literature on social influence, this study examined the mechanisms underlying the formation of an online health social network and empirically tested social influence on individual health outcomes through the network. Situated in a weight management social networking site, the study tracked a health buddy network of 709 users and their weight management activities and outcomes for 4months. Actor-based modeling was used to test the joint dynamics of preferential selection and social influence among health buddies. The results showed that baseline, inbreeding, and health status homophily significantly predicted preferential selection of health buddies in the weight management social networking site, whereas self-interest in seeking experiential health information did not. The study also found peer influence of online health buddy networks on individual weight outcomes, such that an individual's odds of losing weight increased if, on average, the individual's health buddies were losing weight.",7,1041-0236,WOS:000382564700003,common
J,"Golman, Russell; Loewenstein, George; Moene, Karl Ove; Zarri, Luca",The Preference for Belief Consonance,JOURNAL OF ECONOMIC PERSPECTIVES,2016,"We consider the determinants and consequences of a source of utility that has received limited attention from economists: people's desire for the beliefs of other people to align with their own. We relate this 'preference for belief consonance' to a variety of other constructs that have been explored by economists, including identity, ideology, homophily, and fellow-feeling. We review different possible explanations for why people care about others' beliefs and propose that the preference for belief consonance leads to a range of disparate phenomena, including motivated belief-formation, proselytizing, selective exposure to media, avoidance of conversational minefields, pluralistic ignorance, belief-driven clustering, intergroup belief polarization, and conflict. We also discuss an explanation for why disputes are often so intense between groups whose beliefs are, by external observers' standards, highly similar to one-another.",7,0895-3309,WOS:000380915700008,common
J,"Arifovic, Jasmina; Eaton, B. Curtis; Walker, Graeme",The coevolution of beliefs and networks,JOURNAL OF ECONOMIC BEHAVIOR & ORGANIZATION,2015,"Social psychologists have shown that people experience cognitive dissonance when two or more of their cognitions diverge, and that they actively manage the dissonance. With this in mind, we develop a model of social learning in networks to understand the coevolution of beliefs and networks. We focus on beliefs concerning an objective phenomenon. Initial beliefs are based on noisy, private and unbiased information. Because the information is noisy, initial beliefs differ, creating dissonance. In our model, behavior is motivated by a desire to minimize this dissonance. In many circumstances this behavior adversely affects the efficiency of social learning, such that in equilibrium the mean aggregate belief is biased and there is significant variation of beliefs across the population. The parameterizations of our model that result in the most inefficient learning produce a fractionalized network structure in which there are a number of distinct groups: within any group all beliefs are identical; beliefs differ from group to group, sometimes greatly; there is no intergroup interaction. Since dissonance minimizing behavior is apparently a deeply rooted feature of humans, we are led to ask: What policies could improve the situation? Our results suggest that policies that improve the availability of objective information and/or increase the size of networks enhance efficiency of social learning. On the other hand, anything that makes changing networks more attractive as a dissonance minimizing strategy has the opposite effect. (C) 2015 Elsevier B.V. All rights reserved.",7,0167-2681,WOS:000367488300003,common
J,"Woodson, Kevin",RACE AND RAPPORT: HOMOPHILY AND RACIAL DISADVANTAGE IN LARGE LAW FIRMS,FORDHAM LAW REVIEW,2015,,7,0015-704X,WOS:000353072200015,common
J,"Zhang, Jie; Tsai, Wan-Hsiu",United We Shop! Chinese Consumers' Online Group Buying,JOURNAL OF INTERNATIONAL CONSUMER MARKETING,2015,"This study aims to understand the underlying psychology that drives Chinese consumers' online group buying intention. The relationship-oriented factors of perceived homophily, consumer susceptibility to interpersonal influence, and consumer need for uniqueness were tested as key antecedents of online group buying intention. Based on a nonstudent sample of Chinese Internet users, findings indicate that consumer need for uniqueness and perceived homophily significantly and directly influenced online group buying intention, while the effect of susceptibility to normative influence on online group buying intention was mediated by consumer need for uniqueness. Theoretical and practical implications of collective online buying are provided.",7,0896-1530,WOS:000210908600004,common
J,"Schwarz, Ori; Shani, Guy",Culture in mediated interaction: Political defriending on Facebook and the limits of networked individualism,AMERICAN JOURNAL OF CULTURAL SOCIOLOGY,2016,"During the 2014 Gaza war, Facebook became a central arena for moral/political boundary work for Israeli users, resulting in unusually high rates of politically motivated tie dissolution. Cultural criteria were thus applied to restructure and symbolically cleanse social networks. We analyze Facebook's visibility-structures, interview data, and public posts to explore this phenomenon. Studying Facebook interaction reveals cultural mechanisms used offline to sustain heterogeneous social networks and facilitate interaction despite differences - group style differentiation between circles, differential self-presentation, and constructing imagined homogeneity - whose employment is impeded by Facebook's material design. This case of materiality-informed value homophily introduces materiality to the sociological understanding of the interrelations between culture and network structure. Interviewees reported dissolving ties following their shock and surprise at the political views and sacrilegious expression styles of their Facebook friends. We demonstrate that their shock and surprise derived from Facebook's design, which converges life-spheres and social circles and thwarts segregation of interactions, group styles, and information. Rather than disembedding individuals from groups within the 'networked-individualism,' it makes individuals accountable for their statements towards all their social circles. In dramatic times, this collapse of segregation between life-spheres, affiliation circles, and group styles conjures Durkheimian sociability and symbolic cleansing despite commitment to pluralism.",6,2049-7113,WOS:000390858100005,common
J,"Dong, Yuxiao; Tang, Jie; Chawla, Nitesh V.; Lou, Tiancheng; Yang, Yang; Wang, Bai",Inferring Social Status and Rich Club Effects in Enterprise Communication Networks,PLOS ONE,2015,"Social status, defined as the relative rank or position that an individual holds in a social hierarchy, is known to be among the most important motivating forces in social behaviors. In this paper, we consider the notion of status from the perspective of a position or title held by a person in an enterprise. We study the intersection of social status and social networks in an enterprise. We study whether enterprise communication logs can help reveal how social interactions and individual status manifest themselves in social networks. To that end, we use two enterprise datasets with three communication channels-voice call, short message, and email-to demonstrate the social-behavioral differences among individuals with different status. We have several interesting findings and based on these findings we also develop a model to predict social status. On the individual level, high-status individuals are more likely to be spanned as structural holes by linking to people in parts of the enterprise networks that are otherwise not well connected to one another. On the community level, the principle of homophily, social balance and clique theory generally indicate a ""rich club"" maintained by high-status individuals, in the sense that this community is much more connected, balanced and dense. Our model can predict social status of individuals with 93% accuracy.",6,1932-6203,WOS:000352134700035,common
J,"Wang, Zhen-Zhen; Zhu, Jonathan J. H.",Homophily versus preferential attachment: Evolutionary mechanisms of scientific collaboration networks,INTERNATIONAL JOURNAL OF MODERN PHYSICS C,2014,"Homophily and preferential attachment are among the most recognized mechanisms of network evolution. Instead of examining the two mechanisms separately, this study considers them jointly in a scholarly collaboration network. Specifically, when a new scholar enters a field, how does he/she choose the first collaborator from the pool of available scholars? We find that new scholars tend to collaborate with someone who works in the same institution (which is called constrained acceptance), shares similar specialty interests (active choice), or has already worked with many collaborators (random action). We view constrained acceptance and active choice as supporting evidence for homophily (because similarity is attractive) and random action as supporting evidence for preferential attachment (because popularity is attractive). As such, both homophily and preferential attachment affect the evolution of collaboration networks. Furthermore, the influences vary over time with random action, constrained acceptance, and active choice taking turns to act the dominant force at the beginning, middle and later phases of the evolution process, respectively.",6,0129-1831,WOS:000332860600014,common
J,"Wittek, R",Mimetic trust and intra-organizational network dynamics,JOURNAL OF MATHEMATICAL SOCIOLOGY,2001,"Dynamic network models based on the homophily principle are criticized for neglecting organizational context conditions and the impact of role structures on the evolution of intra-organizational trust networks. Using a neo-institutional framework it is argued that individuals in competitive environments will attempt to reduce uncertainty about the trustworthiness of potential trustees by imitating the sociometric choice behavior of persons in similar network positions. Three hypotheses are developed. The positional trust hypothesis predicts that individuals tend to trust other actors who occupy a similar network position as themselves. The mimetic trust hypothesis argues that individuals trust actors who are trusted by persons in their own network position. Finally, the advisory trust hypothesis claims that individuals prefer to maintain trust relations to persons occupying a position of third party intermediary than to persons in other positions. An exploratory empirical test of the hypotheses is carried out by reanalyzing a longitudinal network study of the relationships among 25 salesmen in the furniture department of a North American retail sales store during the 1950s. Blockmodelling procedures are used to identify structural positions in the networks, and log-linear analysis is applied to determine stability of choices within and between structural positions. The results support the mimetic trust and the advisory trust hypothesis.",6,0022-250X,WOS:000167961200005,common
J,"Barwick, Christine",Are Immigrants Really Lacking Social Networking Skills? The Crucial Role of Reciprocity in Building Ethnically Diverse Networks,SOCIOLOGY-THE JOURNAL OF THE BRITISH SOCIOLOGICAL ASSOCIATION,2017,"Increasing ethnic and social diversity in cities does not translate into diverse networks of urbanites. Particularly for white middle-classes in gentrified neighbourhoods, there is evidence on boundary drawing to ` unwanted groups' such as ethnic minorities and lower-classes. Rarely have these studies focused on the networks of ethnic minorities, the actual diversity-bringers. I will contribute to the understanding of why and under what circumstances diversity in neighbourhoods gets translated into people's daily practices, hence also networks, by analysing those of middle-class TurkishGermans in Berlin. Based on interviews and network analysis, I will show that a neighbourhood's ethnic diversity, fellow residents' attitudes towards diversity and the built environment play an important role in building category-crossing ties. Owing to a lack of reciprocity in establishing ties, Turkish-Germans in neighbourhoods with a high share of native-Germans actually have more ties to Turks than those in a more diverse neighbourhood.",5,0038-0385,WOS:000397968800014,common
J,"Sosa, Sebastian","The Influence of Gender, Age, Matriline and Hierarchical Rank on Individual Social Position, Role and Interactional Patterns in Macaca sylvanus at 'La Foret des Singes': A Multilevel Social Network Approach",FRONTIERS IN PSYCHOLOGY,2016,"A society is a complex system composed of individuals that can be characterized by their own attributes that influence their behaviors. In this study, a specific analytical protocol based on social network analysis was adopted to investigate the influence of four attributes (gender, age, matriline, and hierarchical rank) on affiliative (allogrooming) and agonistic networks in a non-human primate species, Macaca sylvanus, at the park La Foret des Singes in France. The results show significant differences with respect to the position (i.e., centric, peripheral) and role (i.e., implication in the network cohesiveness) of an individual within a social network and hence interactional patterns. Females are more central, more active, and have a denser ego network in the affiliative social network tan males; thus, they contribute in a greater way to the cohesive structure of the network. High-ranking individuals are likely to receive fewer agonistic behaviors than low-ranking individuals, and high-ranking females receive more allogrooming. I also observe homophily for affiliative interactions regarding all attributes and homophily for agonistic interactions regarding gender and age. Revealing the positions, the roles, and the interactional behavioral patterns of individuals can help understand the mechanisms that shape the overall structure of a social network.",5,1664-1078,WOS:000374273900001,common
J,"Ossenkop, Carolin; Vinkenburg, Claartje J.; Jansen, Paul G. W.; Ghorashi, Halleh",Ethnic diversity and social capital in upward mobility systems Problematizing the permeability of intra-organizational career boundaries,CAREER DEVELOPMENT INTERNATIONAL,2015,"Purpose - The purpose of this paper is to contribute to a better understanding of the complex relationship between ethnic diversity, social capital, and objective career success in upward mobility systems over time. The authors conceptualize the underlying process of why intra-organizational career boundaries are more permeable for dominant ethnics compared to minority ethnics.Design/methodology/approach - The authors conceptually explore and model this relationship by elaborating on three mechanisms of social capital return deficit proposed by Lin (2000), building the argument based on four underlying principles (stereotype fit, status construction, homophily, and reciprocity).Findings - Based on a proposed reciprocal relationship between social capital and objective career success, the authors suggest the development of an upward career spiral over time, which is continuously affected by ethnic group membership. Consequently, the authors argue that dominant ethnics do not only advance to a higher level of objective career success, but that they also advance exponentially faster than minority ethnics.Research limitations/implications - The conceptualization provokes the question to what extent the permeability of intra-organizational boundaries constrains careers of some, while enabling careers of others.Originality/value - The contribution lies in the exploration of the relationship between social capital and objective career success over time, of the permeability of intra-organizational career boundaries, and how both are affected by ethnic group membership.",5,1362-0436,WOS:000366481700006,common
J,"Russell, Cristel Antonia; Schau, Hope Jensen; Crockett, David","Cultural Diversity in Television Narratives: Homophilization, Appropriation, and Implications for Media Advocacy",JOURNAL OF PUBLIC POLICY & MARKETING,2013,"This research explores the role of cultural diversity in the construction of consumer identity, and in particular, how cultural diversity is appropriated through television viewing. Data based on depth interviews and surveys of young adults who created brand collages centered on a television-based character reveal that viewers identify and engage with television narratives through a process of ""homophilization""; that is, they actively envision various features of television narratives as similar to themselves and their own lived experiences. The data also show that homophilizing processes are enacted primarily by customizing the narrative, or textual poaching, in which the consumers insert themselves and their experiences into the narrative, and that consumption choices serve as primary mechanisms for poaching. Because media narratives are important in the formation and maintenance of consumer identity, the authors strongly recommend vigilance in the production and dissemination of socially conscious narratives that allow prosocial and realistic characters with whom consumers can actively engage.",5,0743-9156,WOS:000319710300014,common
J,"Jones, Martin H.; Estell, David B.","When Elementary Students Change Peer Groups Intragroup Centrality, Intergroup Centrality, and Self-Perceptions of Popularity",MERRILL-PALMER QUARTERLY-JOURNAL OF DEVELOPMENTAL PSYCHOLOGY,2010,"The current study follows two cohorts of fourth and fifth graders across 1 school year to better understand why some students change peer groups. The study focuses on popularity and intragroup social status. We examined whether differences between individuals' and group members' self-perceptions of popularity were related to changing peer groups. In addition, we investigated whether more peripheral group members were likely to leave their peer group. Results suggest that not only are peripheral group members and group members with dissimilar self-perceptions of popularity more likely to change groups, but they have more similar self-perceptions of popularity in their new groups. By employing a novel method of measuring within-group homophily, the current study expands the sparse literature on why individuals might change group membership.",5,0272-930X,WOS:000279335500004,common
J,"WOLF, C","RELIGIOUS SOCIALIZATION, DENOMINATIONAL MILIEUS, AND GENERATIONS",ZEITSCHRIFT FUR SOZIOLOGIE,1995,"The decay of denominational milieus and the decreasing success of religious socialization are processes often observed. This article first analyzes the relationship between the religiosity of parents and their children in two successive generations. In a second step religious homophily of non-kin ties between individuals who belong either to the pre-war or the post-war generation are compared. In accordance with secularization theory a declining proportion of religious individuals can be observed. At the same time the data show an intensification of religious socialization within the family and a growing tendency toward religiously homogenous ties. Thus, the empirical results suggest an intergenerational increase in religious homophily both in kin and non-kin relationships.",5,0340-1804,WOS:A1995TA89000002,common
J,"Wax, Amy; DeChurch, Leslie A.; Contractor, Noshir S.",Self-Organizing Into Winning Teams: Understanding the Mechanisms That Drive Successful Collaborations,SMALL GROUP RESEARCH,2017,"Contemporary teams are self-assembling with increasing frequency, meaning the component members are choosing to join forces with some degree of agency rather than being assigned to work with one another. However, the majority of the teams literature up until this point has focused on randomly assigned or staffed teams. Thus, the purpose of the current study was to investigate how people do form into teams and how people should form into teams. Specifically, we utilized a sample of digital traces from a massively multiplayer online role-playing game (N = 1,568) to evaluate the bases for and performance implications of team self-assembly. The results indicated that self-assembled teams form via three mechanisms: homophily, familiarity, and proximity. Moreover, results of the trace data analyses indicated that successful and unsuccessful teams were homogeneous in terms of different characteristics, and successful teams formed based on friendship more often than unsuccessful teams did.",4,1046-4964,WOS:000416177500002,common
J,"Stadtfeld, Christoph; Pentland, Alex (Sandy)",Partnership Ties Shape Friendship Networks: A Dynamic Social Network Study,SOCIAL FORCES,2015,"Partnership ties shape friendship networks through different social forces. First, partnership ties drive clustering in friendship networks: individuals who are in a partnership tend to have common friends and befriend other couples. Second, partnership ties influence the level of homophily in these emerging friendship clusters. Partners tend to be similar in a number of attributes (homogamy). If one partner selects friends based on preferences for homophily, then the other partner may befriend the same person regardless of whether they also have homophilic preferences. Thus, two homophilic ties emerge based on a single partner's preferences. This amplification of homophily can be observed in many attributes (e.g., ethnicity, religion, age). Gender homophily, however, may be de-amplified, as the gender of partners differs in heterosexual partnerships. In our study, we follow dynamic friendship formation among 126 individuals and their cohabiting partners in a university-related graduate housing community over a period of nine months (N = 2,250 self-reported friendship relations). We find that partnership ties strongly shape the dynamic process of friendship formation. They are a main driver of local network clustering and explain a striking amount of homophily.",4,0037-7732,WOS:000368440900047,common
J,"Nahon, Karine; Hemsley, Jeff",Homophily in the Guise of Cross-Linking: Political Blogs and Content,AMERICAN BEHAVIORAL SCIENTIST,2014,"This study examines the behavior of influential political blogs (conservative and liberal) in reference to external viral content during March 2007 and June 2009. We analyze homophily and cross-ideological (heterophily) practices. We propose a multidimensional model that employs both qualitative and quantitative methods for examining homophily behaviors by looking at three dimensions: blog-to-blog, blog-tovideo, blog post-to-video. Findings show that while homophily patterns prevail, some limited occurrences of cross-ideological practices exist. The cross-linking practices may include deliberative motives, but in essence they are not created for the purposes of discourse. Instead, these cross-linking practices strengthen previously held political stances of the users who create them and negatively portray and reframe content of alternative views. This represents homophily in the guise of cross-linking.",4,0002-7642,WOS:000341436600004,common
J,"Logan, Laura S.","Status Homophily, Sexual Identity, and Lesbian Social Ties",JOURNAL OF HOMOSEXUALITY,2013,"The literature on friendship and social networks finds that individuals form social ties with people who are like thema much studied concept called homophily. However, few studies have explicitly examined sexual identity as a point of homophily. Scholars from multiple disciplines have long argued that sexuality influences the organization of our social worlds, yet most studies of friendship and social networks under-examine or overlook the influence of sexual identity. This study addresses that gap by looking at status homophily among lesbian social ties to examine the influence of sexual identity, as well as gender, race, class, and family, on their personal networks. Using survey data from 544 U.S. lesbian respondents, the findings make visible some of the factors and forces that shape social ties for lesbians. The results point to the importance of sexuality as an organizing element of social life, and suggest that studies that examine social networks or friendships more often make sexual identity, gender, and intersecting social locations a central focus.",4,0091-8369,WOS:000324670000006,common
J,"Rhee, Mooweon; Yang, Daegyu; Yoo, Taeyoung",National culture and friendship homophily in the multinational workplace,ASIAN BUSINESS & MANAGEMENT,2013,"This article argues that cultural differences can be understood in terms of demographic homophily patterns. We test this argument by comparing friendship homophily in nationality and gender between two cultural groups (Korean and American employees) from within a multi-national corporation. Korean employees showed stronger nationality homophily owing to their collectivistic values. Confucian culture strengthened the gender homophily of the East Asian employees, especially female employees. Finally, compared to the Korean employees, the affective closeness of the US employees' friendship ties was significantly affected by friendship tie multiplexity, showing this group's instrumental disposition.",4,1472-4782,WOS:000320581800002,common
J,"Mark, Noah P.; Harris, Daniel R.",Roommate's race and the racial composition of white college students' ego networks,SOCIAL SCIENCE RESEARCH,2012,"We develop and test a new hypothesis about how the race of a college freshman's roommate affects the racial composition of the student's ego network. Together, three principles of social structure proximity, homophily, and transitivity logically imply that college students assigned a roommate of a given race will have more friends (other than their roommate) of that race than will students assigned a roommate not of that race. A test with data collected from 195 white freshmen at Stanford University in the spring of 2002 supports this prediction. Our analysis advances earlier work by predicting and providing evidence of race-specific effects: While students assigned a different-race roommate of a given race have more friends (other than their roommate) of their roommate's race, they do not have more different-race friends not of their roommate's race. (C) 2011 Elsevier Inc. All rights reserved.",4,0049-089X,WOS:000300523400010,common
J,"Scheitle, Christopher P.; Smith, Buster G.",A Note on the Frequency and Sources of Close Interreligious Ties,JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,2011,"As the religious landscape of the United States becomes increasingly diverse, understanding how individuals of different faiths relate to each other and the consequences of those relationships presents a significant issue for research. Research studying such faith-bridging interactions has been limited and primarily focused on interfaith marriage. Using social network data from the 2004 General Social Survey we examine the dynamics underlying the frequency of interfaith ties of all types. We then analyze how interreligious ties differ in strength from intrareligious ties.",4,0021-8294,WOS:000291277900015,common
J,"Civettini, Nicole H. W.",Similarity and group performance,SOCIAL PSYCHOLOGY QUARTERLY,2007,"This paper investigates the effects that different patterns of similarity among group members have on a group performance on a problem-solving task. I discuss and test hypotheses on the effects of similarity on group performance derived from two literatures: balance theory and research on homophily. In an experiment I found that the relative balance of the pattern of similarity was more important in predicting how quickly groups establish norms of interaction and complete a task than how similar group members were to each other Neither balance nor the degree of similarity had a significant effect on the quality of the groups' work. I conclude that groups with balanced similarity structures produce task solutions that approximate the quality of those from other groups, but they do so in significantly less time. That is, balanced groups are more efficient than unbalanced groups.",4,0190-2725,WOS:000250016800005,common
J,"Hanusch, Folker; Noelleke, Daniel",Exploring journalists' interactions with each other on Twitter,DIGITAL JOURNALISM,2019,"Journalists have for considerable time been criticized for living in their own bubbles, a phenomenon industry commentators have referred to as groupthink, while in scholarship the tendency of individuals to connect with people who are like them is termed homophily. This age-old process has come under scrutiny in recent times due to the arrival of social network sites, which have been viewed as both working against but also leading to more homophily. In journalism scholarship, these processes are still little understood, however. Focusing on the social network site Twitter and drawing on a large-scale analysis of more than 600,000 tweets sent by 2908 Australian journalists during one year, this study shows that journalists continue to live in bubbles in their online interactions with each other. Most journalists were more likely to interact with journalists who have the same gender, work in the same organization, on the same beat or in the same location. However, the study also demonstrates some notable exceptions as well as the importance of differentiating between types of interaction.",3,2167-0811,WOS:000461774300002,common
J,"Altenburger, Kristen M.; Ugander, Johan",Monophily in social networks introduces similarity among friends-of-friends,NATURE HUMAN BEHAVIOUR,2018,"The observation that individuals tend to be friends with people who are similar to themselves, commonly known as homophily, is a prominent feature of social networks. While homophily describes a bias in attribute preferences for similar others, it gives limited attention to variability. Here, we observe that attribute preferences can exhibit variation beyond what can be explained by homophily. We call this excess variation monophily to describe the presence of individuals with extreme preferences for a particular attribute possibly unrelated to their own attribute. We observe that monophily can induce a similarity among friends-of-friends without requiring any similarity among friends. To simulate homophily and monophily in synthetic networks, we propose an overdispersed extension of the classical stochastic block model. We use this model to demonstrate how homophily-based methods for predicting attributes on social networks based on friends (that is, 'the company you keep') are fundamentally different from monophily-based methods based on friends-of-friends (that is, 'the company you're kept in'). We place particular focus on predicting gender, where homophily can be weak or non-existent in practice. These findings offer an alternative perspective on network structure and prediction, complicating the already difficult task of protecting privacy on social networks.",3,2397-3374,WOS:000435523500012,common
J,"Boman, John H.; Mowen, Thomas J.","Same feathers, different flocks: Breaking down the meaning of 'behavioral Homophily' in the etiology of crime",JOURNAL OF CRIMINAL JUSTICE,2018,"Purpose: This study's purpose is to (1) examine how behavioral homophily relates to deviance among friendship pairs and (2) to assess how deviance and non-deviance homophily may be independently and jointly important for deviant behavior.Methods: Using a sample of 2154 individuals nested within 1077 dyadic friendship pairs, a series of mixed effects models explore how behavioral, deviance, and non-deviance homophily at the dyadic level relate to an actor's theft, vandalism, violence, drug, and alcohol use.Results: Findings demonstrate that behavioral homophily is a more robust protective factor than risk factor for deviance. Specifically, non-deviance homophily is significantly more related to abstaining from offending than deviance homophily is in promoting offending for theft, vandalism, violence, and drug use. And while behavioral homophily was not significantly associated with alcohol use, deviance homophily related to higher levels of alcohol use and non-deviance homophily related to less alcohol use with relatively equal effect sizes.Conclusions: Behavioral homophily contains two empirically and theoretically distinct components deviance and non-deviance homophily. While both criminological theory and research have long established that peers ""matter,"" behavioral homophily across friendships can operate in a bifurcated role by associating with offending while simultaneously relating to normative behavior.",3,0047-2352,WOS:000423635400004,common
J,"Gargiulo, Floriana; Gandica, Yerali",The Role of Homophily in the Emergence of Opinion Controversies,JASSS-THE JOURNAL OF ARTIFICIAL SOCIETIES AND SOCIAL SIMULATION,2017,"Understanding the emergence of strong controversial issues in modern societies is a key issue in opinion studies. A commonly diffused idea is the fact that the increasing of homophily in social networks, due to the modern ICT, can be a driving force for opinion polarization. In this paper we address the problem with a modelling approach following three basic steps. We first introduce a network morphogenesis model to reconstruct network structures where homophily can be tuned with a parameter. We show that as homophily increases the emergence of marked topological community structures in the networks raises. Secondly, we perform an opinion dynamics process on homophily dependent networks and we show that, contrary to the common idea, homophily helps consensus formation. Finally, we introduce a tunable external media pressure and we show that, actually, the combination of homophily and media makes the media effect less effective and leads to strongly polarized opinion clusters.",3,1460-7425,WOS:000416163500012,common
J,"Sosa, Sebastian; Zhang, Peng; Cabanes, Guenael","Social networks dynamics revealed by temporal analysis: An example in a non-human primate (Macaca sylvanus) in ""La Foret des Singes""",AMERICAN JOURNAL OF PRIMATOLOGY,2017,"This study applied a temporal social network analysis model to describe three affiliative social networks (allogrooming, sleep in contact, and triadic interaction) in a non-human primate species, Macaca sylvanus. Three main social mechanisms were examined to determine interactional patterns among group members, namely preferential attachment (i.e., highly connected individuals are more likely to form new connections), triadic closure (new connections occur via previous close connections), and homophily (individuals interact preferably with others with similar attributes). Preferential attachment was only observed for triadic interaction network. Triadic closure was significant in allogrooming and triadic interaction networks. Finally, gender homophily was seasonal for allogrooming and sleep in contact networks, and observed in each period for triadic interaction network. These individual-based behaviors are based on individual reactions, and their analysis can shed light on the formation of the affiliative networks determining ultimate coalition networks, and how these networks may evolve over time. A focus on individual behaviors is necessary for a global interactional approach to understanding social behavior rules and strategies. When combined, these social processes could make animal social networks more resilient, thus enabling them to face drastic environmental changes. This is the first study to pinpoint some of the processes underlying the formation of a social structure in a non-human primate species, and identify common mechanisms with humans. The approach used in this study provides an ideal tool for further research seeking to answer long-standing questions about social network dynamics.",3,0275-2565,WOS:000403923100013,common
J,"Fu, Jiawei Sophia; Shumate, Michelle","News media, social media, and hyperlink networks: An examination of integrated media effects",INFORMATION SOCIETY,2017,"Research typically focuses on one medium. But in today's digital media environment, people use and are influenced by their experience with multiple systems. Building on media ecology research, we introduce the notion of integrated media effects. We draw on resource dependence and homophily theories to analyze the mechanisms that connect media systems. To test the integrated media effects, we examine the relationships between news media visibility and social media visibility and hyperlinking patterns among 410 nongovernmental organization (NGO) websites in China. NGOs with greater news media visibility and more social media followers receive significantly more hyperlinks. Further, NGOs with a similar number of social media followers prefer to hyperlink to each other. The results suggest that both news media and social media systems are related to the configuration of hyperlink networks, providing support for the integrated media effects described. Implications for the study of hyperlink networks, online behaviors of organizations, and public relations are drawn from the results.",3,0197-2243,WOS:000395776600001,common
J,"Zhang, Guangxi; Chan, Andrew; Zhong, Jianan; Yu, Xiaofen",Creativity and social alienation: the costs of being creative,INTERNATIONAL JOURNAL OF HUMAN RESOURCE MANAGEMENT,2016,"Although creativity is a widely praised merit, the psychological costs that an employee may pay for being creative are less examined. The present study advances the research paradigm on the dark side of creativity by focusing on the negative psychological state (social alienation) of creative employees. By building on the studies on the homophily principle and on the cultural perspective of creativity, we investigated why creative employees are more likely to experience social alienation. Drawing on the social capital theory, we point out that social alienation of creative employees depends on their networking ability and harmony enhancement motive. A two-wave survey among 311 employees from 59 Chinese organizations supported the hypotheses. Implications of the findings are discussed for creativity and alienation literature as well as management practice.",3,0958-5192,WOS:000373839000002,common
J,"Ulloa, Roberto; Kacperski, Celina; Sancho, Fernando",Institutions and Cultural Diversity: Effects of Democratic and Propaganda Processes on Local Convergence and Global Diversity,PLOS ONE,2016,"In a connected world where people influence each other, what can cause a globalized monoculture, and which measures help to preserve the coexistence of cultures? Previous research has shown that factors such as homophily, population size, geography, mass media, and type of social influence play important roles. In the present paper, we investigate for the first time the impact that institutions have on cultural diversity. In our first three studies, we extend existing agent-based models and explore the effects of institutional influence and agent loyalty. We find that higher institutional influence increases cultural diversity, while individuals' loyalty to their institutions has a small, preserving effect. In three further studies, we test how bottom-up and top-down processes of institutional influence impact our model. We find that bottom-up democratic practices, such as referenda, tend to produce convergence towards homogeneity, while top-down information dissemination practices, such as propaganda, further increase diversity. In our last model-an integration of bottom-up and topdown processes into a feedback loop of information-we find that when democratic processes are rare, the effects of propaganda are amplified, i.e., more diversity emerges; however, when democratic processes are common, they are able to neutralize or reverse this propaganda effect. Importantly, our models allow for control over the full spectrum of diversity, so that a manipulation of our parameters can result in preferred levels of diversity, which will be useful for the study of other factors in the future. We discuss possible mechanisms behind our results, applications, and implications for political and social sciences.",3,1932-6203,WOS:000373604800029,common
J,"Dev, Pritha",HOMOPHILY AND COMMUNITY STRUCTURE IN NETWORKS,JOURNAL OF PUBLIC ECONOMIC THEORY,2016,"This paper proposes a strategy to estimate the community structure for a network accounting for the empirically established fact that communities and links are formed based on homophily. It presents a maximum likelihood approach to rank community structures where the set of possible community structures depends on the set of salient characteristics and the probability of a link between two nodes varies according to the characteristics of the two nodes. This approach has good large sample properties, which lead to a practical algorithm for the estimation. To exemplify the approach it is applied to data collected from four village clusters in Ghana.",3,1097-3923,WOS:000375781100008,common
J,"Manrique, Pedro D.; Zheng, Minzhang; Cao, Zhenfeng; Restrepo, Elvira Maria; Johnson, Neil F.",Generalized Gelation Theory Describes Onset of Online Extremist Support,PHYSICAL REVIEW LETTERS,2018,"We introduce a generalized form of gelation theory that incorporates individual heterogeneity and show that it can explain the asynchronous, sudden appearance and growth of online extremist groups supporting ISIS (so-called Islamic State) that emerged globally post-2014. The theory predicts how heterogeneity impacts their onset times and growth profiles and suggests that online extremist groups present a broad distribution of heterogeneity-dependent aggregation mechanisms centered around homophily. The good agreement between the theory and empirical data suggests that existing strategies aiming to defeat online extremism under the assumption that it is driven by a few ""bad apples"" are misguided. More generally, this generalized theory should apply to a range of real-world systems featuring aggregation among heterogeneous objects.",2,0031-9007,WOS:000439979800014,common
