PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,EA,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
J,"Gaston, N; Nelson, DR",,,,"Gaston, Noel; Nelson, Douglas R.",,,BRIDGING TRADE THEORY AND LABOUR ECONOMETRICS: THE EFFECTS OF INTERNATIONAL MIGRATION,JOURNAL OF ECONOMIC SURVEYS,,,,,,,,,,,,This paper surveys current theoretical and empirical research on international migration with a particular emphasis on the links between trade theory and labour empirics.,,,,,"Nelson, Douglas/0000-0003-0464-0745",,,,,,,,,,,,0950-0804,1467-6419,,,,FEB,2013,27,1,,,,,98,139,,10.1111/j.1467-6419.2011.00696.x,,,,,,,WOS:000313267300004,,,,,
J,"Abreu, D; Manea, M",,,,"Abreu, Dilip; Manea, Mihai",,,Markov equilibria in a model of bargaining in networks,GAMES AND ECONOMIC BEHAVIOR,,,,,,,,,,,,"We study the Markov perfect equilibria (MPEs) of an infinite horizon game in which pairs of players connected in a network are randomly matched to bargain. Players who reach agreement are removed from the network without replacement. We establish the existence of MPEs and show that MPE payoffs are not necessarily unique. A method for constructing pure strategy MPEs for high discount factors is developed. For some networks, we find that all MPEs are asymptotically inefficient as players become patient. (C) 2011 Elsevier Inc. All rights reserved.",,,,,,,,,,,,,,,,,0899-8256,,,,,MAY,2012,75,1,,,,,1,16,,10.1016/j.geb.2011.09.004,,,,,,,WOS:000303900300001,,,,,
J,"Paletto, A; Ferretti, F; De Meo, I",,,,"Paletto, Alessandro; Ferretti, Fabrizio; De Meo, Isabella",,,The role of social networks in forest landscape planning,FOREST POLICY AND ECONOMICS,,,,,,,,,,,,"Social capital is defined as the sum of interactions between both individuals and groups, which permit the development of rules, shared values, as well as cooperative and reciprocal links. This concept, developed by social science, can be applied as a support structure in decision making for natural resources. In particular, the quantification of social capital, divided into its respective component parts (social networks, associations and relationships with institutions) can be useful in the implementation of broad scale forest planning. The present work proposes a method to measure the structural social capital, together with forest planning field surveys, in order to highlight the potential to support participative decision making processes. The experimental implementation of the method was conducted in a mountainous area of South Italy, in the framework of an ongoing Forest Landscape Management Plan. (C) 2011 Elsevier B.V. All rights reserved.",,,,"Ferretti, Fabrizio/B-7801-2013","Ferretti, Fabrizio/0000-0002-0604-5336",,,,,,,,,,,,1389-9341,1872-7050,,,,FEB,2012,15,,,,,,132,139,,10.1016/j.forpol.2011.11.007,,,,,,,WOS:000301881700016,,,,,
J,"Mastrobuoni, G; Patacchini, E",,,,"Mastrobuoni, Giovanni; Patacchini, Eleonora",,,Organized Crime Networks: an Application of Network Analysis Techniques to the American Mafia,REVIEW OF NETWORK ECONOMICS,,,,,,,,,,,,"Using a unique data set on criminal profiles of 800 US Mafia members active in the 1950s and 1960s and on their connections within the Cosa Nostra network, we use simple network analysis techniques to document the structure and composition of the geometry of criminal ties between mobsters. The use of different network centrality measures allows us to collect evidence in line with so far only conjectured views on the functioning of the Mafia. In particular, we shed light on the extent to which family relationships, community roots and ties, legal and illegal activities predict the criminal ranking of the ""men of honor,""suggesting the main characteristics that can be used to detect criminal leaders. Our results are remarkably in line with the evidence that mafia organizations tend to be extremely hierarchical.",,,,,"Mastrobuoni, Giovanni/0000-0002-7597-6855",,,,,,,,,,,,2194-5993,1446-9022,,,,,2012,11,3,,,,,,,10,10.1515/1446-9022.1324,,,,,,,WOS:000313219200010,,,,,
J,"Baliamoune-Lutz, M",,,,"Baliamoune-Lutz, Mina",,,"Trust-based social capital, institutions, and development",JOURNAL OF SOCIO-ECONOMICS,,,,,,,,,,,,"We estimate fixed-effects and Arellano-Bond GMM equations using panel data from a large group of developing countries and test whether trust-based social capital, proxied by contract-intensive money, complements the role of institutions in promoting development. The results we obtain provide robust evidence that social capital enhances the contribution of institutions when we focus on political institutions and weaker evidence when we use civil liberties. Both social capital and institutions have positive effects on income but the relationships these variables have with income tend to be non-monotonic. Moreover, social capital has a positive influence on the effectiveness of human capital. (C) 2011 Elsevier Inc. All rights reserved.",,,,", Mina/R-8591-2019",,,,,,,,,,,,,1053-5357,,,,,AUG,2011,40,4,,,,,335,346,,10.1016/j.socec.2010.12.004,,,,,,,WOS:000208882600001,,,,,
B,"Cantner, U; Graf, H",,"Antonelli, C",,"Cantner, Uwe; Graf, Holger",,,"Innovation networks: formation, performance and dynamics",HANDBOOK ON THE ECONOMIC COMPLEXITY OF TECHNOLOGICAL CHANGE,,,,,,,,,,,,,,,,"Cantner, Uwe/A-9187-2015; Graf, Holger/B-6136-2015","Cantner, Uwe/0000-0002-2067-493X; Graf, Holger/0000-0003-0215-1999",,,,,,,,,,,,,,978-1-84844-256-6,,,,2011,,,,,,,366,394,,,,,,,,,WOS:000293841000015,,,,,
J,"Serra, R",,,,"Serra, Renata",,,The Promises of a New Social Capital Agenda,JOURNAL OF DEVELOPMENT STUDIES,,,,,,,,,,,,"Some key pitfalls in social capital research stem from an uncritical belief in social capital as the solution to collective action problems, and a tendency to regard tight social relations within communities as an unproblematic field. In the effort to engage with these limitations and provide better insights into real-world development problems and solutions, the article argues for a more promising agenda. It does so by combining development microeconomics' insights on the determinants of trust and the uneven effects of social networks, with nuanced anthropological approaches to the context-dependent features of social relations and the role of status and power.",,,,,,,,,,,,,,,,,0022-0388,,,,,,2011,47,8,,,SI,,1109,1127,,10.1080/00220388.2010.547938,,,,,,,WOS:000295358100001,,,,,
J,"van der Leij, M; Goyal, S",,,,"van der Leij, Marco; Goyal, Sanjeev",,,Strong Ties in a Small World,REVIEW OF NETWORK ECONOMICS,,,,,,,,,,,,"This paper examines the celebrated ""strength of weak ties"" theory of Granovetter (1973). We examine two hypotheses implied by the theory: one, for any three players with two links present, the probability of a third link being present is increasing in the strength of the two ties, and two, the removal of a weak tie breaks more shortest paths than the removal of a strong tie. This paper tests these hypotheses using data on co-authorship among economists. Our data supports the hypothesis of transitivity of strong ties, but it rejects the hypothesis that weak ties are more crucial than strong ties. We then propose an explanation for the strength of strong ties which builds on two properties of the network: one, significant inequality in the distribution of connections across individuals, and two, stronger ties among highly connected individuals.",,,,,"van der Leij, Marco/0000-0003-3591-9343",,,,,,,,,,,,2194-5993,1446-9022,,,,,2011,10,2,,,,,,,1,10.2202/1446-9022.1278,,,,,,,WOS:000292453700001,,,,,
J,"Pan, ZZ",,,,"Pan, Zhengzheng",,,"Trust, influence, and convergence of behavior in social networks",MATHEMATICAL SOCIAL SCIENCES,,,,,,,,,,,,"I propose a social learning framework where agents repeatedly take the weighted average of all agents' current opinions in forming their own for the next period. They also update the influence weights that they place on each other. It is proven that both opinions and the influence weights are convergent. In the steady state, opinions reach consensus and influence weights are distributed evenly. Convergence occurs with an extended model as well, which indicates the tremendous influential power possessed by a minority group. Computer simulations of the updating processes provide supportive evidence. (C) 2010 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,0165-4896,,,,,JUL,2010,60,1,,,,,69,78,,10.1016/j.mathsocsci.2010.03.007,,,,,,,WOS:000279162900009,,,,,
J,"Ferru, M",,,,"Ferru, Marie",,,Formation Process and Geography of Science-Industry Partnerships: The Case of the University of Poitiers,INDUSTRY AND INNOVATION,,,,,,,,,,,,"This paper tries to elicit new explanations into the geography of collaborations between science and industry by focusing on how they are initially set up. Two determining factors could influence this: constraints linked to the search for complementary resources and possibilities to connect with partners. An empirical study on collaborations established by several laboratories of the University of Poitiers with companies confirms this hypothesis. Searching for specific resources means fewer potential partners are available and explains the small number of local collaborations and the high number of partnerships with certain regions. However, these constraints alone do not suffice to determine the spatial scale of such collaborations. Analysing how connections are established particularly reveals that partners generally prefer to renew collaborations rather than initiate new ones. This leads to the existing geography of partnerships being reinforced.",,,,,,,,,,,,,,,,,1366-2716,,,,,,2010,17,6,,,,,531,549,PII 931302649,10.1080/13662716.2010.509998,,,,,,,WOS:000285411900001,,,,,
J,"Molina-Morales, FX; Martines-Fernandez, MT",,,,"Molina-Morales, F. Xavier; Martines-Fernandez, M. Teresa",,,Does homogeneity exist within industrial districts? A social capital-based approach,PAPERS IN REGIONAL SCIENCE,,,,,,,,,,,,"Industrial districts are made up of enterprises and organisations that are closely related, both physically and cognitively. From the social capital perspective, the district has been defined as a social network with a high degree of internal homogeneity. Nevertheless, good reasons can be found to justify a certain degree of heterogeneity among the member firms and at least two sub-clusters of firms, the 'core network' and 'periphery network', can be distinguished. Taking this idea as our starting point, we analyse the case of the Castellon ceramic tile industrial district in order to gain a greater understanding of these two groups of enterprises and their differences.",,,,"Molina-Morales, F. Xavier/H-1933-2015","Molina-Morales, F. Xavier/0000-0001-9078-4782",,,,,,,,,,,,1056-8190,1435-5957,,,,MAR,2009,88,1,,,,,209,229,,10.1111/j.1435-5957.2008.00177.x,,,,,,,WOS:000263830800012,,,,,
J,"Urwin, P; Di Pietro, G; Sturgis, P; Jack, G",,,,"Urwin, Peter; Di Pietro, Giorgio; Sturgis, Patrick; Jack, Gregor",,,"Measuring the Returns to Networking and the Accumulation of Social Capital: Any Evidence of Bonding, Bridging, or Linking?",AMERICAN JOURNAL OF ECONOMICS AND SOCIOLOGY,,,,,,,,,,,,"This article presents analyses of individual investment in social capital using both the British Household Panel Survey (BHPS) and the UK Time Use Survey (2000) (UKTUS). We suggest a general theoretical framework that could possibly explain individual investment in various forms of social networking. Measures of social capital are then constructed in an attempt to capture the extent of individual investment in bonding, bridging, and linking networks. These measures, together with other socioeconomic indicators, are used as explanatory factors in wage equations, estimated using ordered probit, OLS, and instrumental variable approaches. We are unable to identify any consistent returns from investment in bonding and bridging networks. In contrast, the evidence suggests that any returns to investment in the development of linking social capital simply derive from the positive signals that group membership may transmit to potential employers. Our results underline the contrast between studies that consider social capital as an attribute of communities, as opposed to individuals, in that we find a negative return to social activity at the level of the individual.",,,,,"Sturgis, Patrick/0000-0003-1180-3493",,,,,,,,,,,,0002-9246,,,,,NOV,2008,67,5,,,,,941,968,,10.1111/j.1536-7150.2008.00603.x,,,,,,,WOS:000261443100008,,,,,
J,"Backlund, AKN; Sandberg, A",,,,"Backlund, AKN; Sandberg, A",,,"New media industry development: Regions, networks and hierarchies - Some policy implications",REGIONAL STUDIES,,,,,,,,,,,,"Promotion of the new media industry has become a significant focus for regional development strategies, as it is generally believed that the new media industry is a highly desirable form of economic activity. But is this really so? The question was put to a group of international researchers. The article which summarizes their discussion and policy recommendations states that it is by no means clear that new media activities are preferable to other forms of economic activity in a region, which might be more sustainable or better address the specific development problems of an area. The interest being focused on a few successful sites has obscured wider questions regarding the spatial and geographical distribution of new media activities.",,,,,,,,,,,,,,,,,0034-3404,,,,,FEB,2002,36,1,,,,,87,91,,10.1080/00343400120099898,,,,,,,WOS:000172977900009,,,,,
J,"Wolman, H; Hincapie, D",,,,"Wolman, Harold (Hal); Hincapie, Diana",,,Clusters and Cluster-Based Development Policy,ECONOMIC DEVELOPMENT QUARTERLY,,,,,,,,,,,,"Clusters and cluster policy have become a dominant paradigm in the world of both economic development theory and practice. Cluster theory suggests that firms that are part of a geographically defined cluster benefit from being part of that cluster and that these benefits result in growth in economic activity and output for the region. From here it is only a short step to argue that economic development practitioners can devise policies that can facilitate cluster development through various forms of intervention. Yet despite the large amount of writing on clusters, there is substantial vagueness and ambiguity about the concept itself as well as how clusters work to bring about economic growth and whether policies put in place to build or strengthen clusters actually achieve the desired result. In this article, the authors conduct a review of literature related to clusters to try to set forth what we know and do not know about clusters, what remains uncertain, and what the implications are for economic development practitioners.",,,,,,,,,,,,,,,,,0891-2424,1552-3543,,,,MAY,2015,29,2,,,,,135,149,,10.1177/0891242413517136,,,,,,,WOS:000353455200004,,,,,
J,"Sotiropoulos, V; d'Astous, A",,,,"Sotiropoulos, Veneta; d'Astous, Alain",,,Social Networks and Credit Card Overspending Among Young Adult Consumers,JOURNAL OF CONSUMER AFFAIRS,,,,,,,,,,,,"Research that has looked at the reasons why young individuals overspend using their credit cards has not paid attention to the perceptions that they have about important others' credit card debt, their expectations as to how much to spend when they consume in the presence of them, and how the strength of the social relationships within their social network potentially influences the extent to which they overspend using their credit cards. A survey of 225 US university students composing a culturally diverse sample revealed that these social norms and network variables have interactive effects on credit card overspending. Specifically, the results show that the perceptions that young adult consumers have about important others' credit card debt impact their overspending using credit cards when they feel that they are expected to consume at the same level as important others in shared experiences, and when they are strongly connected to these individuals.",,,,,,,,,,,,,,,,,0022-0078,1745-6606,,,,FAL,2012,46,3,,,,,457,484,,10.1111/j.1745-6606.2012.01239.x,,,,,,,WOS:000309066300005,,,,,
J,"Selby, A; Petajisto, L; Huhtala, M",,,,"Selby, Ashley; Petajisto, Leena; Huhtala, Maija",,,The realisation of tourism business opportunities adjacent to three national parks in southern Finland: entrepreneurs and local decision-makers matter,FOREST POLICY AND ECONOMICS,,,,,,,,,,,,"The tourists and recreationists who are attracted to national parks create a basis for the development of nature-based tourism. The paper examines the attitudes of entrepreneurs and local decision-makers towards the development of tourism- and recreational service enterprises adjacent to three small, different-aged national parks in southern Finland: Linnansaari, Seitseminen and Repovesi. Four distinct groups of entrepreneurs could be formed on the basis of their attitudes to business. The most ""advanced"" group (adapters) were aware of both the demand for tourism services and their enterprises' business resources. The second group (adopters) were resource aware but had ideas for new business ventures rather than knowledge of demand. An ""informed satisficer"" group exhibited satisficing attitudes (where lifestyle aspirations are placed before business growth and development) but who were well informed and could be related to the adopters. The final group of entrepreneurs were simply satisficers. There was a greater proportion of adapter entrepreneurs adjacent to the oldest park, while entrepreneurs adjacent to the youngest park were predominantly satisficers or informed satisficers. The adopter class of entrepreneurs was most common in the two older national park areas. The majority of local decision-makers in the municipalities adjacent to the national parks preferred to develop tourism together with other sectors of the economy, although industrial alternatives were preferred. The decision-makers fell into three groups with respect to their preferred ways and means of developing tourism-based local enterprise: supporting existing enterprises, lowering the threshold for (new) enterprise, and developing the business infrastructure and funding arrangements. The greatest support for new enterprises was found in the Repovesi area, the district with the greatest proportion of satisficing entrepreneurs. Decision-makers preferred to support existing businesses adjacent to the oldest park, Linnansaari, with its greater proportion of adapter and adopter entrepreneurs and fewer satisficers. Opportunities for business will not be realised if local enterprises fail to perceive or respond to them, or if decision-makers fail to play an active role in encouraging tourism enterprises by means of support schemes or by developing the tourism infrastructure. Regional differences in the development of tourism-related services therefore depend on the attitudes of the key actors and their ability to encompass new economic activities and their associated institutions and discourses. (C) 2011 Published by Elsevier B.V.",,,,,,,,,,,,,,,,,1389-9341,,,,,JUL,2011,13,6,,,,,446,455,,10.1016/j.forpol.2011.04.002,,,,,,,WOS:000293683100005,,,,,
J,"Dufhues, T; Buchenrieder, G; Euler, DG; Munkung, N",,,,"Dufhues, Thomas; Buchenrieder, Gertrud; Euler, Dirk G.; Munkung, Nuchanata",,,Network Based Social Capital and Individual Loan Repayment Performance,JOURNAL OF DEVELOPMENT STUDIES,,,,,,,,,,,,"This study analyses the effects of social capital on the repayment behaviour of borrowers in Thailand. In the context of agricultural economics, an innovative data collection approach is used that originates from the field of sociology. A personal network survey is carried out to measure the individual social capital of borrowers. Social capital variables are defined according to: tie strength (bonding/ bridging) and social distance ( linking) between the respondent and his/her network member. Bonding social capital has a significant and positive influence on repayment performance. However, we find no significant evidence for an effect of bridging and linking social capital.",,,,", IAMO/G-2328-2012; Buchenrieder, Gertrud/S-1035-2016",", IAMO/0000-0001-7922-9665; Buchenrieder, Gertrud/0000-0003-2995-867X",,,,,,,,,,,,0022-0388,,,,,,2011,47,8,,,SI,,1199,1215,,10.1080/00220388.2010.547936,,,,,,,WOS:000295358100005,,,,,
B,"Gordon, P; Ikeda, S",,"Andersson, DE; Andersson, AE; Mellander, C",,"Gordon, Peter; Ikeda, Sanford",,,Does density matter?,HANDBOOK OF CREATIVE CITIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978-1-84980-150-8,,,,2011,,,,,,,435,455,,,,,,,,,WOS:000294415000022,,,,,
J,"Hopp, C; Rieder, F",,,,"Hopp, Christian; Rieder, Finn",,,What drives venture capital syndication?,APPLIED ECONOMICS,,,,,,,,,,,,"Using a sample of 1485 funded firms in Germany, we analyse the driving forces of Venture Capitalist (VC) syndication and try to disentangle the circumstances under which VCs engage in collaboration with partners. The results indicate that syndication is more pronounced for younger funded firms. For firms where products are far from commercialization, the risks that investors face are more severe. With respect to disentangling the role of diversification and managerial resource motives we analyse the impact of syndication activities on the industry concentration in VC portfolios. The results indicate that (all else equal) more syndication leads to more pronounced concentration on certain industries. These findings are in line with the argument that VCs involve partners to leverage upon their idiosyncratic skills and knowledge to either improve deal selection and/or provide a better quality of managerial advice to the funded firm rather than simply using syndication to diversify portfolios.",,,,,,,,,,,,,,,,,0003-6846,,,,,,2011,43,23,,,,,3089,3102,,10.1080/00036840903427257,,,,,,,WOS:000295689400007,,,,,
J,"Hogset, H; Barrett, CB",,,,"Hogset, Heidi; Barrett, Christopher B.",,,"Social Learning, Social Influence, and Projection Bias: A Caution on Inferences Based on Proxy Reporting of Peer Behavior",ECONOMIC DEVELOPMENT AND CULTURAL CHANGE,,,,,,,,,,,,,,,,"Hogset, Heidi/M-1456-2019; Barrett, Christopher/A-9750-2009","Barrett, Christopher/0000-0001-9139-2721",,,,,,,,,,,,0013-0079,1539-2988,,,,APR,2010,58,3,,,,,563,589,,10.1086/650424,,,,,,,WOS:000274720400007,,,,,
J,"Lonkila, M",,,,"Lonkila, Markku",,,The internet and anti-military activism in Russia,EUROPE-ASIA STUDIES,,,,,,,,,,,,"This study investigates the forms and networks of civic activism on the Russian-language segment of the internet through the data of anti-military web pages and weblogs in 2007. The results of the web page analysis are complemented by interviews with Russian activists and discussed in the context of the role of the internet in Russian democratisation. Although the state of anti-military activism on the Russian internet currently seems fragmented, the role of the internet and one particular weblog platform, LiveJournal, are considered to contain important potential for future forms of Russian activism.",,,,"Lonkila, Markku/D-3276-2015","Lonkila, Markku/0000-0003-0312-6963",,,,,,,,,,,,0966-8136,1465-3427,,,,,2008,60,7,,,,,1125,1149,,10.1080/09668130802230671,,,,,,,WOS:000258590500001,,,,,
S,"van Winden, F; Stallen, M; Ridderinkhof, KR",,"Houser, D; McCabe, K",,"van Winden, Frans; Stallen, Mirre; Ridderinkhof, K. Richard",,,"ON THE NATURE, MODELING, AND NEURAL BASES OF SOCIAL TIES",NEUROECONOMICS,Advances in Health Economics and Health Services Research,,,,,,,,,,,"Purpose - This chapter addresses the nature, formalization, and neural bases of (affective) social ties and discusses the relevance of ties for health economics. A social tie is defined as an affective weight attached by an individual to the well-being of another individual ('utility interdependence'). Ties can be positive or negative, and symmetric or asymmetric between individuals. Characteristic of a social tie, as conceived of here, is that it develops over time under the influence of interaction, in contrast with a trait like altruism. Moreover, a tie is not related to strategic behavior such as reputation formation but seen as generated by affective responses. Methodology/approach - A formalization is presented together with some supportive evidence from behavioral experiments. This is followed by a discussion of related psychological constructs and the presentation of suggestive existing neural findings. To help prepare the grounds for a model-based neural analysis some speculations on the neural networks involved are provided, together with suggestions for future research. Findings - Social ties are not only found to be important from an economic viewpoint, it is also shown that they can be modeled and related to neural substrates. Originality/value of the chapter - By providing an overview of the economic research on social ties and connecting it with the broader behavioral and neuroeconomics literature, the chapter may contribute to the development of a neuroeconomics of social ties.",,,,"Stallen, Mirre/J-2642-2012",,,,,,,,,,,,,0731-2199,,978-1-84855-304-0,,,,2008,20,,,,,,125,159,,10.1016/S0731-2199(08)20006-3,,,,,,,WOS:000270876300007,19552307,,,,
J,"Brueckner, JK",,,,"Brueckner, Jan K.",,,Friendship networks,JOURNAL OF REGIONAL SCIENCE,,,,,,,,,,,,"This paper develops a model of social networks different from those presented in the recent literature. In contrast to existing models, the level of investment in link formation is a continuous decision variable, and links form stochastically rather than deterministically, with the probability depending on the noncooperative investment choices of both parties. Since the network structure is then stochastic rather than deterministic, the actual pattern of links cannot be specified, as in previous models, with the analysis focusing instead on which links are most likely to form. This alternate approach leads to a much simpler mathematical structure than in previous work. The analysis, which is couched in the context of friendship networks, shows that individual investment in friendship formation is too low. In addition, the analysis shows that, in an asymmetric setting where one individual has personal magnetism or a broad group of acquaintances, friendship links involving this attractive agent are most likely to form.",,,,,,,,,,,,,,,,,0022-4146,1467-9787,,,,DEC,2006,46,5,,,,,847,865,,10.1111/j.1467-9787.2006.00486.x,,,,,,,WOS:000241238500002,,,,,
J,"Davern, M; Hachen, DS",,,,"Davern, M; Hachen, DS",,,The role of information and influence in social networks - Examining the association between social network structure and job mobility,AMERICAN JOURNAL OF ECONOMICS AND SOCIOLOGY,,,,,1999 Annual Convention of the American-Sociological-Association,1999,"CHICAGO, IL",Amer Sociol Assoc,,,,"This article examines two mechanisms through which social networks are related to job mobility: (1) access to diverse sources of information about job openings and (2) nonredundant sources of influence. Using data on job changing and social networks among television station managers, we assess the extent to which job information and influence variables mediate the relationship between social network structure and getting a better job. Results indicate that there is an association between job mobility and having nonredundant contacts, but our measures of the information and influence mechanisms are not significant mediators. We conclude by reexamining the network-resource model that forms the basis for much of the research on the relationship between social networks and job mobility.",,,,,,,,,,,,,,,,,0002-9246,,,,,APR,2006,65,2,,,,,269,293,,10.1111/j.1536-7150.2006.00451.x,,,,,,,WOS:000237178000003,,,,,
J,"Buerkle, K; Guseva, A",,,,"Buerkle, K; Guseva, A",,,"What do you know, who do you know? School as a site for the production of social capital and its effects on income attainment in Poland and the Czech Republic",AMERICAN JOURNAL OF ECONOMICS AND SOCIOLOGY,,,,,,,,,,,,"This paper criticizes traditional approaches to stratification, which suggest that education contributes to inequality solely by endowing people with different amounts of human capital (knowledge and skills) or credentials. What these approaches overlook is the social component of education-friends, acquaintances and other connections one accumulates While in school. These connections reduce the Uncertainty inherently present in the hiring process by compensating for lack of information with trust. We argue that social capital gained while in school has an independent effect on individual income, and show how this effect varies by education and experience levels. Conceptualizing schooling as an important source of social capital and finding ways to disentangle the effects of human and social capital on individual income are a contribution that economic sociologists can make to the study of education and inequality.",,,,,,,,,,,,,,,,,0002-9246,,,,,JUL,2002,61,3,,,,,657,680,,10.1111/1536-7150.00184,,,,,,,WOS:000176763400003,,,,,
J,"Hansen, MN",,,,"Hansen, MN",,,Closure in an open profession. The impact of social origin on the educational and occupational success of graduates of law in Norway,WORK EMPLOYMENT AND SOCIETY,,,,,,,,,,,,"Education in law in Norway must be characterised as an open educational field, with lower entry requirements than other prestigious professional fields. Such an open system might be expected to lead to a high degree of equality by social class origin among the graduates. The impact of social origin is assessed at different steps of the educational and occupational career in a unique sample consisting of all Norwegian graduates in law between 1981 and 1996. The results demonstrate that there is a high level of social inequality in academic performance, which is greater at later stages than early in the educational career. Large and increasing income inequality is found also, for graduates with equal levels of academic performance. Various mechanisms that may produce this pattern are discussed, including specific forms of cultural capital, such as knowledge about strategies of self-employment, social and financial capital.",,,,,,,,,,,,,,,,,0950-0170,,,,,SEP,2001,15,3,,,,,489,510,,10.1017/S0950017001000320,,,,,,,WOS:000170945900004,,,,,
J,"Sadri, AM; Ukkusuri, SV; Gladwin, H",,,,"Sadri, Arif Mohaimin; Ukkusuri, Satish V.; Gladwin, Hugh",,,Modeling joint evacuation decisions in social networks: The case of Hurricane Sandy,JOURNAL OF CHOICE MODELLING,,,,,Conference of the International-Association-for-Travel-Behavior-Research (IATBR),2015,"Windsor, ENGLAND",Int Assoc Travel Behav Res,,,,"Coastal areas of the United States are vulnerable to substantial loss of lives and property damage from repeatedly occurring hurricanes and evacuation is the usual recourse to prevent loss of life when high storm surge threatens. The fundamental question in evacuation modeling is to explore the complex evacuation decision-making process leading to an individual's decision to evacuate or not during a hurricane threat. Recent studies suggest that the social network characteristics of individuals could potentially determine overall evacuation patterns. This study explores the joint evacuation decisions of individuals in personal networks by using ego-centric social network data obtained from Hurricane Sandy and by considering the nested structure of the ego-centric network data, i.e. close contacts (alters) as nested within an individual (ego). In this regard, the study develops a multinomial multilevel model of joint evacuation decisions at the dyadic (ego-alter tie) level utilizing a Hierarchical Generalized Linear Modeling (HGLM) approach. Model estimation results suggest factors that define a social tie (contact frequency, discussion topic and geographic proximity) significantly influence the evacuation decisions between individuals and their social partners. In addition, individuals' (both ego and alter) own socio-demographics such as age, marital status, previous evacuation experience, evacuation order, household's type, size, location and proximity to a water body also affect the decision to evacuate. These findings are useful to help emergency managers implement efficient evacuation strategies and to facilitate planning by policymakers by determining fractions of people evacuating or not for a major hurricane within the context of their social networks.",,,,,,,,,,,,,,,,,1755-5345,,,,,DEC,2017,25,,,,SI,,50,60,,10.1016/j.jocm.2017.02.002,,,,,,,WOS:000415928400006,,,,,
J,"Ince, D; Vredenburg, H; Liu, XY",,,,"Ince, David; Vredenburg, Harrie; Liu, Xiaoyu",,,Drivers and inhibitors of renewable energy: A qualitative and quantitative study of the Caribbean,ENERGY POLICY,,,,,,,,,,,,"We explore the factors that affect the development of renewable energy in the Caribbean. The Caribbean region can serve as a laboratory in studying the institutional issues relating to energy development due to the differences in political jurisdictions over a short distance. Based on 12 case studies and 75 in-depth interviews with a variety of stakeholders, we identified five factors that appear to be critical for the development of renewable energy in the Caribbean: entrepreneurship attitudes, the role of local champions, the electric utility influence, informal institutions and the influence of international agencies. We built a multiple regression model to test these relationships through a survey of 34 political jurisdictions in the Caribbean. The statistical analysis we conducted suggests that informal institutions have a significant impact on the extent of renewable energy development, while the incumbent electricity utilities' influence may impede the development of renewable energy. Based on these findings, we provide recommendations on how best to make use of these factors identified, in order to develop effective energy policies throughout the Caribbean. (C) 2016 Elsevier Ltd. All rights reserved.",,,,,,,,,,,,,,,,,0301-4215,1873-6777,,,,NOV,2016,98,,,,SI,,700,712,,10.1016/j.enpol.2016.04.019,,,,,,,WOS:000387300300067,,,,,
J,"Xiong, H; Payne, D; Kinsella, S",,,,"Xiong, Hang; Payne, Diane; Kinsella, Stephen",,,Peer effects in the diffusion of innovations: Theory and simulation,JOURNAL OF BEHAVIORAL AND EXPERIMENTAL ECONOMICS,,,,,,,,,,,,"This paper presents a theoretical framework for studying peer effects in the diffusion of innovations. The underlying mechanisms of peer effects are generally under-discussed in existing studies. By investigating diffusion processes in the real world and reviewing previous studies, we find that information transmission, experience sharing and externalities are the basic mechanisms through which peer effects occur. They are termed as information effect, experience effect and externality effect, respectively. The three effects could occur through different types of relationships in a social network. Each of them plays a different role at different stages of a diffusion process. A simulation model incorporating multiple effects in a multiplex network is developed to provide a theoretical study. We simulate the experience effect and the externality effect in a context of rural diffusion. It generates the widely acknowledged patterns of diffusion in various scenarios. The experiments conducted using the model show that peer effects as a whole can be substantially misestimated if the underlying mechanisms are ignored. (C) 2016 Elsevier Inc. All rights reserved.",,,,,"Kinsella, Stephen/0000-0002-7943-4797; Xiong, Hang/0000-0002-4949-2777",,,,,,,,,,,,2214-8043,2214-8051,,,,AUG,2016,63,,,,,,1,13,,10.1016/j.socec.2016.04.017,,,,,,,WOS:000381591400002,,,,,
