PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,EA,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
B,"Grannis, R",,,,"Grannis, R",,,From the Ground Up: Translating Geography into Community through Neighbor Networks,FROM THE GROUND UP: TRANSLATING GEOGRAPHY INTO COMMUNITY THROUGH NEIGHBOR NETWORKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978-1-4008-3057-2,,,,2009,,,,,,,1,242,,,,,,,,,WOS:000304374400016,,,,,
J,"Rosenbaum, JE; DeLuca, S; Miller, SR; Roy, K",,,,"Rosenbaum, JE; DeLuca, S; Miller, SR; Roy, K",,,Pathways into work: Short- and long-term effects of personal and institutional ties,SOCIOLOGY OF EDUCATION,,,,,,,,,,,,"Although youths are often confined in jobs that allow minimal gains in earnings, the authors used quantitative data to examine whether any kinds of job contact allow youths to get jobs that lead to later higher earnings and use qualitative data to illustrate school job contacts and the ways they can hel disadvantaged groups. Analyzing data from High School and Beyond, the authors found that most types of contacts have little effect on early earnings, but relatives and school contacts place Students in jobs that lead to higher earnings nine years later (at age 28). Blacks, Young women, and high-achieving youths less often get their jabs from relatives but more often get jobs through school contacts. The findings indicate the theoretical importance of social contacts and previously overlooked ways that high schools improve the work-entry process for youths, especially blacks and females.",,,,,,,,,,,,,,,,,0038-0407,,,,,JUL,1999,72,3,,,,,179,196,,10.2307/2673228,,,,,,,WOS:000084588700004,,,,,
S,"Golder, SA; Macy, MW",,"Cook, KS; Massey, DS",,"Golder, Scott A.; Macy, Michael W.",,,Digital Footprints: Opportunities and Challenges for Online Social Research,"ANNUAL REVIEW OF SOCIOLOGY, VOL 40",Annual Review of Sociology,,,,,,,,,,,"Online interaction is now a regular part of daily life for a demographically diverse population of hundreds of millions of people worldwide. These interactions generate fine-grained time-stamped records of human behavior and social interaction at the level of individual events, yet are global in scale, allowing researchers to address fundamental questions about social identity, status, conflict, cooperation, collective action, and diffusion, both by using observational data and by conducting in vivo field experiments. This unprecedented opportunity comes with a number of methodological challenges, including generalizing observations to the offline world, protecting individual privacy, and solving the logistical challenges posed by ""big data"" and web-based experiments. We review current advances in online social research and critically assess the theoretical and methodological opportunities and limitations.",,,,,,,,,,,,,,,,,0360-0572,,978-0-8243-2240-3,,,,2014,40,,,,,,129,152,,10.1146/annurev-soc-071913-043145,,,,,,,WOS:000348460700006,,,,,
J,"ALBA, RD",,,,"ALBA, RD",,,SOCIAL-ASSIMILATION AMONG AMERICAN CATHOLIC NATIONAL-ORIGIN GROUPS,AMERICAN SOCIOLOGICAL REVIEW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0003-1224,,,,,,1976,41,6,,,,,1030,1046,,10.2307/2094801,,,,,,,WOS:A1976CQ79000007,,,,,
J,"Saxton, GD; Benson, MA",,,,"Saxton, GD; Benson, MA",,,Social capital and the growth of the nonprofit sector,SOCIAL SCIENCE QUARTERLY,,,,,,,,,,,,"Objectives. This article examines the extent to which nonprofit organizational foundings are determined by various forms of social capital. Our hypothesis is that, controlling for other relevant social, political, and economic factors, communities with higher levels of social capital should experience more extensive growth in their nonprofit sectors. Methods. Using data derived from the Social Capital Community Benchmark Survey and the IRS ""charitable organization"" Business Master Files, we test our hypothesis using a negative binomial event count regression on nonprofit organization foundings in 284 U.S. counties in the year 2001. Results. We find that two core dimensions of social capital-political engagement and ""bridging"" social ties-have a significant impact on county-level nonprofit foundings. Surprisingly, a key element of social capital in the literature, the level of interpersonal trust, does not lead to an increase in foundings of new not-for-profit organizations. Conclusions. This study provides further evidence of the strength of political engagement and bridging ties for the vitality of the community. It also shows that the different dimensions of social capital do not manifest a uniform effect on nonprofit sector growth. These results further demonstrate that the growth of a community's not-for-profit sector is dependent on a mix of ecological and environmental factors, especially preexisting organizational density, median household income, unemployment, and levels of governmental spending. Overall, social capital can usefully be seen as another key ""environmental"" factor in explanations of organizational foundings.",,,,,,,,,,,,,,,,,0038-4941,,,,,MAR,2005,86,1,,,,,16,35,,10.1111/j.0038-4941.2005.00288.x,,,,,,,WOS:000226744600002,,,,,
J,"STARK, D",,,,"STARK, D",,,CLASS-STRUGGLE AND THE TRANSFORMATION OF THE LABOR PROCESS - RELATIONAL APPROACH,THEORY AND SOCIETY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0304-2421,,,,,,1980,9,1,,,,,89,130,,10.1007/BF00158894,,,,,,,WOS:A1980JF61200003,,,,,
J,"Rindfuss, RR; Choe, MK; Bumpass, LL; Tsuya, NO",,,,"Rindfuss, RR; Choe, MK; Bumpass, LL; Tsuya, NO",,,Social networks and family change in Japan,AMERICAN SOCIOLOGICAL REVIEW,,,,,,,,,,,,"Japan, unlike most Western countries, has not experienced several components of the second demographic transition, including cohabitation, widespread use of childcare centers, unmarried childbearing, and nonmarriage. Yet there is evidence that Japan is ripe for change in such family behaviors. This article examines a set of innovative questions related to knowing individuals who have engaged in these behaviors by type of relationship (sibling, other relative, friend, and coworker) respondent has to such individuals. We find that a large proportion of the Japanese population knows someone who has cohabited, used childcare, had a nonmarital birth, or plans to remain unmarried. This knowledge is patterned by both relationship domain and social structural variables. There is a strong positive association between knowing someone who has engaged in one of these behaviors and attitudes toward nontraditional family behavior suggesting pathways by which micro-level interpersonal interactions may be linked to macro-level social change.",,,,,,,,,,,,,,,,,0003-1224,,,,,DEC,2004,69,6,,,,,838,861,,10.1177/000312240406900605,,,,,,,WOS:000227848100005,,,,,
J,"Song, LJ; Lin, N",,,,"Song, Lijun; Lin, Nan",,,Social Capital and Health Inequality: Evidence from Taiwan,JOURNAL OF HEALTH AND SOCIAL BEHAVIOR,,,,,,,,,,,,"Does social capital, resources embedded in social relationships, influence health? This research examines whether social capital impacts depressive symptoms and overall perceived health status over and above the effects of social support. Our analyses use unique data from the Taiwan Social Change Survey collected in 1997, and measures social capital and social support through two network instruments (the position generator and the name generator). Results replicate the effects of social support, as measured through the name generator on both outcomes. Results show that social capital, as measured through the position generator has direct effects on both outcomes net of social support, while social support is a stronger predictor than social capital. This research indicates that social capital contributes to health beyond and distinct from the contribution of social support, and it suggests that social capital and social support are two independent relationship-based causes of disease which require different instruments of measurement.",,,,,,,,,,,,,,,,,0022-1465,2150-6000,,,,JUN,2009,50,2,,,,,149,163,,10.1177/002214650905000203,,,,,,,WOS:000266301200003,19537457,,,,
J,"Feld, SL",,,,"Feld, SL",,,Structural embeddedness and stability of interpersonal relations,SOCIAL NETWORKS,,,,,,,,,,,,"The amount of structural embeddedness of a tie between two individuals is defined as the extent of overlap of social relations between those two individuals, and presumably reflects the extent of shared foci of activity that bring these individuals together with the same others. It is suggested that, in comparison with other strengths of ties (e.g. strengths of feelings, and frequencies of interactions), structural embeddedness: (1) is less under individuals' control, and therefore (2) tends to be more stable. Analyses of data on the relationships among male students at one small liberal arts college in November and April of their first year in college support the expectation that structural embeddedness is relatively stable, and tends to have some effect on other strengths of ties as well as the continuity of relationships.",,,,,,,,,,,,,,,,,0378-8733,,,,,JAN,1997,19,1,,,,,91,95,,10.1016/S0378-8733(96)00293-6,,,,,,,WOS:A1997WC55000007,,,,,
J,"Haines, VA; Hurlbert, JS; Beggs, JJ",,,,"Haines, VA; Hurlbert, JS; Beggs, JJ",,,"Exploring the determinants of support provision: Provider characteristics, personal networks, community contexts, and support following life events",JOURNAL OF HEALTH AND SOCIAL BEHAVIOR,,,,,,,,,,,,"To explore the determinants of support provision in the natural disaster context, we followed House (1981) and developed a model that specifies how characteristics of the providers, their personal networks, and the community contexts in which they live facilitate or impede their ability to provide support. All three sets of factors affected support provision during Hurricane Andrew, bur the pattern of effects differs for the preparation and short-term recovery phases of the hurricane. Age, income, network density, and local economic conditions had significant effects on support provision in the preparation phase. Income did not have a significant effect on short-term recovery support, but religion, house damage, the size and diversity dimensions of network structure, and the local bonds find sentiments dimensions of community attachment did. After comparing the explanatory power of our model in the true phases, Lye conclude by investigating the implications of this test for understanding the determinants of support provision more generally.",,,,,,,,,,,,,,,,,0022-1465,,,,,SEP,1996,37,3,,,,,252,264,,10.2307/2137295,,,,,,,WOS:A1996VL81500004,8898496,,,,
J,"van Emmerik, IIJH",,,,"van Emmerik, IIJH",,,Gender differences in the creation of different types of social capital: A multilevel study,SOCIAL NETWORKS,,,,,,,,,,,,"This study examined gender differences in the creation of hard and soft social capital in a sample of 352 female and 486 male faculty members. Men were shown to be more effective in creating hard social capital, but, unexpectedly, women were not found to be the emotional specialists they often are thought to be. Moreover, multilevel analyses indicated that men were more effective in using emotional intensity of ties to create hard social capital, and they were also more effective using team-related resources to create both hard and soft social capital. (c) 2005 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,0378-8733,,,,,JAN,2006,28,1,,,,,24,37,,10.1016/j.socnet.2005.04.002,,,,,,,WOS:000235101000002,,,,,
J,"MCCARTHY, B; HAGAN, J",,,,"MCCARTHY, B; HAGAN, J",,,GETTING INTO STREET CRIME - THE STRUCTURE AND PROCESS OF CRIMINAL EMBEDDEDNESS,SOCIAL SCIENCE RESEARCH,,,,,,,,,,,,"Combining insights from Granovetter's research on embeddedness, Coleman's work on social capital and Sutherland's theory of differential association, we suggest that embeddedness in networks of deviant associations provides access to tutelage relationships that facilitate the acquisition of criminal skills and attitudes, assets that we call ''criminal capital.'' We test our hypotheses with structural equation models of drug-selling, theft and prostitution among a sample of homeless youth (N = 390). Our results reveal that embeddedness in criminal networks enhances exposure to tutelage relationships and that crime increases with such exposure. These results remain when controls are introduced for home and school experiences, time af risk, situational adversity, and previous criminal experiences. Our analysis raises doubts about assertions that crimes are crudely impulsive acts that require little learning or skill and reflect a general imperviousness to others. Instead, a sensitivity to others, particularly potential tutors, appears to enhance crime by allowing for the acquisition of criminal capital in a tutelage relationship. (C) 1995 Academic Press, Inc.",,,,"McCarthy, Bill/D-9248-2013","McCarthy, Bill/0000-0002-5593-9918",,,,,,,,,,,,0049-089X,,,,,MAR,1995,24,1,,,,,63,95,,10.1006/ssre.1995.1003,,,,,,,WOS:A1995QK94700003,,,,,
B,"Adut, A",,,,"Adut, A",,,"On Scandal: Moral Disturbances in Society, Politics, and Art","ON SCANDAL: MORAL DISTURBANCES IN SOCIETY, POLITICS, AND ART",Structural Analysis in the Social Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978-0-521-89589-7,,,,2008,,,,,,,1,356,,,,,,,,,WOS:000306661900008,,,,,
J,"MONTGOMERY, JD",,,,"MONTGOMERY, JD",,,"WEAK TIES, EMPLOYMENT, AND INEQUALITY - AN EQUILIBRIUM-ANALYSIS",AMERICAN JOURNAL OF SOCIOLOGY,,,,,,,,,,,,"This article adds a simple social structure and pattern of social interaction to a Markov model of employment transitions. In the model, society is composed of many small (two-person) groups. Unemployed individuals find jobs through strong ties (intragroup social interaction), weak ties (random intergroup interaction), and formal channels. Holding constant the total level of social interaction, the author examines how a change in the composition of social interaction affects the steady-state equilibrium. An increase in weak-tie interactions reduces inequality, thereby creating a more equitable distribution of employment across groups. Moreover, an increase in weak-tie interactions increases the steady-state employment rate if inbreeding by employment status among weak ties is sufficiently low.",,,,,,,,,,,,,,,,,0002-9602,,,,,MAR,1994,99,5,,,,,1212,1236,,10.1086/230410,,,,,,,WOS:A1994NT91600003,,,,,
J,"Briggs, XD",,,,"Briggs, Xavier de Souza",,,"Some of My Best Friends Are... : Interracial friendships, class, and segregation in America",CITY & COMMUNITY,,,,,,,,,,,,"Ties among persons of different backgrounds, when such ties act as social bridges, play a vital role in diverse societies-expanding identities, opening insular communities of interest, containing intergroup conflicts, and reducing inequalities. Using a phone survey of 29 city-regions matched with census data, this study analyzes predictors of interracial friendships for Whites, Blacks, Asians, and Hispanics, with single- and multilevel path models. Results underscore the social significance of the workplace and of civic involvement. Those who report ties to other races tend to be ''joiners,"" in the broad sense: Involvement in nonreligious groups, socializing with coworkers, and having more friends are robust predictors for all racial groups. These are strongly associated with each other and with higher socioeconomic status, highlighting a powerful class dimension to accessing intergroup ties. But macro-level opportunity for contact (metro-level racial makeup) dominates the variation in friendship exposure patterns for Whites, whereas associations and other ""substructures"" are more predictive for minorities. Consistent with immigrant assimilation theory, among minorities, sharing neighborhoods with Whites remains an important-and apparently unique-social marker for the personal relationships of Blacks.",,,,,,,,,,,,,,,,,1535-6841,,,,,DEC,2007,6,4,,,,,263,290,,,,,,,,,WOS:000259048500001,,,,,
J,"Poros, MV",,,,"Poros, Maritsa V.",,,The role of migrant networks in linking local labour markets: the case of Asian Indian migration to New York and London,GLOBAL NETWORKS-A JOURNAL OF TRANSNATIONAL AFFAIRS,,,,,,,,,,,,"Social networks have long been identified as crucial to migration flows and the economic behaviour of immigrants. Much of the literature on international migration and economic sociology specifically focuses on the role of interpersonal ties in influencing migration and economic action, such as finding employment. Using the case of Gujarati Indian migration to New York and London, the life histories of these immigrants illustrate that specific configurations of network ties result in different migration flows and occupational outcomes. These configurations include organizational, composite, and interpersonal ties that link local labour markets transnationally and channel immigrants to particular destinations and into particular occupations. The findings clarify the role and meaning of networks as they affect different types of migration and the occupational outcomes of migrants. The prominence of these network mechanisms also challenges the role of human capital in producing distinct outcomes for immigrants.",,,,,,,,,,,,,,,,,1470-2266,1471-0374,,,,JUL,2001,1,3,,,,,243,259,,10.1111/1471-0374.00015,,,,,,,WOS:000209948800004,,,,,
J,"Miritello, G; Moro, E; Lara, R; Martinez-Lopez, R; Belchamber, J; Roberts, SGB; Dunbar, RIM",,,,"Miritello, Giovanna; Moro, Esteban; Lara, Ruben; Martinez-Lopez, Rocio; Belchamber, John; Roberts, Sam G. B.; Dunbar, Robin I. M.",,,Time as a limited resource: Communication strategy in mobile phone networks,SOCIAL NETWORKS,,,,,,,,,,,,"We used a large database of 9 billion calls from 20 million mobile users to examine the relationships between aggregated time spent on the phone, personal network size, tie strength and the way in which users distributed their limited time across their network (disparity). Compared to those with smaller networks, those with large networks did not devote proportionally more time to communication and had on average weaker ties (as measured by time spent communicating). Further, there were not substantially different levels of disparity between individuals, in that mobile users tend to distribute their time very unevenly across their network, with a large proportion of calls going to a small number of individuals. Together, these results suggest that there are time constraints which limit tie strength in large personal networks, and that even high levels of mobile communication do not fundamentally alter the disparity of time allocation across networks. (c) 2013 Elsevier B.V. All rights reserved.",,,,"MORO, ESTEBAN/AAB-1159-2019","MORO, ESTEBAN/0000-0003-2894-1024; Roberts, Sam/0000-0003-3986-0254",,,,,,,,,,,,0378-8733,1879-2111,,,,JAN,2013,35,1,,,,,89,95,,10.1016/j.socnet.2013.01.003,,,,,,,WOS:000317943100008,,,,,
J,"FREUDENBURG, WR; JONES, RE",,,,"FREUDENBURG, WR; JONES, RE",,,CRIMINAL BEHAVIOR AND RAPID COMMUNITY GROWTH - EXAMINING THE EVIDENCE,RURAL SOCIOLOGY,,,,,,,,,,,,"Sociologists have disagreed sharply over whether rapid, resource-related community growth leads to disproportionate increases in criminal activities. Enough studies have now accumulated, however, to permit a more comprehensive assessment. The existing studies fall into three categories. The first two, which employ county-level data and victimization surveys, have encountered inconclusive and mixed results. By contrast, the 23 before-and-after comparisons in specific communities have been highly consistent: All but 2 of the 23 report greater increases in criminal activity than in population (p < .0001 by the sign test). The mean ratio of increased crime to increased population is over 4.4 to 1; regression analyses lead to more conservative ratios ranging as low as 3.2 to 1 and as high as 3.6 to 1. Despite considerable variations in approaches, methods, and study communities, sufficiently consistent findings show that simple regression equations explain 85-98 percent of the variance. The weight of the accumulated evidence indicates that increases in criminal behaviors are significantly more than proportional to increases in populations in rapid-growth communities. Data from other studies would argue against a generic ""social pathology"" hypothesis; instead, the accumulated findings may best be explained by narrowly focusing on changes in community social structure that accompany rapid growth and result in impairment of informal social controls, particularly the declines in a community's density of acquaintanceship.",,,,,,,,,,,,,,,,,0036-0112,,,,,WIN,1991,56,4,,,,,619,645,,,,,,,,,WOS:A1991HQ41300005,,,,,
J,"Valente, TW; Fujimoto, K",,,,"Valente, Thomas W.; Fujimoto, Kayo",,,Bridging: Locating critical connectors in a network,SOCIAL NETWORKS,,,,,,,,,,,,"This paper proposes several measures for bridging in networks derived from Granovetter's (1973) insight that links which reduce distances in a network are important structural bridges. Bridging is calculated by systematically deleting links and calculating the resultant changes in network cohesion (measured as the inverse average path length). The average change for each node's links provides an individual level measure of bridging. We also present a normalized version which controls for network size and a network-level bridging index. Bridging properties are demonstrated on hypothetical networks, empirical networks, and a set of 100 randomly generated networks to show how the bridging measure correlates with existing network measures such as degree, personal network density, constraint, closeness centrality, betweenness centrality, and vitality. Bridging and the accompanying methodology provide a family of new network measures useful for studying network structure, network dynamics, and network effects on substantive behavioral phenomenon. (C) 2010 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,0378-8733,,,,,JUL,2010,32,3,,,,,212,220,,10.1016/j.socnet.2010.03.003,,,,,,,WOS:000279409000006,20582157,,,,
J,"Schnettler, S",,,,"Schnettler, Sebastian",,,A structured overview of 50 years of small-world research,SOCIAL NETWORKS,,,,,,,,,,,,"This paper offers a structured overview of 50 years of small-world research. Initially formulated by Pool and Kochen in the mid-1950s, the small-world concept can be divided into six research foci, based on three dimensions (structural, process-related, psychological), and two process-related themes (diffusion, search). Building on this analytical distinction, the article provides a historical summary of the different phases of research on the small-world problem, and summarizes the empirical and theoretical progress on different facets of the small-world phenomenon. The paper concludes with a brief assessment of accomplishments and open questions, suggesting some possible future research areas. (C) 2009 Elsevier B.V. All rights reserved.",,,,"Schnettler, Sebastian/I-1657-2012",,,,,,,,,,,,,0378-8733,1879-2111,,,,JUL,2009,31,3,,,,,165,178,,10.1016/j.socnet.2008.12.004,,,,,,,WOS:000267838900001,,,,,
J,"Stoloff, JA; Glanville, JL; Bienenstock, EJ",,,,"Stoloff, JA; Glanville, JL; Bienenstock, EJ",,,Women's participation in the labor force: the role of social networks,SOCIAL NETWORKS,,,,,,,,,,,,"Network research about employment outcomes has rarely focused on women. In this paper, we use the Los Angeles Survey of Urban Inequality (LASUI) to examine the role of social networks on the constraints and opportunities which women face in labor force participation. We examine the effects of a woman's general network structure on her employment status, rather than focusing on the characteristics of the specific network tie that connected her to a job. Using an innovative, yet simple, measure to capture network diversity, we test network explanations of why women are in the paid labor force, controlling for background, structural, and family composition variables. In general, we find that the greater the quality and diversity of the social resources that are available through a woman's social network, the more likely she is to be working for pay. We also find evidence that suggests disadvantaged women with children must also rely on their social support networks for childcare to enter the labor market. In addition, we explore the connection between the methods successful job searchers used to find work and the overall structure of their networks through descriptive statistics. (C) 1999 Elsevier Science B.V. All rights reserved.",,,,,,,,,,,,,,,,,0378-8733,,,,,JAN,1999,21,1,,,,,91,108,,10.1016/S0378-8733(99)00003-9,,,,,,,WOS:000080763300005,,,,,
B,"Jamieson, L; Simpson, R",,,,"Jamieson, L; Simpson, R",,,"Living Alone: Globalization, Identity and Belonging","LIVING ALONE: GLOBALIZATION, IDENTITY AND BELONGING",Palgrave Macmillan Studies in Family and Intimate Life,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978-1-137-31852-7; 978-0-230-27192-0,,,,2013,,,,,,,1,305,,10.1057/9781137318527,,,,,,,WOS:000412345100015,,,,,
J,"Popielarz, PA",,,,"Popielarz, PA",,,(In)voluntary association - A multilevel analysis of gender segregation in voluntary organizations,GENDER & SOCIETY,,,,,,,,,,,,"Using a unique data set, the author investigates gender segregation in voluntary organizations. Results indicate that (I) women are more likely than men to belong to gender-segregated groups and (2) women's groups primarily restrict members to contact with persons of the same age, education, and marital and work status. The article ends with a discussion of how segregated voluntary associations help perpetuate a social world that is substantially ordered by gender.",,,,,,,,,,,,,,,,,0891-2432,,,,,APR,1999,13,2,,,,,234,250,,10.1177/089124399013002005,,,,,,,WOS:000079669800005,,,,,
J,"Abascal, M; Baldassarri, D",,,,"Abascal, Maria; Baldassarri, Delia",,,Love Thy Neighbor? Ethnoracial Diversity and Trust Reexamined,AMERICAN JOURNAL OF SOCIOLOGY,,,,,,,,,,,,"According to recent research, ethnoracial diversity negatively affects trust and social capital. This article challenges the current conception and measurement of diversity and invites scholars to rethink social capital in complex societies. It reproduces the analysis of Putnam and shows that the association between diversity and self-reported trust is a compositional artifact attributable to residential sorting: nonwhites report lower trust and are overrepresented in heterogeneous communities. The association between diversity and trust is better explained by differences between communities and their residents in terms of race/ethnicity, residential stability, and economic conditions; these classic indicators of inequality, not diversity, strongly and consistently predict self-reported trust. Diversity indexes also obscure the distinction between in-group and out-group contact. For whites, heterogeneity means more out-group neighbors; for nonwhites, heterogeneity means more in-group neighbors. Therefore, separate analyses were conducted by ethnoracial groups. Only for whites does living among out-group membersnot in diverse communities per senegatively predict trust.",,,,,,,,,,,,,,,,,0002-9602,1537-5390,,,,NOV,2015,121,3,,,,,722,782,,10.1086/683144,,,,,,,WOS:000365306100002,26900618,,,,
J,"Cranford, CJ",,,,"Cranford, CJ",,,Networks of exploitation: Immigrant labor and the restructuring of the Los Angeles janitorial industry,SOCIAL PROBLEMS,,,,,,,,,,,,"Many scholars have conceptualized immigrant social networks as ""social capital"" and have focused on the benefits of social ties. However, the concept of ""social capital"" is unable to explain who benefits from social networks, to what degree, and under which circumstances. Based on an ethnography of Mexican and Central American undocumented immigrants in the Los Angeles janitorial industry, I argue that immigrant social networks may also become exploitative. Decentralized employment relations, hostile immigration and labor legislation, and a working-class community created a context in which recruitment through social networks facilitated restructuring. Within this context, benefits from the workers' networks accrued not to the workers themselves but to building owners. In this way, ties to family and friends constitute networks of exploitation rather than resource networks. This case suggests that more analytical attention be paid to how the benefits of social networks may change when the jobs themselves change. More broadly, it calls for attention to the contexts within which social networks become mechanisms for downgrading rather than platforms for upward mobility.",,,,,,,,,,,,,,,,,0037-7791,1533-8533,,,,AUG,2005,52,3,,,,,379,397,,10.1525/sp.2005.52.3.379,,,,,,,WOS:000230910400004,,,,,
J,"Gibson, DR",,,,"Gibson, DR",,,Taking turns and talking ties: Networks and conversational interaction,AMERICAN JOURNAL OF SOCIOLOGY,,,,,,,,,,,,"Conversational encounters are permeable to network effects but not entirely so, for conversation is internally structured by sequential constraints and dependencies that limit the latitude people have to act on their relational commitments. The author analyzes the effects of hierarchical (superior-subordinate) and horizontal (friendship and co-working) networks on ""participation shifts"" - transitions in the identities of speakers and targets (addressees) that occur from one speaking turn to the next - in meetings of 10 groups of managers. The results point to a range of relational obligations and entitlements, such as the obligation subordinates have to bolster superiors' control of the floor, and the way in which friendship and co-working ties get expressed through remarks made to third parties. The article is perhaps the first to link statistically network-analytic and conversation-analytic levels of analysis.",,,,,,,,,,,,,,,,,0002-9602,,,,,MAY,2005,110,6,,,,,1561,1597,,10.1086/428689,,,,,,,WOS:000230327600001,,,,,
J,"Volker, B; Flap, H",,,,"Volker, B; Flap, H",,,Weak ties as a liability - The case of East Germany,RATIONALITY AND SOCIETY,,,,,,,,,,,,"Every institutional system induces specific problems that have no standardized solutions for the people living in it. In this paper it is argued that people invest in relationships with certain others partly in order to solve these problems. Hence, the personal networks that result provide solutions to system-induced problems and they reflect the institutional environment. Personal networks of people living in the former German Democratic Republic (GDR) during communism are examined, and social capital theory is used to explain why communism did not produce social integration. In a communist society like that of the former GDR, weak ties are a liability, not an asset. Therefore, GDR citizens trusted only people whom they knew well, Since people in the former GDR were acutely aware of political control and the damage potential of weak ties, they invested only cautiously in others. They kept their distance from strangers and all others whose trustworthiness was uncertain and discussed politics only with people whom they truly trusted (the 'niche'). Yet the shortages of the command economy forced people to rely on weak informal ties to secure necessary goods and services. Personal networks in East Germany had two specialized parts each kept separate from the other, a division of labor that vanished after the fall of the Wall. Our hypotheses are tested using multilevel models and triad analyses with data collected in 1992 and 1994 from two random samples in Leipzig and Dresden (n = 489). The first measurement focuses on the situation before the upheaval, the other the situation in 1994. Results show that during communism people indeed created 'niches' consisting of dense, small networks of close relations with similar and trustworthy others. Provision networks were maintained that were small, heterogeneous, and consisted of weak and uniplex ties. Furthermore, there was a relational 'gap' between the niche and the provision network. These differences have gradually been vanishing since the fall of the Wall and with the political and economic unification of the former GDR and the former FRG.",,,,"Volker, Beate/E-7992-2013",,,,,,,,,,,,,1043-4631,,,,,NOV,2001,13,4,,,,,397,428,,10.1177/104346301013004001,,,,,,,WOS:000172220300001,,,,,
J,"ERICKSON, BH",,,,"ERICKSON, BH",,,SECRET SOCIETIES AND SOCIAL-STRUCTURE,SOCIAL FORCES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0037-7732,,,,,,1981,60,1,,,,,188,210,,10.2307/2577940,,,,,,,WOS:A1981MF81000012,,,,,
B,"Outhwaite, W; Ray, L",,,,"Outhwaite, W; Ray, L",,,Social Theory and Postcommunism,SOCIAL THEORY AND POSTCOMMUNISM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978-0-470-77334-5,,,,2005,,,,,,,1,256,,,,,,,,,WOS:000301238500012,,,,,
J,"Tach, LM",,,,"Tach, Laura M.",,,"More than Bricks and Mortar: Neighborhood Frames, Social Processes, and the Mixed-Income Redevelopment of a Public Housing Project",CITY & COMMUNITY,,,,,,,,,,,,"Policy initiatives to deconcentrate poverty through mixed-income redevelopment were motivated in part by the desire to reduce social isolation and social disorganization in high-poverty neighborhoods. This article examines whether the presence of higher-income neighbors decreased social isolation or improved social organization in a Boston public housing project that was redeveloped into a HOPE VI mixed-income community. Based on in-depth interviews and neighborhood observation, I find that it was the lower-income former public housing residents who were primarily involved in creating neighborhood-based social ties, providing and receiving social support, and enforcing social control within the neighborhood, rather than the higher-income newcomers. This variation in neighborhood engagement stemmed from the different ways that long-term and newer residents perceived and interpreted their neighborhood surroundings. These differences were generated by residents' comparisons of current and past neighborhood environments and by neighborhood reputations. Residents' perceptions of place may thus influence whether mixed-income redevelopment can reduce social isolation and improve social organization in high-poverty neighborhoods and, more generally, whether changes in neighborhood structural characteristics translate into changes in social dynamics.",,,,,,,,,,,,,,,,,1535-6841,,,,,SEP,2009,8,3,,,,,269,299,,10.1111/j.1540-6040.2009.01289.x,,,,,,,WOS:000269315800006,,,,,
J,"Cornwell, B",,,,"Cornwell, Benjamin",,,Good health and the bridging of structural holes,SOCIAL NETWORKS,,,,,,,,,,,,"Bridges that span structural holes are often explained in terms of the entrepreneurial personalities or rational motivations of brokers, or structural processes that lead to the intersection of social foci. I argue that the existence and use of bridges in interpersonal networks also depends on individuals' health. Poor health may make it more difficult to withstand the pressures and to execute some of the common tasks associated with bridging(e.g., brokerage). I examine this possibility using egocentric network data on over 2500 older adults drawn from the recent National Social Life, Health, and Aging Project (NSHAP). Multivariate regression analyses show that both cognitive and functional health are significantly positively associated with bridging, net of sociodemographic and life-course controls. The relationship between functional (kinesthetic) health and bridging appears to be partially mediated by network composition, as older adults who have poorer functional health also tend to have networks that are richer in strong ties. Several potential mediation mechanisms are discussed. Cognitive function remains significantly associated with bridging net of network composition, Suggesting that the inherent challenges of maintaining bridging positions may be more difficult to cope with for those who have cognitive impairments than for those who have functional impairments such as limited mobility. An alternative explanation is that cognitively impaired individuals have more difficulty recognizing (and thus strategically using) bridges in their networks. Theoretical implications and possibilities for future research are discussed. (c) 2008 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,0378-8733,1879-2111,,,,JAN,2009,31,1,,,,,92,103,,10.1016/j.socnet.2008.10.005,,,,,,,WOS:000262547600010,20046998,,,,
