PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,EA,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
B,"Gripon, V; Rabbat, M",,,IEEE,"Gripon, Vincent; Rabbat, Michael",,,Reconstructing a Graph from Path Traces,2013 IEEE INTERNATIONAL SYMPOSIUM ON INFORMATION THEORY PROCEEDINGS (ISIT),IEEE International Symposium on Information Theory,,,,IEEE International Symposium on Information Theory (ISIT),"JUL 07-12, 2013","Istanbul, TURKEY","IEEE, IEEE Informat Theory Soc",,,,"This paper considers the problem of inferring the structure of a network from indirect observations. Each observation (a ""trace"") is the unordered set of nodes which are activated along a path through the network. Since a trace does not convey information about the order of nodes within the path, there are many feasible orders for each trace observed, and thus the problem of inferring the network from traces is, in general, illposed. We propose and analyze an algorithm which inserts edges by ordering each trace into a path according to which pairs of nodes in the path co-occur most frequently in the observations. When all traces involve exactly 3 nodes, we derive necessary and sufficient conditions for the reconstruction algorithm to exactly recover the graph. Finally, for a family of random graphs, we present expressions for reconstruction error probabilities (false discoveries and missed detections).",,,,"Gripon, Vincent/X-6371-2019","Gripon, Vincent/0000-0002-4353-4542",,,,,,,,,,,,,,978-1-4799-0446-4,,,,2013,,,,,,,2488,+,,,,,,,,,WOS:000348913402124,,,,,
S,"Omicini, A; Contucci, P",,"Badica, C; Nguyen, NT; Brezovan, M",,"Omicini, Andrea; Contucci, Pierluigi",,,"Complexity and Interaction: Blurring Borders between Physical, Computational, and Social Systems Preliminary Notes",COMPUTATIONAL COLLECTIVE INTELLIGENCE: TECHNOLOGIES AND APPLICATIONS,Lecture Notes in Artificial Intelligence,,,,5th International Conference on Computational Collective Intelligence (ICCCI),"SEP 11-13, 2013","Craiova, ROMANIA","Univ Craiova, Wroclaw Univ Technol, IEEE SMC Tech Comm Computat Collect Intelligence, Romanian Assoc Artificial Intelligence, IEEE Romania Computat Intelligence Sect",,,,"Complex systems of any kind are characterised by autonomous components interacting with each other in a non-trivial way. In this paper we discuss how the views on complexity are evolving in fields like physics, social sciences, and computer science, and most significantly - how they are converging. In particular, we focus on the role of interaction as the foremost dimension for modelling complexity, and discuss first how coordination via mediated interaction could determine the general dynamics of complex software system, then how this applies to complex socio-technical systems like social networks.",,,,"Omicini, Andrea/G-5284-2013; Contucci, Pierluigi/I-4740-2014","Omicini, Andrea/0000-0002-6655-3869; Contucci, Pierluigi/0000-0002-3577-6189",,,,,,,,,,,,0302-9743,1611-3349,978-3-642-40495-5; 978-3-642-40494-8,,,,2013,8083,,,,,,1,10,,,,,,,,,WOS:000333642900001,,,,,
J,"Su, HN",,,,"Su, Hsin-Ning",,,Visualization of Global Science and Technology Policy Research Structure,JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY,,,,,,,,,,,,"This study proposes an approach for visualizing knowledge structures that creates a ""research-focused parallelship network,"" ""keyword co-occurrence network,"" and a knowledge map to visualize Sci-Tech policy research structure. A total of 1,125 Sci-Tech policy-related papers (873 journal papers [78%], 205 conference papers [18%], and 47 review papers [4%]) have been retrieved from the Web of Science database for quantitative analysis and mapping. Different network and contour maps based on these 1,125 papers can be constructed by choosing different information as the main actor, such as the paper title, the institute, the country, or the author keywords, to reflect Sci-Tech policy research structures in micro-, meso-, and macro-levels, respectively. The quantitative way of exploring Sci-Tech policy research papers is investigated to unveil important or emerging Sci-Tech policy implications as well as to demonstrate the dynamics and visualization of the evolution of Sci-Tech policy research.",,,,"Su, Hsin-Ning/H-6209-2011","Su, Hsin-Ning/0000-0002-4325-0793",,,,,,,,,,,,1532-2882,1532-2890,,,,FEB,2012,63,2,,,,,242,255,,10.1002/asi.21520,,,,,,,WOS:000302157900004,,,,,
B,"Boldi, P; Vigna, S",,,IEEE,"Boldi, Paolo; Vigna, Sebastiano",,,"Four Degrees of Separation, Really",2012 IEEE/ACM INTERNATIONAL CONFERENCE ON ADVANCES IN SOCIAL NETWORKS ANALYSIS AND MINING (ASONAM),,,,,IEEE/ACM International Conference on Advances in Social Networks Analysis and Mining,"AUG 26-29, 2012","Kadir Has Univ, Istanbul, TURKEY","ACM, IEEE, ACM Sigmod, IEEE Comp Soc, Springer, TCDE, TUBiTAK, TUBiTAK BiLGEM, ACTC SMCS, IEEE Tech Comm Data Engn, Univ Calgary, Hellen Amer Univ, sbtanaliz, EX tra Foreign Trade Co Ltd, inforcept, FNSS Savunma Sistemleri A S, raccoonize, Huawei",Kadir Has Univ,,,"We recently measured the average distance of users in the Facebook graph, spurring comments in the scientific community as well as in the general press [1]. A number of interesting criticisms have been made about the meaningfulness, methods and consequences of the experiment we performed. In this paper we want to discuss some methodological aspects that we deem important to underline in the form of answers to the questions we have read in newspapers, magazines, blogs, or heard from colleagues. We indulge in some reflections on the actual meaning of ""average distance"" and make a number of side observations showing that, yes, 3: 74 """"degrees of separation"" are really few.",,,,"Vigna, Sebastiano/R-5285-2017","Vigna, Sebastiano/0000-0002-3257-651X; BOLDI, PAOLO/0000-0002-8297-6255",,,,,,,,,,,,,,978-0-7695-4799-2,,,,2012,,,,,,,1222,1227,,10.1109/ASONAM.2012.211,,,,,,,WOS:000320443500201,,,,,
B,"Yeang, CH; Huang, LC; Liu, WC",,,IEEE,"Yeang, Chen-Hsiang; Huang, Liang-Cheng; Liu, Wei-Chung",,,Recurrent structural motifs reflect characteristics of distinct networks,2012 IEEE/ACM INTERNATIONAL CONFERENCE ON ADVANCES IN SOCIAL NETWORKS ANALYSIS AND MINING (ASONAM),,,,,IEEE/ACM International Conference on Advances in Social Networks Analysis and Mining,"AUG 26-29, 2012","Kadir Has Univ, Istanbul, TURKEY","ACM, IEEE, ACM Sigmod, IEEE Comp Soc, Springer, TCDE, TUBiTAK, TUBiTAK BiLGEM, ACTC SMCS, IEEE Tech Comm Data Engn, Univ Calgary, Hellen Amer Univ, sbtanaliz, EX tra Foreign Trade Co Ltd, inforcept, FNSS Savunma Sistemleri A S, raccoonize, Huawei",Kadir Has Univ,,,"In large-scale networks, certain topological patterns may occur more frequently than expected from a null model that preserves global (such as the density of the graph) and local (such as the connectivity of each node) properties of the graph. These network motifs are the building blocks of large-scale networks and may confer functional/mechanistic implications of their underlying processes. Despite active investigations and rich literature in systems biology, network motifs are less explored in social network studies. In this work, we modified and improved the method from Milo et al. 2002 to detect significantly enriched motifs in both directed and undirected networks. We applied this method to identify 3-node and 4-node motifs from the datasets of 18 networks (4 directed and 14 undirected) covering social interactions, co-authorships, web document hyperlinks, neuronal circuitry, protein-protein interactions (PPI), trophic relations in a food web, and others. Presence and absence of enriched motifs provide rich information regarding each type of network relations. In undirected networks, triangles are enriched in almost all datasets, suggesting the prevalence of transitivity in diverse networks. However, 4-node structures lacking transitivity - diamonds and stars - are also enriched in the majority of undirected networks. In directed networks, variations of feed-forward loops are over-represented in the networks of web document and political weblog hyperlinks as well as neuronal connections. In contrast, the food web is enriched with unidirectional motifs with distinct trophic levels. These results reveal the nature of distinct types of networks and invite further explorations on the relations of network structures and types of relations.",,,,,,,,,,,,,,,,,,,978-0-7695-4799-2,,,,2012,,,,,,,551,557,,10.1109/ASONAM.2012.94,,,,,,,WOS:000320443500081,,,,,
B,"Jones, S; O'Neill, E",,,ACM,"Jones, Simon; O'Neill, Eamonn",,,Contextual Dynamics of Group-Based Sharing Decisions,29TH ANNUAL CHI CONFERENCE ON HUMAN FACTORS IN COMPUTING SYSTEMS,,,,,29th Annual CHI Conference on Human Factors in Computing Systems,"MAY 07-12, 2011","Vancouver, CANADA","Assoc Comp Machinery, SIGCHI",,,,"In this paper we investigate how decisions made while using a granular access control mechanism for sharing photographs are influenced by contextual factors and properties relating to the identities of contacts. We develop analytical models using logistic regression to understand relationships between variables that affect sharing decisions. We also investigate how predefined, static groups for privacy control cope with the challenge of sharing large amounts of content associated with numerous different contexts, and test whether they need to be adjusted to suit particular contexts.",,,,,"O'Neill, Eamonn/0000-0002-1637-458X; Jones, Simon/0000-0003-4111-0591",,,,,,,,,,,,,,978-1-4503-0228-9,,,,2011,,,,,,,1777,1786,,,,,,,,,WOS:000395171601095,,,,,
J,"van den Hooff, B; van Weenen, FD; Soekijad, M; Huysman, M",,,,"van den Hooff, Bart; van Weenen, Femke de Leeuw; Soekijad, Maura; Huysman, Marleen",,,The value of online networks of practice: the role of embeddedness and media use,JOURNAL OF INFORMATION TECHNOLOGY,,,,,,,,,,,,"This article addresses the question how networks of practice (NoPs) can create value (operationalized as their contribution to individual members' performance) for organizations through knowledge integration and management. The discussion focuses on two sets of variables influencing member performance: the embeddedness of the network and the use of different media. Three dimensions of embeddedness are distinguished: (1) embeddedness in practice: the extent to which the knowledge shared in the network is integrated in members' (local) practices; (2) structural embeddedness: the extent to which network members are connected to each other and know who knows what; and (3) relational embeddedness: the extent to which the network is characterized by strong social ties. In terms of communication media, information and communication technology (ICT)-enabled and face-to-face interaction are distinguished. A survey study among 206 members of different NoPs reveals that all three forms of embeddedness are important antecedents of NoP member performance (explaining 43% of the variance in performance) and that these forms are interrelated. Furthermore, ICT use positively influences embeddedness in practice, whereas face-to-face communication contributes to the structural and relational embeddedness of an NoP. This contributes to knowledge management and ICT literature in general and NoP theory in particular. Journal of Information Technology (2010) 25, 205-215. doi: 10.1057/jit.2010.11 Published online 4 May 2010",,,,"Wang, Charles/B-5565-2011; Soekijad, Maura/J-6167-2019","Wang, Charles/0000-0001-9331-8437; Soekijad, Maura/0000-0003-3549-2474; huysman, marleen/0000-0002-9005-8200; van den Hooff, Bart/0000-0002-8880-3910",,,,,,,,,,,,0268-3962,,,,,JUN,2010,25,2,,,,,205,215,,10.1057/jit.2010.11,,,,,,,WOS:000278927100009,,,,,
J,"Moncur, W; Reiter, E; Masthoff, J; Carmichael, A",,,,"Moncur, Wendy; Reiter, Ehud; Masthoff, Judith; Carmichael, Alex",,,Modeling the Socially Intelligent Communication of Health Information to a Patients Personal Social Network,IEEE TRANSACTIONS ON INFORMATION TECHNOLOGY IN BIOMEDICINE,,,,,,,,,,,,"This study examined how emotional proximity and gender affect people's information requirements when someone that they know is chronically or critically ill. In an online study, participants were asked what information they would want to receive about members of their social network in three categories: someone who was very close, someone who was not so close, and someone who was not close at all. Our results show that the information that people want can be predicted from their gender and emotional proximity to the network member. The closer the relationship with the patient, the more information people want. Women want more information than men. We propose a model for the socially intelligent communication of health information across the social network, and discuss areas for its application.",,,,,"Masthoff, Judith/0000-0001-8099-0515; Moncur, Wendy/0000-0002-1485-4723",,,,,,,,,,,,1089-7771,,,,,MAR,2010,14,2,,,,,319,325,,10.1109/TITB.2009.2035361,,,,,,,WOS:000275666100017,19887326,,,,
J,"Bu, Y; Ding, Y; Liang, XK; Murray, DS",,,,"Bu, Yi; Ding, Ying; Liang, Xingkun; Murray, Dakota S.",,,Understanding persistent scientific collaboration,JOURNAL OF THE ASSOCIATION FOR INFORMATION SCIENCE AND TECHNOLOGY,,,,,,,,,,,,"Common sense suggests that persistence is key to success. In academia, successful researchers have been found more likely to be persistent in publishing, but little attention has been given to how persistence in maintaining collaborative relationships affects career success. This paper proposes a new bibliometric understanding of persistence that considers the prominent role of collaboration in contemporary science. Using this perspective, we analyze the relationship between persistent collaboration and publication quality along several dimensions: degree of transdisciplinarity, difference in coauthor's scientific age and their scientific impact, and research-team size. Contrary to traditional wisdom, our results show that persistent scientific collaboration does not always result in high-quality papers. We find that the most persistent transdisciplinary collaboration tends to output high-impact publications, and that those coauthors with diverse scientific impact or scientific ages benefit from persistent collaboration more than homogeneous compositions. We also find that researchers persistently working in large groups tend to publish lower-impactpapers. These results contradict the colloquial understanding of collaboration in academia and paint a more nuanced picture of how persistent scientific collaboration relates to success, a picture that can provide valuable insights to researchers, funding agencies, policy makers, and mentor-mentee program directors. Moreover, the methodology in this study showcases a feasible approach to measure persistent collaboration.",,,,,"Murray, Dakota/0000-0002-7119-0169; Bu, Yi/0000-0003-2549-4580",,,,,,,,,,,,2330-1635,2330-1643,,,,MAR,2018,69,3,,,,,438,448,,10.1002/asi.23966,,,,,,,WOS:000424908800009,,,,,
J,"Sermpezis, P; Spyropoulos, T",,,,"Sermpezis, Pavlos; Spyropoulos, Thrasyvoulos",,,Delay Analysis of Epidemic Schemes in Sparse and Dense Heterogeneous Contact Networks,IEEE TRANSACTIONS ON MOBILE COMPUTING,,,,,,,,,,,,"Epidemic algorithms have found their way into many areas of computer science, such as databases and distributed systems, and recently for communication in Opportunistic or Delay Tolerant Networks (DTNs). To ensure analytical tractability, existing analyses of epidemic spreading predominantly consider homogeneous contact rates between nodes. However, this assumption is generally not true in real scenarios. In this paper, we consider classes of contact/mobility models with heterogeneous contact rates. Through an asymptotic analysis, we prove that a first-order, mean value approximation for the basic epidemic spreading step becomes exact in the limiting case (large network size). We further derive simple closed form approximations, based on higher order statistics of the mobility heterogeneity, for the case of finite-size networks. To demonstrate the utility of our results, we use them to predict the delay of epidemic-based routing schemes and analyze scenarios with node selfishness. We validate the analytic results through extensive simulations on synthetic scenarios, as well as on real traces to demonstrate that our expressions can be useful also in scenarios with significantly more complex structure. We believe these results are an important step forward towards analyzing the effects of heterogeneity (of mobility and/or other characteristics) on the performance of epidemic-based algorithms.",,,,,,,,,,,,,,,,,1536-1233,1558-0660,,,,SEP,2017,16,9,,,,,2464,2477,,10.1109/TMC.2016.2634017,,,,,,,WOS:000407399100006,,,,,
J,"Feller, J; Gleasure, R; Treacy, S",,,,"Feller, Joseph; Gleasure, Rob; Treacy, Stephen",,,Information sharing and user behavior in internet-enabled peer-to-peer lending systems: an empirical study,JOURNAL OF INFORMATION TECHNOLOGY,,,,,,,,,,,,"Internet-based information systems (IS) have enabled various forms of collective intelligence, action, and resources (e.g. open source software, innovation marketplaces, crowdsourcing, and crowdfunding). Within the domain of crowdfunding, Internet-enabled Peer-to-Peer Lending Systems (IP2PLS) have emerged as a disruptive technology, with implications for the financial services sector, business capitalization strategies, and personal and community development. IS research investigating user behavior in IP2PLS has revealed the saliency of social identity and personal transparency (as expressed through information sharing) in such systems. Prior research has largely focused on a small number of IP2PLS providers, thus this study examines a very large but under-researched platform. The study tests a theoretical model based on Social Identity Theory and prior IP2PLS studies, through an analysis of 116,667 loan records, and a subsequent analysis of 1000 manually coded records, to investigate the impact of information sharing on user (lenders and borrowers) behavior. The study reveals the importance of social (vs financial) data, and further reveals relationships that frequently contradict prior findings from other IP2PLS. The study thus implies the need for a more heterogeneous view of the IP2PLS domain, and the need to more fully understand as systems that support user behavior by enabling social information exchanges.",,,,,"Gleasure, Rob/0000-0002-4265-4665; Feller, Joseph/0000-0001-9335-4542; Treacy, Stephen/0000-0002-3980-5565",,,,,,,,,,,,0268-3962,1466-4437,,,,JUN,2017,32,2,,,,,127,146,,10.1057/jit.2016.1,,,,,,,WOS:000402576300002,,,,,
J,"Almgren, K; Lee, J",,,,"Almgren, Khaled; Lee, Jeongkyu",,,An empirical comparison of influence measurements for social network analysis,SOCIAL NETWORK ANALYSIS AND MINING,,,,,,,,,,,,"The studying of social influence can be used to understand and solve many complicated problems in social network analysis such as predicting influential users. This paper focuses on the problem of predicting influential users on social networks. We introduce a three-level hierarchy that classifies the influence measurements. The hierarchy categorizes the influence measurements by three folds, i.e., models, types and algorithms. Using this hierarchy, we classify the existing influence measurements. We further compare them based on an empirical analysis in terms of performance, accuracy and correlation using datasets from two different social networks to investigate the feasibility of influence measurements. Our results show that predicting influential users does not only depend on the influence measurements but also on the nature of social networks. Our goal is to introduce a standardized baseline for the problem of predicting influential users on social networks.",,,,,,,,,,,,,,,,,1869-5450,1869-5469,,,,DEC,2016,6,1,,,,,,,,10.1007/s13278-016-0360-y,,,,,,,WOS:000381220500052,,,,,
J,"Standing, C; Holzweber, M; Mattsson, J",,,,"Standing, Craig; Holzweber, Markus; Mattsson, Jan",,,Exploring emotional expressions in e-word-of-mouth from online communities,INFORMATION PROCESSING & MANAGEMENT,,,,,,,,,,,,"Electronic word-of-mouth communication (eWOM) is an important force in building a digital marketplace. The study of eWOM has implications for how to build an online community through social media design, web communication and knowledge exchange. Innovative use of eWOM has significant benefits, especially for start-up firms. We focus on how users on the web communicate value related to online products. It is the premise of this paper that generating emotional value (E-value) in social media and networking sites (SMNS) is critical for the survival of new e-service ventures. Hence, by introducing a formal value theory as a coding scheme, we report a study on E-value in SMNS by analyzing how a Swedish start-up industrial design company attempted to build a global presence by creating followers on the web. The aim of the study was to investigate how the company's website design and communication can affect eWOM over time. This was done by capturing a series of ""emoticon and value expressions"" generated by community members from three different e-communication campaigns (2011-2012) with changing website content, hence giving different stimuli to viewers. Those members who expressed emotional value, often incorporating emoticons, displayed both shorter verbal expressions and reaction time. These value expressions, we suggest, are important aspects of eWOM and need to be actively taken into account. The study has implications for information management strategies through using eWOM. (C) 2016 Elsevier Ltd. All rights reserved.",,,,,"Mattsson, Jan/0000-0002-4121-0114",,,,,,,,,,,,0306-4573,1873-5371,,,,SEP,2016,52,5,,,,,721,732,,10.1016/j.ipm.2016.01.001,,,,,,,WOS:000381540600001,,,,,
J,"Van Osch, W; Steinfield, CW",,,,"Van Osch, Wietske; Steinfield, Charles W.",,,Team boundary spanning: strategic implications for the implementation and use of enterprise social media,JOURNAL OF INFORMATION TECHNOLOGY,,,,,,,,,,,,"Recent team boundary spanning literature has recommended a shift toward assessing the role of virtual tools such as social media. Simultaneously the proliferation of Enterprise Social Media (ESM) points to the need to theorize and investigate the supra-individual usage of these tools, such as their usefulness for organizational groups. This paper responds to both mandates through a theoretical integration of the team boundary spanning and existing ESM literature. Using data from two studies one qualitative and one quantitative this papers addresses two important research questions regarding the empirical relationship between team boundary spanning and ESM for understanding (i) the types of team boundary-spanning activities that group members enact through ESM and (ii) the effects of ESM on extra-team stakeholders' perceptions and reciprocating actions vis-a-vis the team boundary-spanning activities of these group members. The results of this study show that ESM, largely as a function of their visibility affordance, supports a narrow set of representational activities, but offers only limited support for information search and coordination. Furthermore, the findings reveal that ESM activity has a positive effect on extra-team stakeholders' recognition and financial support of the representational ESM posts emanating from the boundary-spanning group. Important implications for theory, strategy, and design are discussed.",,,,,"Steinfield, Charles/0000-0002-2579-755X",,,,,,,,,,,,0268-3962,1466-4437,,,,JUN,2016,31,2,,,SI,,207,225,,10.1057/jit.2016.12,,,,,,,WOS:000378667700008,,,,,
J,"Ou, CXJ; Davison, RM",,,,"Ou, Carol X. J.; Davison, Robert M.",,,Shaping guanxi networks at work through instant messaging,JOURNAL OF THE ASSOCIATION FOR INFORMATION SCIENCE AND TECHNOLOGY,,,,,,,,,,,,"Instant messaging (IM) has become increasingly prevalent in social life. However, the use of IM at work remains controversial, owing to its unclear benefits to organizations. In this study, we employ media performance theories and the concept model of communicative ecology to examine the impact of an IM tool on shaping guanxi (i.e., interpersonal relationship) networks in the workplace. Specifically, we propose that IM has the potential to enhance guanxi networks by improving communication quality and building interlocutors' mutual trust in the workplace. The conceptual model is validated with 253 survey responses collected from working professionals in China. The data indicate that communication quality and mutual trust contribute to the development of guanxi networks. The theoretical and practical implications of the findings are discussed.",,,,"Davison, Robert M/E-4383-2013","Davison, Robert M/0000-0002-7243-3521",,,,,,,,,,,,2330-1635,2330-1643,,,,MAY,2016,67,5,,,,,1153,1168,,10.1002/asi.23447,,,,,,,WOS:000374474300009,,,,,
B,"Dickison, ME; Magnani, M; Rossi, L",,,,"Dickison, M. E.; Magnani, M.; Rossi, L.",,,Multilayer Social Networks,MULTILAYER SOCIAL NETWORKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978-1-107-43875-0; 978-1-107-07949-6,,,,2016,,,,,,,1,203,,10.1017/CBO9781139941907,,,,,,,WOS:000387351800011,,,,,
J,"Deng, XF; Chi, L",,,,"Deng, Xuefei (Nancy); Chi, Lei",,,Knowledge boundary spanning and productivity in information systems support community,DECISION SUPPORT SYSTEMS,,,,,,,,,,,,"An information systems (IS) support community represents a knowledge-intensive network where IS professionals interact with end-users to resolve system use problems during the IS post-implementation stage. For IS professionals in the support function, providing support for multiple information systems to multiple business units requires knowledge about different domains (business units or technical systems). In this paper, we take a network perspective to empirically evaluate the effects of an IS worker's network position and knowledge boundary spanning on productivity. Drawing upon theories of experiential learning and knowledge boundary, we perform social network analysis and linear mixed effects modeling to analyze archival data comprising 36 IS workers and 23,450 support requests made by 4568 end-users during the first 13 months post SAP/R3 implementation in a large U.S. organization. Our findings reveal that IS workers' network centrality and boundary spanning positively influence productivity. Surprisingly, their boundary-spanning experience plays a substantially more important role than network centrality. This study makes important contributions to theory and practice in individual experiential learning in knowledge-intensive networks. (C) 2015 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,0167-9236,1873-5797,,,,DEC,2015,80,,,,,,14,26,,10.1016/j.dss.2015.09.005,,,,,,,WOS:000367026200002,,,,,
J,"Choobdar, S; Ribeiro, P; Parthasarathy, S; Silva, F",,,,"Choobdar, Sarvenaz; Ribeiro, Pedro; Parthasarathy, Srinivasan; Silva, Fernando",,,Dynamic inference of social roles in information cascades,DATA MINING AND KNOWLEDGE DISCOVERY,,,,,European Conference on Machine Learning and Principles and Practice of Knowledge Discovery in Databases (ECMLPKDD),"SEP 07-11, 2015","Porto, PORTUGAL","BNP PARIBAS, ONR Global, Zalando, HUAWEI, Deloitte, Amazon, Xarevis, Farfetch, NOS, Machine Learning, Data Min & Knowledge, Discovery Deloitte, KNIME, ECCAI, Cliqz, Technicolor, Univ Bari Aldo Moro",,,,"Nodes in complex networks inherently represent different kinds of functional or organizational roles. In the dynamic process of an information cascade, users play different roles in spreading the information: some act as seeds to initiate the process, some limit the propagation and others are in-between. Understanding the roles of users is crucial in modeling the cascades. Previous research mainly focuses on modeling users behavior based upon the dynamic exchange of information with neighbors. We argue however that the structural patterns in the neighborhood of nodes may already contain enough information to infer users' roles, independently from the information flow in itself. To approach this possibility, we examine how network characteristics of users affect their actions in the cascade. We also advocate that temporal information is very important. With this in mind, we propose an unsupervised methodology based on ensemble clustering to classify users into their social roles in a network, using not only their current topological positions, but also considering their history over time. Our experiments on two social networks, Flickr and Digg, show that topological metrics indeed possess discriminatory power and that different structural patterns correspond to different parts in the process. We observe that user commitment in the neighborhood affects considerably the influence score of users. In addition, we discover that the cohesion of neighborhood is important in the blocking behavior of users. With this we can construct topological fingerprints that can help us in identifying social roles, based solely on structural social ties, and independently from nodes activity and how information flows.",,,,"Silva, Fernando/C-5986-2009; Ribeiro, Pedro/F-9537-2011","Silva, Fernando/0000-0001-8411-7094; Ribeiro, Pedro/0000-0002-5768-1383",,,,,,,,,,,,1384-5810,1573-756X,,,,SEP,2015,29,5,,,SI,,1152,1177,,10.1007/s10618-015-0402-5,,,,,,,WOS:000359996900003,,,,,
S,"Suh, A; Bock, GW",,"Bui, TX; Sprague, RH",,"Suh, Ayoung; Bock, Gee-Woo",,,The Impact of Enterprise Social Media on Task Performance in Dispersed Teams,2015 48TH HAWAII INTERNATIONAL CONFERENCE ON SYSTEM SCIENCES (HICSS),Proceedings of the Annual Hawaii International Conference on System Sciences,,,,48th Annual Hawaii International Conference on System Sciences (HICSS),"JAN 05-08, 2015","Kauai, HI","IEEE Comp Soc, Univ Hawaii, Shidler Coll Business, Univ Hawaii, Dept EE, Univ Hawaii, Informat Sci Program, ONR, AFOSR, Natl Sci Fdn, IEEE Syst Sci & Cybernet Soc, ACM, SIAM, IEEE Hawaii Sect, IEEE Control Syst Soc, IEEE Grp Informat Theory, IEEE Grp Automat Control, ARO, Reg Med Program Hawaii, Univ Hawaii, Coll Business Adm, Nasdaq",,,,"This study examines the impact of enterprise social media on the workplace. Drawing on the theory of virtuality and the structure-content framework of social networks, we develop a multi-level research model focused on the extent to which individuals' network structures and the content enabled by enterprise social media influence individuals' task performance in dispersed teams. The results of this study reveal that the use of enterprise social media significantly influences the content (expressive or instrumental networks) and structure (intra-team centrality or extra-team structural holes) of individuals' social networks, which leads to improved task performance. Moreover, the results indicate that the relationship between the use of enterprise social media, network structure and content, and task performance varies depending on the degree of the team's geographical and temporal dispersion. Based on these findings, this study proposes optimal network strategies to increase individuals' task performance using enterprise social media within the different contexts of dispersed teams.",,,,,"SUH, Ayoung/0000-0002-8638-2008",,,,,,,,,,,,1060-3425,,978-1-4799-7367-5,,,,2015,,,,,,,1909,1918,,10.1109/HICSS.2015.229,,,,,,,WOS:000366264102003,,,,,
J,"Qian, Y; Adali, S",,,,"Qian, Yi; Adali, Sibel",,,Foundations of Trust and Distrust in Networks: Extended Structural Balance Theory,ACM TRANSACTIONS ON THE WEB,,,,,,,,,,,,"Modeling trust in very large social networks is a hard problem due to the highly noisy nature of these networks that span trust relationships from many different contexts, based on judgments of reliability, dependability, and competence. Furthermore, relationships in these networks vary in their level of strength. In this article, we introduce a novel extension of structural balance theory as a foundational theory of trust and distrust in networks. Our theory preserves the distinctions between trust and distrust as suggested in the literature, but also incorporates the notion of relationship strength that can be expressed as either discrete categorical values, as pairwise comparisons, or as metric distances. Our model is novel, has sound social and psychological basis, and captures the classical balance theory as a special case. We then propose a convergence model, describing how an imbalanced network evolves towards new balance, and formulate the convergence problem of a social network as a Metric Multidimensional Scaling (MDS) optimization problem. Finally, we show how the convergence model can be used to predict edge signs in social networks and justify our theory through extensive experiments on real datasets.",,,,,,,,,,,,,,,,,1559-1131,1559-114X,,,,JUN,2014,8,3,,,,,,,13,10.1145/2628438,,,,,,,WOS:000339623400001,,,,,
S,"Basu, A",,"Panda, M; Dehuri, S; Wang, GN",,"Basu, Aparna",,,Social Network Analysis: A Methodology for Studying Terrorism,"SOCIAL NETWORKING: MINING, VISUALIZATION, AND SECURITY",Intelligent Systems Reference Library,,,,,,,,,,,"This chapter aims to bring to the reader an overview of the work done since the 9/11 terrorist attack, in the field of Social Network Analysis as a tool for understanding the underlying pattern /dynamics of terrorism and terrorist networks. SNA is particularly suitable for analyzing terrorist networks as it takes relationships into account rather than merely attributes, which are difficult to obtain for covert networks. Using graph theoretic methods and measures and open source data it has been possible to map terrorist networks and examine roles of different actors, as well as identify groups and structures within the network. The methodology is illustrated by reviewing two case studies: the 9/11 terrorist network study by Krebs, that used data from a single terrorist attack, and a study by Basu that used data from about 200 terrorist incidents in India to create a network of terrorist organizations for predictive purposes.",,,,,,,,,,,,,,,,,1868-4394,,978-3-319-05164-2; 978-3-319-05163-5,,,,2014,65,,,,,,215,242,,10.1007/978-3-319-05164-2_9,10.1007/978-3-319-05164-2,,,,,,WOS:000337233000010,,,,,
