PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,EA,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
J,"Olmeda-Gomez, C; Perianes-Rodriguez, A; Ovalle-Perandones, MA; Moya-Anegon, F",,,,"Olmeda-Gomez, Carlos; Perianes-Rodriguez, Antonio; Antonia Ovalle-Perandones, Maria; Moya-Anegon, Felix",,,Comparative analysis of university-government-enterprise co-authorship networks in three scientific domains in the region of Madrid,INFORMATION RESEARCH-AN INTERNATIONAL ELECTRONIC JOURNAL,,,,,,,,,,,,"Introduction: In an economy geared to innovation and competitiveness in research and development activities, inter-relationships between the university, private enterprise and government are of considerable interest. Networking constitutes a priority strategy to attain this strategic objective and a tool in knowledge-based economies. Method: Drawing from a full inventory of co-authored scientific articles, collaborating networks are defined and analysed with the social network analysis method, using Pajek software and graphed with the Kamada-Kawai algorithm for visualization. Analysis: Scientific production involving intraregional collaboration in the Madrid region is analysed across three subject categories. The data used were taken from the Web of Science for the years 1995-2003. The main indicators of social networking obtained were: density average degree, normalized degree and degree centralization, betweenness centralization, closeness centralization and clustering coefficient. Results: Networking led to a moderate rise in the number of links and participating actors, with more Spanish companies and multi-national subsidiaries in the second period. The largest number of links was recorded for public universities located in the Community of Madrid. Conclusions: The data resulting from the social network analysis conducted provided insight into the structural characteristics of the networks generated and their evolution. The visualization methodology used proved to be highly informative for identifying not only the main actors, but clusters and components as well. The analysis afforded a useful perspective for understanding the dynamics of collaborating networks.",,,,"Ovalle-Perandones, Maria-Antonia/F-8714-2014; Perianes-Rodriguez, Antonio/A-1917-2010; Anegon, Felix Moya/C-4004-2009; de Moya Anegon, Felix/V-3678-2019; Ovalle-Perandones, Maria-Antonia/J-5909-2012","Ovalle-Perandones, Maria-Antonia/0000-0002-6149-4724; Perianes-Rodriguez, Antonio/0000-0002-1188-3481; Anegon, Felix Moya/0000-0002-0255-8628; de Moya Anegon, Felix/0000-0002-0255-8628; Ovalle-Perandones, Maria-Antonia/0000-0002-6149-4724; Olmeda-Gomez, Carlos/0000-0001-5955-6423",,,,,,,,,,,,1368-1613,,,,,SEP,2008,13,3,,,,,,,352,,,,,,,,WOS:000262254300006,,,,,
J,"Davenport, E",,,,"Davenport, E",,,Knowledge management issues for online organisations: 'Communities of practice' as an exploratory framework,JOURNAL OF DOCUMENTATION,,,,,,,,,,,,"Communities of practice have been identified as sites where knowledge is created in organisations. The author reviews studies of situated learning and situated action and suggests that these two activities may characterise the learning process in communities of practice where they are supported by a distinctive 'social' infrastructure. She analyses recent fieldwork in three online communities (a digital library reference service, a virtual enterprise and an online shopping group) to discover to what extent they may be described as communities of practice, and to establish how they support participants' learning.",,,,,,,,,,,,,,,,,0022-0418,,,,,JAN,2001,57,1,,,,,61,75,,10.1108/EUM0000000007077,,,,,,,WOS:000166428400005,,,,,
J,"White, DR; Batagelj, V; Mrvar, A",,,,"White, DR; Batagelj, V; Mrvar, A",,,Anthropology - Analyzing large kinship and marriage networks with Pgraph and Pajek,SOCIAL SCIENCE COMPUTER REVIEW,,,,,,,,,,,,"Five key problems of kinship networks are boundedness, cohesion, size and cohesive relinking, types of relations and relinking, and groups or roles. Approaches to solving these problems include formats available for electronic storage of genealogical data and representations of genealogies using graphs. P-graphs represent couples and uncoupled children as vertices, whereas parent-child links are the arcs connecting nodes both within and between different nuclear families. Using results from graph theory, P-graphs are shown to lend themselves to solutions of the problems discussed. Relinking of families through marriage, for example, can be formally defined as sets of bounded groups that are the cohesive cores of kinship networks, with nodes at various distances from such cores. The structure of such cores yields an analytic decomposition of kinship networks and constituent group and role relationships. The Pgraph and Pajek programs for large network analysis help both to represent kinship networks and their patterns and to solve problems of analysis.",,,,"Mrvar, Andrej/A-3669-2009; Mohammed, Zainab/X-1672-2019; Batagelj, Vladimir/B-9105-2008","Mrvar, Andrej/0000-0001-8557-4692; Batagelj, Vladimir/0000-0002-0240-9446; White, Douglas/0000-0002-0148-9392",,,,,,,,,,,,0894-4393,,,,,FAL,1999,17,3,,,,,245,274,,10.1177/089443939901700302,,,,,,,WOS:000081354800002,,,,,
J,"CHUBIN, DE; STUDER, KE",,,,"CHUBIN, DE; STUDER, KE",,,KNOWLEDGE AND STRUCTURES OF SCIENTIFIC GROWTH - MEASUREMENT OF A CANCER PROBLEM DOMAIN,SCIENTOMETRICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0138-9130,,,,,,1979,1,2,,,,,171,193,,10.1007/BF02016969,,,,,,,WOS:A1979GF69800004,,,,,
J,"Varheim, A",,,,"Varheim, Andreas",,,Trust in Libraries and Trust in Most People: Social Capital Creation in the Public Library,LIBRARY QUARTERLY,,,,,,,,,,,,"Studies of the creation of social trust and social capital indicate that informal social contact has a positive effect. Some studies find that uncorrupt public institutions have positive effects on trust and social capital. Additionally, a number of papers show that public libraries have a similar effect. The mechanisms that generate trust, however, remain largely unspecified. Therefore, research describing micro-level processes is needed to uncover the mechanisms creating trust. This article reports a study of change in social trust among first-generation Mexican immigrants who participated in English as a second language (ESL) classes, computer classes, and civics classes in six US public libraries. These students displayed little trust outside their family and friends; however, after participating in library programs, they became more trusting of the library, the librarians, their fellow students, and other library users. These effects can be considered a starting point for a spiral of increasing generalized trust among the students.",,,,"Banakh, Iryna Ya./C-8303-2019; Varheim, Andreas/E-6316-2014","Banakh, Iryna Ya./0000-0001-6828-1193; Varheim, Andreas/0000-0002-5936-6563",,,,,,,,,,,,0024-2519,1549-652X,,,,JUL,2014,84,3,,,,,258,277,,10.1086/676487,,,,,,,WOS:000337739100002,,,,,
J,"Xie, I; Stevenson, J",,,,"Xie, Iris; Stevenson, Jennifer",,,Social media application in digital libraries,ONLINE INFORMATION REVIEW,,,,,,,,,,,,"Purpose - The purpose of this paper is to investigate the applications of social media in digital libraries and identify related problems. Design/methodology/approach - A total of ten institutions were selected from the following cultural institution types - public libraries, academic libraries, museums, government, and international organisations - to represent a variety of digital libraries developed or sponsored by different types of organisations. The social media applications were examined with regard to the following aspects: types of social media, placement of social media, updating social media, types of interactions, and types of functions. Findings - This study presents the types of social media applications in the selected digital libraries and further characterises their placements, update frequency, types of interactions between digital librarians and users, as well as various types of roles they played. In the process of analysis the authors also identified problems related to lack of standards, creating two-way communication channels, and the lack of education functions. Research limitations/implications - Further research needs to expand the selection of institutions and digital libraries to have more representative sampling, in particular institutions that are outside North America and Europe. It is also important to perform in-depth content analysis of social media to identify patterns and functions that social media perform. Moreover the authors will compare specific social media tools, such as Twitter, Facebook, etc., across institutions. In order to explore fully the reason why certain social media tools are implemented in digital libraries, it is important to survey or interview digital librarians of digital libraries in different types of cultural institutions. In addition users can be interviewed to solicit their perspectives about their usage of social media in digital libraries. Originality/value - This study not only examines the current status and problems of social media application in digital libraries but also offers suggestions on making good use of social media to connect users and digital libraries.",,,,,,,,,,,,,,,,,1468-4527,1468-4535,,,,,2014,38,4,,,,,502,523,,10.1108/OIR-11-2013-0261,,,,,,,WOS:000342001700004,,,,,
J,"Worrall, A; Oh, S",,,,"Worrall, Adam; Oh, Sanghee",,,The place of health information and socio-emotional support in social questioning and answering,INFORMATION RESEARCH-AN INTERNATIONAL ELECTRONIC JOURNAL,,,,,8th International Conference on Conceptions of Library and Information Science,"AUG 19-22, 2013","Copenhagen, DENMARK",,,,,"Introduction. Little is known about the quality of health information in social contexts or how socio-emotional factors impact users' evaluations of quality. We explored how librarians, nurses and users assessed the quality of health answers posted on Yahoo! Answers, focusing on socio-emotional reactions displayed, advice given to users and relationships between socio-emotional support, advice and evaluation criteria. Method. Forty evaluators from each of three groups (librarians, nurses and Yahoo! Answers users) evaluated ten health answers using an online tool. Participants answered open-ended questions asking for overall impressions, suggestions and advice for users and any other comments. Analysis. Responses were analysed qualitatively using an inductive open coding approach. Emergent codes were developed for evaluation criteria, emotional reactions and advice themes. Results. Criteria matched with previous research, but greater consideration was given to style, sources and subjectivity by participants in this research. Users value social and emotional support and are accepting of the subjectivity of social questioning-and-answering Websites, but librarians and nurses are less accepting. Conclusion. Both objective and subjective strategies have a place in the seeking, sharing and evaluation of information from social questioning-and-answering sites. Implications exist for design; virtual reference and other library services; and user, patron and patient education.",,,,,"Oh, Sanghee/0000-0001-5956-7296",,,,,,,,,,,,1368-1613,,,,,SEP,2013,18,3,,,,,,,587,,,,,,,,WOS:000329310400006,,,,,
J,"Goggins, SP; Mascaro, C; Valetto, G",,,,"Goggins, Sean P.; Mascaro, Christopher; Valetto, Giuseppe",,,Group informatics: A methodological approach and ontology for sociotechnical group research,JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY,,,,,,,,,,,,"We present a methodological approach, called Group Informatics, for understanding the social connections that are created between members of technologically mediated groups. Our methodological approach supports focused thinking about how online groups differ from each other, and diverge from their face-to-face counterparts. Group Informatics is grounded in 5 years of empirical studies of technologically mediated groups in online learning, software engineering, online political discourse, crisis informatics, and other domains. We describe the Group Informatics model and the related, 2-phase methodological approach in detail. Phase one of the methodological approach centers on a set of guiding research questions aimed at directing the application of Group Informatics to new corpora of integrated electronic trace data and qualitative research data. Phase 2 of the methodological approach is a systematic set of steps for transforming electronic trace data into weighted social networks.",,,,,"Valetto, Giuseppe/0000-0001-7254-1963",,,,,,,,,,,,1532-2882,1532-2890,,,,MAR,2013,64,3,,,,,516,539,,10.1002/asi.22802,,,,,,,WOS:000323388800008,,,,,
J,"Brandt, T; Schubert, T",,,,"Brandt, Tasso; Schubert, Torben",,,Is the university model an organizational necessity? Scale and agglomeration effects in science,SCIENTOMETRICS,,,,,,,,,,,,"In this paper we argue that the emergence of the dominant model of university organization, which is characterized by a large agglomeration of many (often loosely affiliated) small research groups, might have an economic explanation that relates to the features of the scientific production process. In particular, we argue that there are decreasing returns to scale on the level of the individual research groups, which prevent them from becoming to large, while we argue for positive agglomeration effects on the supra-research-group-level inside the university. As a consequence an efficient university organization would precisely consist of tying together many small individual research groups without merging them. Basing our empirical analysis on a multilevel dataset for German research institutes from four disciplines we are able to find strong support for the presence of these effects. This suggests that the emergence of the dominant model of university organization may also be the result of these particular features of the production process, where the least we can say is that this model is under the given circumstances highly efficient.",,,,,,,,,,,,,,,,,0138-9130,1588-2861,,,,FEB,2013,94,2,,,,,541,565,,10.1007/s11192-012-0834-2,,,,,,,WOS:000313711500006,,,,,
J,"Nevo, D; Benbasat, I; Wand, Y",,,,"Nevo, Dorit; Benbasat, Izak; Wand, Yair",,,"Understanding Technology Support for Organizational Transactive Memory: Requirements, Application, and Customization",JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,,,,,,,,,,,,"Transactive memory is an effective mechanism for locating and coordinating expertise in small groups and has been shown to hold numerous benefits for groups and organizations. To extend transactive memory beyond the scope of small groups, researchers have proposed the use of information technology (IT). This paper provides an integrated discussion of our knowledge from three studies concerning IT support in transactive memory in organizations. Focusing on meta-memory, which is at the heart of transactive memory systems, we examine what meta-memory is maintained by members of transactive memory systems, whether providing this meta-memory in a technology-mediated environment can lead to transactive memory development, whether IT can realistically provide this meta-memory, and whether different requirements exist for different users and in different stages of transactive memory development. We discuss the implications of these studies to both research and practice.",,,,,,,,,,,,,,,,,0742-1222,,,,,SPR,2012,28,4,,,,,69,97,,10.2753/MIS0742-1222280404,,,,,,,WOS:000303603900005,,,,,
J,"Yu, LZ",,,,"Yu, Liangzhi",,,The divided views of the information and digital divides: A call for integrative theories of information inequality,JOURNAL OF INFORMATION SCIENCE,,,,,,,,,,,,"This article defines information inequality as multifaceted disparity between individuals, communities or nations in mobilizing society's information resources for the benefit of their lives and development. It then examines related research from a wide range of disciplines that focuses either on information inequality in general or on its specific forms, e. g. information poverty, information divide, knowledge gap and digital divide. It shows that it is possible to identify a number of clusters of information inequality research according to their theoretical perspectives, and that these perspectives have inherited to a great extent the traditional divisions of social sciences between structure vs agency, society vs individuals and objectivism vs subjectivism. Following earlier calls for greater dialogue between divisions of related research, this article goes further to call for integrative theorizing of information inequality in the way exemplified by Bourdieu's research on social inequality.",,,,,,,,,,,,,,,,,0165-5515,1741-6485,,,,DEC,2011,37,6,,,,,660,679,,10.1177/0165551511426246,,,,,,,WOS:000298259200007,,,,,
J,"Fuentes-Bautista, M; Inagaki, N",,,,"Fuentes-Bautista, Martha; Inagaki, Nobuya",,,"Reconfiguring public Internet access in Austin, TX: Wi-Fi's promise and broadband divides",GOVERNMENT INFORMATION QUARTERLY,,,,,,,,,,,,"This paper assesses the ways in which local actors; are reconfiguring public access to broadband through the unlicensed spectrum. The process of adoption and configuration of public Wi-Fi networks in Austin, Texas, is the focus of our case study. Austin is one of the most ""unwired"" cities in the United States and increasingly known as a world-class industrial center in wireless. The development of strategic visions about public Wi-Fi services among user groups and local startups provided a fertile ground for diverse partnerships among nonprofit groups, broadband providers, wireless ISPs, and the city government. We also found that the popularity of the venue-sponsored or free-to-end-user model of access is supported by different providers that see their interests represented in the growth of public wireless broadband. However, the prevailing model of public Wi-Fi has a strong commercial bias. This, combined with the historical socioeconomic divides in the city, has resulted in an uneven geography of public Wi-Fi networks. (C) 2006 Elsevier Inc. All rights reserved.",,,,,,,,,,,,,,,,,0740-624X,1872-9517,,,,,2006,23,3-4,,,,,404,434,,10.1016/j.giq.2006.07.013,,,,,,,WOS:000242928100004,,,,,
J,"Vargo, CJ; Hopp, T",,,,"Vargo, Chris J.; Hopp, Toby",,,"Socioeconomic Status, Social Capital, and Partisan Polarity as Predictors of Political Incivility on Twitter: A Congressional District-Level Analysis",SOCIAL SCIENCE COMPUTER REVIEW,,,,,,,,,,,,"Using 414,322 tweets drawn from 143,404 individual Twitter users located in all 435 U.S. congressional districts, this study employed big data and automated content analysis techniques to explore the degree to which socioeconomic status (SES), social capital potential (the degree to which a congressional district has the potential for interconnected citizen networks), and in-district partisan polarization were associated with incivility on Twitter during the 2012 presidential election. Broadly speaking, and with some exceptions, the results indicated that election oriented incivility on Twitter was highest in districts that had low SES indicators, low levels of social capital potential, and low levels of partisan polarity. In its sum, this study shows how large social data sets (i.e., the Census) can be combined with big data to explain social phenomena.",,,,,,,,,,,,,,,,,0894-4393,1552-8286,,,,FEB,2017,35,1,,,SI,,10,32,,10.1177/0894439315602858,,,,,,,WOS:000393103300002,,,,,
J,"Muscanell, N; Utz, S",,,,"Muscanell, Nicole; Utz, Sonja",,,Social networking for scientists: an analysis on how and why academics use ResearchGate,ONLINE INFORMATION REVIEW,,,,,,,,,,,,"Purpose - The purpose of this paper is to examine the usage and utility of ResearchGate (RG), which is a social networking site where scientists disseminate their work and build their reputations. In a sample consisting largely of American and European academics, the authors analyzed the ways they use the site, what they thought about the site's utility, and the effects of usage on career outcomes. Design/methodology/approach - The authors employed an online survey approach to target scientists who have an active RG account. Scientists who were not users were also recruited in order to get a better idea of the reasons for their nonuse. Findings - Most academics who have an RG account did not use it very heavily. Users did not perceive many benefits from using the site, and RG use was not related to career satisfaction or informational benefits, but was related to productivity and stress. Research limitations/implications - Systematic research is needed to explore positive and negative consequences of using professional social media in academia, especially productivity and stress. Findings also suggest that RG needs to increase user engagement. Originality/value - This study is one of the first to closely examine how and why people in academia use professional social media sites and whether usage leads to perceived benefits and effects on more general career outcomes.",,,,"Utz, Sonja/R-8382-2019; Utz, Sonja/B-7256-2008","Utz, Sonja/0000-0002-7979-3554; Utz, Sonja/0000-0002-7979-3554",,,,,,,,,,,,1468-4527,1468-4535,,,,,2017,41,5,,,,,744,759,,10.1108/OIR-07-2016-0185,,,,,,,WOS:000409315600011,,,,,
J,"Li, J; Yuan, L; Ning, LT; Li-Ying, J",,,,"Li, Jian; Yuan, Ling; Ning, Lutao; Li-Ying, Jason",,,Knowledge sharing and affective commitment: the mediating role of psychological ownership,JOURNAL OF KNOWLEDGE MANAGEMENT,,,,,,,,,,,,"Purpose - The purpose of this paper is to investigate the meditating role of psychological ownership which includes both organisation-based psychological ownership (OPO) and knowledge-based psychological ownership (KPO) on the relationship between affective commitment and knowledge sharing. Design/methodology/approach - This paper is an empirical study based on structural equation modelling, with a sample of 293 employees from 31 high-technology firms in China. Findings -The result indicated that affective commitment had a significant positive effect on OPO but no effect on KPO; OPO was positively related to both common and key knowledge sharing, while KPO exerted a negative impact on both; common knowledge sharing was positively related to key knowledge sharing; the relationship between affective commitment and key knowledge sharing was multi-mediated by OPO and common knowledge sharing. Originality/value - OPO and KPO play an essential role in transferring the effect of employees' affective commitment to common knowledge sharing and key knowledge sharing, which unravels the blackbox of how effective commitment affects knowledge sharing.",,,,,"Li-Ying, Jason/0000-0002-6923-5583; Ning, Lutao/0000-0002-9620-0554",,,,,,,,,,,,1367-3270,1758-7484,,,,,2015,19,6,,,,,1146,1166,,10.1108/JKM-01-2015-0043,,,,,,,WOS:000369179500003,,,,,
J,"Lu, BJ; Guo, XH; Luo, NL; Chen, GQ",,,,"Lu, Benjiang; Guo, Xunhua; Luo, Nianlong; Chen, Guoqing",,,Corporate Blogging and Job Performance: Effects of Work-related and Nonwork-related Participation,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,,,,,,,,,,,,"Corporate blogs are expected to facilitate communication, knowledge sharing, and collaborative innovation within organizations. However, empirical evidence has yet to be found illustrating whether and how such applications have affected job performance. Drawing upon social network theory, we postulate a conceptual model suggesting that employees' online social relationships accumulated through work-and nonwork-related blog participation will engender different effects on job performance. The model is empirically tested using digital trace and archival data collected from two in-practice systems of a large telecommunications company. The results reveal that, in the workrelated blog network, the structural and cognitive dimensions of social relationships positively affect job performance, whereas the relational dimension shows a negative influence. Meanwhile, participation in nonwork-related blog network benefits job performance for employees with a high level of performance in the previous time period, but is detrimental for other employees. The findings uncover the influencing mechanism of corporate blogging on job performance and offer practical advice for managers to better exploit the value of intraorganizational social media.",,,,,,,,,,,,,,,,,0742-1222,1557-928X,,,,,2015,32,4,,,,,285,314,,10.1080/07421222.2015.1138573,,,,,,,WOS:000386871900010,,,,,
J,"Gonzalez-Brambila, C",,,,"Gonzalez-Brambila, Claudia N.",,,Social capital in academia,SCIENTOMETRICS,,,,,,,,,,,,"This paper provides useful insights for the design of networks that promote research productivity. The results suggest that the different dimensions of social capital affect scientific performance differently depending on the area of knowledge. Overall, dense networks negatively affect the creation of new knowledge. In addition, the analysis shows that a division of labor in academia, in the sense of interdisciplinary research, increases the productivity of researchers. It is also found that the position in a network is critical. Researchers who are central tend to create more knowledge. Finally, the findings suggest that the number of ties have a positive impact on future productivity. Related to areas of knowledge, Exact Sciences is the area in which social capital has a stronger impact on research performance. On the other side, Social and Humanities, as well as Engineering, are the ones in which social capital has a lesser effect. The differences found across multiple domains of science suggest the need to consider this heterogeneity in policy design.",,,,,,,,,,,,,,,,,0138-9130,1588-2861,,,,DEC,2014,101,3,,,,,1609,1625,,10.1007/s11192-014-1424-2,,,,,,,WOS:000345136000003,,,,,
J,"Bouchillon, BC",,,,"Bouchillon, Brandon C.",,,"Social Ties and Generalized Trust, Online and in Person: Contact or Conflict-The Mediating Role of Bonding Social Capital in America",SOCIAL SCIENCE COMPUTER REVIEW,,,,,,,,,,,,"Results of the present survey (n = 888) suggest that having strong social ties (or bonding social capital) fosters generalized trust, in support of conflict theory. There was no link between bridging social capital, or one's more diverse ties, and trust. Facebook use was found to have an indirect but positive influence on trust through levels of bonding social capital. Civic engagement was also positively related to trust through the same measure of bonding social capital, allowing like-minded members of civic groups to connect, which spilled over to trust. Neither Facebook use nor civic engagement directly influenced generalized trust. This study suggests the viability of both physical (civic) and digital (Facebook) modes of reengaging trust in an ever-diversifying society. The ""virtuous circle,"" in which social trust and civic engagement prop one another up in a reciprocal fashion, instead looks like a figure eight here. Each measure indirectly boosted the other by first growing bonding social capital. When considered alongside divergent findings from Canada, this appears to be an American response to the increasing size of racial minority groups. Hispanic citizens make up the same portion of the American population as do all minority groups in Canada combined. These findings then represent a White reaction to an increasing Hispanic presence in America. Bounded solidarity in the form of strong, homogenous ties is shown as the path to trust in this setting.",,,,,,,,,,,,,,,,,0894-4393,1552-8286,,,,AUG,2014,32,4,,,,,506,523,,10.1177/0894439313513076,,,,,,,WOS:000340090600006,,,,,
J,"Kobayashi, T; Boase, J",,,,"Kobayashi, Tetsuro; Boase, Jeffrey",,,Tele-Cocooning: Mobile Texting and Social Scope,JOURNAL OF COMPUTER-MEDIATED COMMUNICATION,,,,,,,,,,,,"The present study examines the tele-cocooning hypothesis in the context of general trust using a nationally representative survey of Japanese youth. We find that although frequency of texting is positively correlated with general trust, this correlation is spuriously caused by how heavy mobile texters interpret the words most people in the general trust measurement. Heavy users assume that most people only refers to friends, family, and others going to the same school. When the effect of the most people assumption is controlled, the positive association between texting and general trust disappears. Further exploration of the data shows that heavy texting nevertheless has negative implications for social tolerance and social caution, both of which are theoretically proximate to general trust.",,,,,"KOBAYASHI, Tetsuro/0000-0003-0162-538X",,,,,,,,,,,,1083-6101,,,,,APR,2014,19,3,,,,,681,694,,10.1111/jcc4.12064,,,,,,,WOS:000334442100025,,,,,
J,"Kang, M; Hau, YS",,,,"Kang, Minhyung; Hau, Yong Sauk",,,Multi-level analysis of knowledge transfer: a knowledge recipient's perspective,JOURNAL OF KNOWLEDGE MANAGEMENT,,,,,,,,,,,,"Purpose - The purpose of this paper is to adopt the recipient's perspective to explore multi-level antecedents' effects on knowledge transfer using social capital and social network theories. Design/methodology/approach - Social network and general attribute survey responses from 331 employees were analyzed through hierarchical linear modeling to verify the study's multi-level research model and hypotheses. Findings - A recipient's trust in colleagues positively influences knowledge transfer and company tenure has a negative impact. At a dyadic level, the perceived expertise of a source, in addition to strength of ties, exerts a positive effect on knowledge transfer. Additionally, a recipient's network centrality moderates the effects of dyadic relationships on knowledge transfer. Research limitations/implications - This study deepened the current understanding of the role of social capital in knowledge transfer from a recipient's perspective. Three dimensions of a recipient's social capital respectively showed significant, but different types of influence on knowledge transfer. Interaction effects between individual and dyadic level antecedents should be considered as well. Practical implications - Both a strong tie at a dyadic level and a diverse network at an individual level should be nurtured to facilitate knowledge transfer. In addition, bi-directional knowledge transfer between seasoned employees and new employees should be promoted. Originality/value - Most studies have focused on motivating a knowledge source, assuming that a recipient is always ready to adopt a source's knowledge. To reduce this bias, the current study examined social capital's role in knowledge transfer from a recipient's perspective.",,,,,,,,,,,,,,,,,1367-3270,1758-7484,,,,,2014,18,4,,,,,758,776,,10.1108/JKM-12-2013-0511,,,,,,,WOS:000341928700006,,,,,
J,"Hertvvig, M",,,,"Hertvvig, Markus",,,Institutional effects in the adoption of e-business-technology Evidence from the German automotive supplier industry,INFORMATION AND ORGANIZATION,,,,,,,,,,,,"This article analyzes the adoption of B2B-e-business technology in German automotive supplier companies during the internet hype period, i.e. in the very early stage of technology diffusion. While from the outset e-business was assumed to be used by companies in order to increase efficiency and reduce costs, some previous IOS research and theoretical considerations suggest that both efficiency and environmental expectations can be important reasons for companies to implement e-business. On this backdrop, the paper analyzes the reasons for e-business technology adoption, focusing on the explanatory value of institutional factors like mimesis, coercion, and normative pressures. Theoretically based hypotheses are developed and tested using regression models with a quantitative data set of more than 1900 companies. The article tries to make an innovative contribution to the field of IOS research, first, by drawing on theories of organizational structuring - new institutionalism, social psychology, and transaction cost economics; second, variation of adoption rationales in different types of companies and different business functions inside a company is taken into account. It appears that the adoption of e-business is explained by external pressures from other customers, bandwagon effects and herding behavior during the e-business hype, and expectations and interests of professionals inside a company. In the 'core' areas of a firm, efficiency rationales play an important role, too. The data reveals that the reasons of e-business usage differ significantly by department and company type. (C) 2012 Elsevier Ltd. All rights reserved.",,,,,,,,,,,,,,,,,1471-7727,1873-7919,,,,OCT,2012,22,4,,,,,252,272,,10.1016/j.infoandorg.2012.06.002,,,,,,,WOS:000310718400003,,,,,
J,"Wickramasinghe, V; Weliwitigoda, P",,,,"Wickramasinghe, Vathsala; Weliwitigoda, Purnima",,,Benefits gained from dimensions of social capital: a study of software developers in Sri Lanka,INFORMATION TECHNOLOGY & PEOPLE,,,,,,,,,,,,"Purpose - The purpose of this paper is to investigate the dimensions of social capital and how these help software developers employed in the offshore outsourced software development sector in Sri Lanka to gain benefits of knowledge sharing, job openings and job security, and career advancement. Design/methodology/approach - A survey methodology was used and 105 software developers responded. Multiple regression was used for the data analysis. Findings - Social relations, the number of networks of which an individual is a member and the frequency of interaction between network members are identified as important dimensions that significantly predict knowledge sharing, job openings and job security and career advancement. Research limitations/implications - The findings of this study can help to establish baseline data and could be a source of general guidance in stimulating future research in this area. Originality/value - It is expected that the findings of this study will provide useful information to better understand the dimensions of social capital at the individual level that influence knowledge base and learning capabilities of the individuals and the nature of employment relationships to be adopted by the organisations.",,,,,"Wickramasinghe, Vathsala/0000-0001-9318-9823",,,,,,,,,,,,0959-3845,1758-5813,,,,,2011,24,4,,,,,393,413,,10.1108/09593841111182287,,,,,,,WOS:000208885700004,,,,,
J,"Williamson, K; Roberts, J",,,,"Williamson, Kirsty; Roberts, Julie",,,Developing and sustaining a sense of place: The role of social information,LIBRARY & INFORMATION SCIENCE RESEARCH,,,,,,,,,,,,"This exploration of the role of information in helping people to develop and sustain feelings of belonging, or a sense of place, is based on a study that investigated the reasons for the high population turnover in the Northern Territory of Australia. The Northern Territory along with Darwin, its capital, has a number of unusual characteristics including geographical isolation. A key component of the theoretical framework for the research focuses on social information, which has similarities to the more commonly termed everyday life information. The specific concern is with the kind of information that helps people connect to a community and is clearly linked with social networking. The sample for the major empirical component for the article was recruited at Darwin's Mindil Beach Market. In telephone phone interviews with those who had agreed to participate, participants discussed how they learned about Darwin and the Northern Territory, and their views of Darwin as a place to live. Interpersonal contacts, including at the Market and at special events, were most often mentioned in relation to information, confirming literature findings on the importance of family and friends as an information source. Other sources were newspapers and physical markers around the City of Darwin. The conclusion is that the processes of social networking, which work well for some residents, could be enhanced through the use of information grounds, a concept widely discussed in the library and information science literature. Obvious information grounds in Darwin, where the usual processes could be enhanced by the distribution of information by formal information providers, include Mindil Beach Market and the special events for which Darwin is renowned. (C) 2010 Elsevier Inc. All rights reserved.",,,,,,,,,,,,,,,,,0740-8188,1873-1848,,,,OCT,2010,32,4,,,SI,,281,287,,10.1016/j.lisr.2010.07.012,,,,,,,WOS:000283457300008,,,,,
J,"Yang, CH; Park, HW; Heo, J",,,,"Yang, Chang Hoon; Park, Han Woo; Heo, Jungeun",,,A network analysis of interdisciplinary research relationships: the Korean government's R&D grant program,SCIENTOMETRICS,,,,,,,,,,,,"This study examines network topologies of interdisciplinary research relationships in science and technology (S&T) and investigates the relational linkages between the interdisciplinary relations and the quality of research performance. A network analysis was performed to evaluate the General Research Grant (GRG) program, an interdisciplinary research funding program of the Korea Science and Engineering Foundation (KOSEF); the dataset covered the 2002-2004 period. The analytical results reveal the hidden network structure of interdisciplinary research relationships and demonstrate that the quality of research performance might be enhanced not only by interdependent pressures placed on various research fields but also by accumulated research capabilities that are relatively difficult to access and reproduce by other research fields.",,,,"Park, Han Woo/F-4051-2011","Park, Han Woo/0000-0002-1378-2473",,,,,,,,,,,,0138-9130,1588-2861,,,,APR,2010,83,1,,,,,77,92,,10.1007/s11192-010-0157-0,,,,,,,WOS:000275417400005,,,,,
