PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,EA,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
J,"Cheng, HH",,,,"Cheng, Hsiu-Hua",,,The effect of social embeddedness on bloggers' creativity,ONLINE INFORMATION REVIEW,,,,,,,,,,,,"Purpose - Blogs provide opportunities for bloggers to create. This creativity can attract audiences and generate commercial success for blog service providers (BSPs). Thus to obtain competitive advantage, such providers should stimulate their bloggers to produce creative content. The purpose of this paper is to adopt social embeddedness and creativity theory to explore factors influencing blogger creativity. Design/methodology/approach - An online questionnaire and an online embeddedness system are used to collect data from 353 bloggers, including data on their motivation, integration ability, structural and relational embeddedness and creativity. Hierarchical regression is applied for statistical analysis. Findings - Analytical results show that structural embeddedness and relational embeddedness affect blogger creativity. Additionally motivation negatively moderates the relationship between structural embeddedness and creativity, and integration ability negatively moderates the relationship between relational embeddedness and creativity. Research limitations/implications - This study applies social embeddedness to elucidate the relationships among quantity and quality of professional knowledge and creativity. This study also discusses the moderating effect of motivation and integration ability on the relationship between social embeddedness and creativity. Practical implications - Creative articles by bloggers can popularise a blog platform, as they can retain bloggers and attract new bloggers. Therefore, for BSPs enhancing the creative performance of bloggers is one way to obtain competitive advantage. Originality/value - The study contributes to knowledge of social embeddedness and creativity on blog web sites, and importantly, this study develops a model that explains how antecedents influence blogger creativity.",,,,"du, guanglei/A-9003-2014",,,,,,,,,,,,,1468-4527,1468-4535,,,,,2014,38,3,,,,,399,416,,10.1108/OIR-06-2013-0144,,,,,,,WOS:000342001500006,,,,,
J,"Bourouni, A; Noori, S; Jafari, M",,,,"Bourouni, Atieh; Noori, Siamak; Jafari, Mostafa",,,Organizational groupings and performance in project-based organizations An empirical investigation,ASLIB JOURNAL OF INFORMATION MANAGEMENT,,,,,,,,,,,,"Purpose - This study aims to empirically evaluate the impact of interorganizational groupings on corporate performance in project-based organizations. Design/methodology/approach - The study develops and tests a theoretical model whereby groupings include project team, community of practice (CoP), community of interest (Col), and knowledge network (KN). Organizational performance is supported on financial, process, internal, and cultural aspects. Based on a questionnaire, data was obtained from a sample of 142 companies in North America. The measurement model was tested and confirmed by using structural equation modeling (SEM). Findings - The results confirm the positive effects of knowledge networks and communities of interest. However, the impact of project teams turned out to be negative, and communities of practice were not shown to affect corporate performance. Additionally, the results underscore the importance of organizational networks in creating conditions favorable to a firm's success. Practical implications - It was verified that knowledge networks and communities of interest affect the measures of organizational performance, including financial, process, internal, and cultural performance. This is useful for researchers and executives looking for appropriate outcomes through the implementation of knowledge management initiatives. Furthermore, this study provides a starting point for further research on the role of inter- and intraorganizational networks in project-based organizations. Originality/value - This study claims that a key to performance for project-based organizations is development and management of organizational networks in the form of knowledge networks and communities of interest",,,,"noori, siamak/S-9345-2018; jafari, mostafa/S-9450-2018",,,,,,,,,,,,,2050-3806,1758-3748,,,,,2014,66,2,,,,,156,174,,10.1108/AJIM-05-2013-0049,,,,,,,WOS:000334976300003,,,,,
J,"McKeown, N",,,,"McKeown, Nick",,,Enlarging the SIGCOMM Tent,ACM SIGCOMM COMPUTER COMMUNICATION REVIEW,,,,,,,,,,,,"At every Sigcomm conference the corridors buzz with ideas about how to improve Sigcomm It is a healthy sign that the premier conference in networking keeps debating how to reinvent and improve itself. In 2012 I got the chance to throw my hat into the ring; at the end of a talk I spent a few minutes describing why I think the Sigcomm conference should be greatly expanded. A few people encouraged me to write the ideas down. My high level goal is to enlarge the Sigcomm tent, welcoming in more researchers and more of our colleagues from industry. More researchers because our field has grown enormously in the last two decades, and Sigcomm has not adapted. I believe our small program limits the opportunities for our young researchers and graduate students to publish new ideas, and therefore we are holding back their careers. More colleagues from industry because too few industry thought-leaders are involved in Sigcomm The academic field of networking has weak ties to the industry it serves, particularly when compared to other fields of systems research. Both sides lose out: there is very little transfer of ideas in either direction, and not enough vigorous debate about the directions networking should be heading.",,,,,,,,,,,,,,,,,0146-4833,1943-5819,,,,JAN,2014,44,1,,,,,63,65,,,,,,,,,WOS:000333736900011,,,,,
B,"Oatley, G; Crick, T",,"Wu, X; Ester, M; Xu, G",,"Oatley, Giles; Crick, Tom",,,Exploring UK Crime Networks,2014 PROCEEDINGS OF THE IEEE/ACM INTERNATIONAL CONFERENCE ON ADVANCES IN SOCIAL NETWORKS ANALYSIS AND MINING (ASONAM 2014),,,,,IEEE/ACM International Conference on Advances in Social Networks Analysis and Mining (ASONAM),"AUG 17-20, 2014","Beijing, PEOPLES R CHINA","IEEE, Assoc Comp Machinery, Assoc Comp Machinery SIGKDD, IEEE Comp Soc, IEEE TCDE, Springer, Tencent Internet, Soc Inst, Venustech Informat Technol Co Ltd",,,,"This paper describes our experiences with three different crime networks in the UK: burglary, 'gun' gangs and retail theft. We present an introduction into each of these problems, and highlight some of the issues related to oversimplification of the network analysis. We also review the term 'third-generation' analysis, and provide some insights into achieving this, but also conclude that it can be an extremely computationally expensive undertaking.",,,,"Crick, Tom/N-7314-2019; Crick, Tom/C-8481-2011","Crick, Tom/0000-0001-5196-9389; Crick, Tom/0000-0001-5196-9389; Oatley, Giles/0000-0002-5034-5213",,,,,,,,,,,,,,978-1-4799-5877-1,,,,2014,,,,,,,675,678,,,,,,,,,WOS:000366606600108,,,,,
J,"Chiu, THY; Chen, CC; Joung, YJ; Chen, SM",,,,"Chiu, Terry Hui-Ye; Chen, Chien-Chou; Joung, Yuh-Jzer; Chen, Shymin",,,A study of blog networks to determine online social network properties from the tie strength perspective,ONLINE INFORMATION REVIEW,,,,,,,,,,,,"Purpose - Most studies on tie strength have focused on its definition, calculation and applications, but have not paid much attention to how tie strength can help analyse online social networks. Because ties play different roles in a network depending on their strength, the purpose of this paper is to explore the relationship between tie strength and network behaviours. Design/methodology/approach - The authors propose a simplemetric for tie strength measurement and then apply it to an online social network extracted from a blog network. These networks are massive in size and have technology for efficient data collection, thereby presenting the possibility of measuring tie strength objectively. From the results several key social network properties are studied to see how tie strength may be used as a metric to explain certain characteristics in social networks. Findings - The online networks exhibit all the structural properties of an actual social network, not only in following the power law but also with regard to the distribution of tie strength. The authors noted a strong association between tie strength and reciprocity, and tie strength and transitivity in online social networks. Originality/value - This paper highlights the importance of analysing online social networks from a tie strength perspective. The results have important implications for the development of efficient search mechanisms and appropriate group leaders in virtual communities.",,,,,"Joung, Yuh-Jzer/0000-0003-0015-1258",,,,,,,,,,,,1468-4527,1468-4535,,,,,2014,38,3,,,,,381,398,,10.1108/OIR-01-2013-0022,,,,,,,WOS:000342001500005,,,,,
B,"Brandtzaeg, PB",,"Kommers, P; Isaias, P; Gauzente, C; Nunes, MB; Peng, GC; Macedo, M",,"Brandtzaeg, Petter Bae",,,TOWARDS HIGH-SPEED SOCIAL RELATIONSHIPS: A LONGITUDINAL STUDY OF FACEBOOK USE,"PROCEEDINGS OF THE INTERNATIONAL CONFERENCES ON ICT, SOCIETY AND HUMAN BEINGS 2014, WEB BASED COMMUNITIES AND SOCIAL MEDIA 2014, E-COMMERCE 2014, INFORMATION SYSTEMS POST-IMPLEMENTATION AND CHANGE MANAGEMENT 2014 AND E-HEALTH 2014",,,,,8th Multi Conference on Computer Science and Information Systems (MCCSIS 2014),"JUL 17-19, 2014","Lisbon, PORTUGAL",,,,,"The aim of this paper is to investigate whether Facebook is a substitute for in-person relationships. If so, it could haveserious consequences for society. In an extensive longitudinal study (N = 2,000: 15-75 years of age) carried out in Norway, we investigated whether Facebook usage has an impact on offline social capital. We found no causal relationship between Facebook use and any of the offline social dimensions (family contact, close friends, bridging capital), as opposed to gender and age, which proved to be far more important predictors. However, the results of the comparison of non-users with daily Facebook users in three annual waves (2008, 2009, and 2010) indicate that daily Facebook users are characterised by significantly more face-to-face interaction with close friends and a greater network of acquaintances. We therefore suggest that Facebook contribute towards a more high-speed nature of social relationships.",,,,,"Brandtzaeg, Petter Bae/0000-0002-9010-0800",,,,,,,,,,,,,,978-989-8704-11-5,,,,2014,,,,,,,86,96,,,,,,,,,WOS:000392617100011,,,,,
B,"Scholz, C; Atzmueller, M; Stumme, G",,,Assoc Comp Machinery,"Scholz, Christoph; Atzmueller, Martin; Stumme, Gerd",,,On the Predictability of Recurring Links in Networks of Face-to-Face Proximity,WWW'14 COMPANION: PROCEEDINGS OF THE 23RD INTERNATIONAL CONFERENCE ON WORLD WIDE WEB,,,,,23rd International Conference on World Wide Web (WWW),"APR 07-11, 2014","Seoul, SOUTH KOREA","Assoc Comp Machinery, IW3C2, ACM SIGWEB, NAVER, Google, Microsoft, SK Planet, Facebook, Yahoo! Labs, Daum, European Patent Off, LG Elect, Baidu, Kaggle, Samsung, Korea Tourism Org, Korean Federat Sci & Technol Soc, Seoul Metropolitan Govt, Korea Inst Informat Scientists & Engineers, Int World Wide Web Conf Steering Comm, Korea Adv Inst Sci & Technol, Korean Agcy Technol & Stand",,,,"This paper focuses on the predictability of recurring links: These links are generated repeatedly in a network for different forms of social ties, e.g., by face-to-face interactions in offline social networks. In particular, we analyse the predictability of recurring links in networks of face-to-face proximity using several path-based measures, and compare these to network-proximity measures based on the nodes' neighbourhood. Furthermore, we show that the current tie strength is a good predictor for this link prediction task. In addition we show that the removal of weak ties improves the predictability for most of the considered network proximity measures. For our analysis we utilize three real-world datasets collected at different scientific conferences using the Conferator (http://www.conferator.org) system.",,,,,,,,,,,,,,,,,,,978-1-4503-2745-9,,,,2014,,,,,,,637,642,,,,,,,,,WOS:000455947000208,,,,,
J,"Wang, YL; Meister, DB; Gray, PH",,,,"Wang, Yinglei; Meister, Darren B.; Gray, Peter H.",,,SOCIAL INFLUENCE AND KNOWLEDGE MANAGEMENT SYSTEMS USE: EVIDENCE FROM PANEL DATA,MIS QUARTERLY,,,,,,,,,,,,"Theory suggests that coworkers may influence individuals' technology use behaviors, but there is limited research in the technology diffusion literature that explicates how such social influence processes operate after initial adoption. We investigate how two key social influence mechanisms (identification and internalization) may explain the growth over time in individuals' use of knowledge management systems (KMS)-a technology that because of its publicly visible use provides a rich context for investigating social influence. We test our hypotheses using longitudinal KMS usage data on over 80,000 employees of a management consulting firm. Our approach infers the presence of identification and internalization from associations between actual system use behaviors by a focal individual and prior system use by a range of reference groups. Evidence of these kinds of associations between system use behaviors helps construct a more complete picture of social influence mechanisms, and is to our knowledge novel to the technology diffusion literature. Our results confirm the utility of this approach for understanding social influence effects and reveal a fine-grained pattern of influence across different social groups: we found strong support for bottom-up social influence across hierarchical levels, limited support for peer-level influence within levels, and no support for top-down influence.",,,,,,,,,,,,,,,,,0276-7783,,,,,MAR,2013,37,1,,,,,299,313,,,,,,,,,WOS:000321340500013,,,,,
S,"Schmidt, R",,"LaRosa, M; Soffer, P",,"Schmidt, Rainer",,,"Social Data for Product Innovation, Marketing and Customer Relations",BUSINESS PROCESS MANAGEMENT WORKSHOPS (BPM),Lecture Notes in Business Information Processing,,,,10th International Conference on Business Process Management (BPM),"SEP 03-06, 2012","Tallinn, ESTONIA","Univ Tartu, Bizagi, IBM, HP, Signavio",,,,"Social data are created by the core mechanisms of social software: social production, weak ties and collective decisions. They contain graph-oriented information about content items and their links, relations between people and the statistical information from collective decision mechanisms. Social data can be used to support many business activities. Product innovation, marketing, customer relations can benefit from social data. Products can be improved quicker and more thoroughly as before by analyzing social data. Marketing identifies individual customer requirements from social data. Important events in customer relations can be detected more reliably and earlier if social data are surveyed.",,,,,,,,,,,,,,,,,1865-1348,,978-3-642-36285-9; 978-3-642-36284-2,,,,2013,132,,,,,,234,245,,,,,,,,,WOS:000345279900029,,,,,
B,"Zhu, XZ; Tian, H; Hu, Z; Liu, HF",,,IEEE Comp Soc; Acad Sci & Engn,"Zhu, Xuzhen; Tian, Hui; Hu, Zheng; Liu, Haifeng",,,Self-adaptive Optimized Link Prediction based on Weak Ties Theory in Unweighted Network,2013 ASE/IEEE INTERNATIONAL CONFERENCE ON SOCIAL COMPUTING (SOCIALCOM),,,,,ASE/IEEE International Conference on Social Computing (SocialCom),"SEP 08-14, 2013","Washington, DC","Acad Sci Engn, IEEE, IEEE Comp Soc",,,,"Recently, link prediction becomes the focus of researchers from various fields of science, and considerable achievements have been obtained. Algorithms based on similarities constitute the research mainstream. This paper proposes an optimization to the classical algorithms: Adamic-Adar (AA) and Resource Allocation (RA) with the same foundation in local similarity. Herein, weak ties theory will be introduced to improve accuracy of AA and RA. Although Lu et al. discussed the functions of weak ties in AA and RA, only weighted network was considered. Then this paper will pay more attention to unweighted and undirected simple network. Theoretical analysis will be processed in advance, and at the end, experiments will be performed in five real networks to compare classical algorithms with the optimized index in the network through numerical analysis.",,,,,,,,,,,,,,,,,,,978-0-7695-5137-1,,,,2013,,,,,,,896,900,,10.1109/SocialCom.2013.137,,,,,,,WOS:000330563800132,,,,,
B,"Chiu, THY; Chen, SM",,"Ozyer, T; Carrington, P",,"Chiu, Terry Hui-Ye; Chen, ShyMin",,,Propagating Online Social Networks via Different Kinds of Weak Ties,2013 IEEE/ACM INTERNATIONAL CONFERENCE ON ADVANCES IN SOCIAL NETWORKS ANALYSIS AND MINING (ASONAM),,,,,IEEE/ACM International Conference on Advances in Social Networks Analysis and Mining (ASONAM),"AUG 25-28, 2013","Niagara Falls, CANADA","IEEE, Assoc Comp Machinery, Assoc Comp Machinery SIGKDD, IEEE Comp Soc, IEEE TCDE, Global Univ, Hellen American Univ, Springer, Microsoft, EXtra, Springer Verlag, Assoc Comp Machinery SIGMOD",,,,"Over the years, online social networks (OSNs) have become popular form of networks for people to create and maintain networks of friends, to share knowledge/interests, and to publish content on a massive scale. The popularity of such OSNs has formed a virtual platform for viral marketing of contents, products, target advertising, and political campaigns. The amount of work dedicated to studying information diffusion in OSNs has increased in recent years. Past research has clearly shown that diffusion of information in social networks depends on both the nature of the information and the structure of the network. In this study, we focus on one of the structural properties, tie strength, in the flow of information through social networks. Several studies have shown that weak ties can act as bridges, linking disconnected groups in the network, which, in turn, allows information to diffuse between subgroups. However, not all weak ties are ""good"" weak ties in the network. In this study, we want to prove that a weak tie helps in the spread of information, when a ""good"" weak tie is selected. Specifically, we proposed a simple mechanism to select ""good"" weak ties in each step of the propagation process. We simulate our mechanism on data collected from two blog networks (wretch.cc and tribe.com) and a Facebook network, and found that an appropriate weak tie can improve the diffusion of information.",,,,,,,,,,,,,,,,,,,978-1-4503-2240-9,,,,2013,,,,,,,1189,1195,,,,,,,,,WOS:000353639700176,,,,,
B,"Nikolaev, A; McIntosh, S",,"Ozyer, T; Carrington, P",,"Nikolaev, Alexander; McIntosh, Scott",,,On the Value of Weak Ties for Modeling Interventions in Online Health Communities,2013 IEEE/ACM INTERNATIONAL CONFERENCE ON ADVANCES IN SOCIAL NETWORKS ANALYSIS AND MINING (ASONAM),,,,,IEEE/ACM International Conference on Advances in Social Networks Analysis and Mining (ASONAM),"AUG 25-28, 2013","Niagara Falls, CANADA","IEEE, Assoc Comp Machinery, Assoc Comp Machinery SIGKDD, IEEE Comp Soc, IEEE TCDE, Global Univ, Hellen American Univ, Springer, Microsoft, EXtra, Springer Verlag, Assoc Comp Machinery SIGMOD",,,,"Online pro-health social networks have grown in the past decade. This position paper argues for the need of prescriptive research that would enable models of online interventions capable of assessing the effects imposed on social networks from the outside, e.g., by a strategic decision-maker (supervisor) possessing the full knowledge of the network dynamics. The paper explains the importance of explicit modeling of weak, acquaintance-type ties for this purpose.",,,,,,,,,,,,,,,,,,,978-1-4503-2240-9,,,,2013,,,,,,,1481,1482,,,,,,,,,WOS:000353639700235,,,,,
J,"Quijano-Sanchez, L; Recio-Garcia, JA; Diaz-Agudo, B; Jimenez-Diaz, G",,,,"Quijano-Sanchez, Lara; Recio-Garcia, Juan A.; Diaz-Agudo, Belen; Jimenez-Diaz, Guillermo",,,Social Factors in Group Recommender Systems,ACM TRANSACTIONS ON INTELLIGENT SYSTEMS AND TECHNOLOGY,,,,,,,,,,,,"In this article we review the existing techniques in group recommender systems and we propose some improvement based on the study of the different individual behaviors when carrying out a decision-making process. Our method includes an analysis of group personality composition and trust between each group member to improve the accuracy of group recommenders. This way we simulate the argumentation process followed by groups of people when agreeing on a common activity in a more realistic way. Moreover, we reflect how they expect the system to behave in a long term recommendation process. This is achieved by including a memory of past recommendations that increases the satisfaction of users whose preferences have not been taken into account in previous recommendations.",,,,"Diaz-Agudo, Belen/K-6046-2014; Recio-Garcia, Juan/K-5962-2014; Jimenez-Diaz, Guillermo/K-6604-2014; Quijano-Sanchez, Lara/Y-3960-2019","Diaz-Agudo, Belen/0000-0003-2818-027X; Recio-Garcia, Juan/0000-0001-8731-6195; Jimenez-Diaz, Guillermo/0000-0003-4070-825X; Quijano-Sanchez, Lara/0000-0002-9389-2380",,,,,,,,,,,,2157-6904,,,,,JAN,2013,4,1,,,,,,,UNSP 8,10.1145/2414425.2414433,,,,,,,WOS:000321962000008,,,,,
J,"Zhao, JC; Wu, JJ; Feng, X; Xiong, H; Xu, K",,,,"Zhao, Jichang; Wu, Junjie; Feng, Xu; Xiong, Hui; Xu, Ke",,,Information propagation in online social networks: a tie-strength perspective,KNOWLEDGE AND INFORMATION SYSTEMS,,,,,,,,,,,,"In this paper, we investigate the relationship between the tie strength and information propagation in online social networks (OSNs). Specifically, we propose a novel information diffusion model to simulate the information propagation in OSNs. Empirical studies through this model on various real-world online social network data sets reveal three interesting findings. First, it is the adoption of the information pushing mechanism that greatly facilitates the information propagation in OSNs. Second, some global but cost-intensive strategies, such as selecting the ties of higher betweenness centralities for information propagation, no longer have significant advantages. Third, the random selection strategy is more efficient than selecting the strong ties for information propagation in OSNs. Along this line, we provide further explanations by categorizing weak ties into positive and negative ones and reveal the special bridge effect of positive weak ties. The inverse quantitative relationship between weak ties and network clustering coefficients is also carefully studied, which finally gives reasonable explanations to the above findings. Finally, we give some business suggestions for the cost-efficient and secured information propagation in online social networks.",,,,,"Zhao, Jichang/0000-0002-5319-8060",,,,,,,,,,,,0219-1377,0219-3116,,,,SEP,2012,32,3,,,,,589,608,,10.1007/s10115-011-0445-x,,,,,,,WOS:000307331500005,,,,,
J,"Dong, S; Johar, M; Kumar, R",,,,"Dong, Su; Johar, Monica; Kumar, Ram",,,Understanding key issues in designing and using knowledge flow networks: An optimization-based managerial benchmarking approach,DECISION SUPPORT SYSTEMS,,,,,,,,,,,,"There is an increasing recognition that knowledge can be an organization's source of competitive advantage. Hence, knowledge management (KM) has been extensively researched. Prior knowledge management research has recognized the importance of making individual knowledge available throughout the organization. Most KM research, however, has thus far focused on a technology-based KM strategy with relatively little discussion on how knowledge can be effectively shared using organizational social relationships. This paper focuses on how knowledge-intensive organizations can design and use ""knowledge flow networks (KFNs)"" in order to facilitate knowledge sharing. Designing and using KFNs to maximize knowledge sharing is a complex problem. We formulate a mixed integer programming model (MIP), and present a heuristic in order to facilitate systematic analysis and understanding of effective KFNs. We consider organizations that support multiple skills and have workers with varying levels of competence who are connected through IT-facilitated organizational social relationships. Our results, based on computational experiments, provide several interesting insights and intelligence into the design of an effective KFN. First, our results highlight that average workers play a vital bridging role in knowledge sharing. Second, social networking concepts of ties and cohesiveness are used to better understand the dynamics of knowledge sharing. The importance of indirect relationships between expert workers and the network effects due to indirect relationships are illustrated. For effective KM, we also illustrate how organizations can reduce the total number of ties required in a multi-skill environment. In our model extensions, we study the impact of worker turnover and knowledge depreciation on the design and use of effective KFNs. Managerial implications of these results are discussed. The model and solution procedure proposed in this paper can serve as a managerial benchmarking framework for effective management of KFNs. (C) 2012 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,0167-9236,1873-5797,,,,JUN,2012,53,3,,,,,646,659,,10.1016/j.dss.2012.04.007,,,,,,,WOS:000306891300026,,,,,
J,"Retzer, S; Yoong, P; Hooper, V",,,,"Retzer, Silke; Yoong, Pak; Hooper, Val",,,Inter-organisational knowledge transfer in social networks: A definition of intermediate ties,INFORMATION SYSTEMS FRONTIERS,,,,,,,,,,,,"A social network perspective helps identify and analyse informal knowledge transfer among people and organisations with the aim to recommend organisational interventions and improvements, for example in the form of Information and Communication Technology (ICT) support. This paper particularly focuses on a key concept of social network analysis (SNA), the concept of tie strength, in an inter-organisational knowledge transfer context. Tie strength describes the strength of a social relationship. In the past, SNA literature with a knowledge management context has often emphasized the importance of strong and/or weak ties rather than of intermediate (medium strong) ties in a social network. Nevertheless, in this study, intermediate ties are identified as the dominant links among key groups of organisation in a social network. Intermediate ties also help connect otherwise weakly linked organisations. Moreover, a definition of intermediate ties in the context of knowledge management is introduced. With the help of cluster analysis and an investigation into the levels of reciprocity, intermediate ties can be clearly defined in a social network. Due to their importance for knowledge transfer in a social network, intermediate ties should be primarily supported, for example by appropriate ICT.",,,,,"Hooper, Val/0000-0001-8993-3883",,,,,,,,,,,,1387-3326,,,,,APR,2012,14,2,,,,,343,361,,10.1007/s10796-010-9250-4,,,,,,,WOS:000303460800015,,,,,
J,"Nevo, D; Benbasat, I; Wand, Y",,,,"Nevo, Dorit; Benbasat, Izak; Wand, Yair",,,"Understanding Technology Support for Organizational Transactive Memory: Requirements, Application, and Customization",JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,,,,,,,,,,,,"Transactive memory is an effective mechanism for locating and coordinating expertise in small groups and has been shown to hold numerous benefits for groups and organizations. To extend transactive memory beyond the scope of small groups, researchers have proposed the use of information technology (IT). This paper provides an integrated discussion of our knowledge from three studies concerning IT support in transactive memory in organizations. Focusing on meta-memory, which is at the heart of transactive memory systems, we examine what meta-memory is maintained by members of transactive memory systems, whether providing this meta-memory in a technology-mediated environment can lead to transactive memory development, whether IT can realistically provide this meta-memory, and whether different requirements exist for different users and in different stages of transactive memory development. We discuss the implications of these studies to both research and practice.",,,,,,,,,,,,,,,,,0742-1222,,,,,SPR,2012,28,4,,,,,69,97,,10.2753/MIS0742-1222280404,,,,,,,WOS:000303603900005,,,,,
J,"Doucet, L; Thatcher, SMB; Thatcher, ME",,,,"Doucet, Lorna; Thatcher, Sherry M. B.; Thatcher, Matt E.",,,The effects of positive affect and personal information search on outcomes in call centers: An empirical study,DECISION SUPPORT SYSTEMS,,,,,,,,,,,,"Despite the increasing availability of computer-based information sources within organizations, employees ""continue to rely on other people as important sources of information. However, relatively little is known about the relations among positive affect, personal information search, and related outcomes - especially in organizations. Using data from 276 service representatives in one organization we find that positive affect is positively related to the likelihood of searching for information through personal sources. Moreover, we find that the relations between the likelihood of searching for information via personal sources and work outcomes, such as productivity and job satisfaction, are moderated by positive affect. Specifically, we find that positive affect negatively moderates the relations between personal information search and productivity, but positively moderates the relations between personal information search and job satisfaction. As we will discuss, these findings not only contribute to the IT and organizational behavior literatures but also have significant implications for practitioners. (C) 2011 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,0167-9236,1873-5797,,,,FEB,2012,52,3,,,,,664,673,,10.1016/j.dss.2011.11.001,,,,,,,WOS:000300648300011,,,,,
B,"Halpern, D; Katz, JE",,,ACM,"Halpern, Daniel; Katz, James E.",,,From e-government to Social Network Government: Towards a Transition Model,"PROCEEDINGS OF THE 3RD ANNUAL ACM WEB SCIENCE CONFERENCE, 2012",,,,,3rd Annual ACM Web Science Conference (WebSci),"JUN 22-24, 2012","Evanston, IL",ACM,,,,"This research explores how federal agencies interact with their audiences via Facebook, their most popular social media channel, by analyzing the comments posted by agencies and how users respond to the initial threads. This study seeks to determine whether the additional communication channels that Facebook offers within formal accounts facilitate conversation among individuals in the form of ad hoc social groups, contributing to higher levels of participation. This inquiry is based on prior research that established that three conditions influence stocks of social capital in networks - horizontality of network, network density and the number of messages interchanged between networks' members. To test this tri-partite relationship, 4,280 threads initiated by federal agencies were analyzed. Results show that (1) horizontality of network impacts positively participation and it is also associated with higher numbers of users; (2) threads that invite users to participate generate fewer comments than informative messages, which suggest that in Web 2.0-based environments the opinions posted by users are more important than the messages broadcasted by organizations; and (3) when there is a higher number of threads initiated by federal agencies it negatively affects the number of comments posted by users.",,,,,,,,,,,,,,,,,,,978-1-4503-1228-8,,,,2012,,,,,,,119,127,,,,,,,,,WOS:000323482700017,,,,,
B,"Xia, S; Dai, BT; Lim, EP; Zhang, Y; Xing, CX",,,IEEE,"Xia, Shuang; Dai, Bing Tian; Lim, Ee-Peng; Zhang, Yong; Xing, Chunxiao",,,Link Prediction for Bipartite Social Networks: The Role of Structural Holes,2012 IEEE/ACM INTERNATIONAL CONFERENCE ON ADVANCES IN SOCIAL NETWORKS ANALYSIS AND MINING (ASONAM),,,,,IEEE/ACM International Conference on Advances in Social Networks Analysis and Mining,"AUG 26-29, 2012","Kadir Has Univ, Istanbul, TURKEY","ACM, IEEE, ACM Sigmod, IEEE Comp Soc (CS), Springer, TCDE, TUBiTAK, TUBiTAK BiLGEM, ACTC SMCS, IEEE Tech Comm Data Engn, Univ Calgary, Hellen Amer Univ, sbtanaliz, EX tra Foreign Trade Co Ltd, inforcept, FNSS Savunma Sistemleri A S, raccoonize, Huawei",Kadir Has Univ,,,"Link prediction is an important problem in social network mining. Traditional neighborhood based methods such as Common neighbors, Jaccard Coefficient and Adamic/Adar are well studied in link prediction. However, the concept of structural holes does not receive significant attention in link prediction. As a preliminary work in studying structural holes, we focus on bipartite social networks, which is a special class of social networks that consists of two distinct roles for the users, and links are between users of different roles. In this study, a few implementations of structural holes are proposed, which are then validated with extended neighborhood based methods on a real dataset derived from IMDb network(1). The results show that structural holes help in improving accuracies in link prediction.",,,,"DAI, Bing Tian/A-9921-2017; Xing, Chunxiao/V-6953-2017; LIM, Ee Peng/E-8562-2012","LIM, Ee Peng/0000-0003-0065-8665",,,,,,,,,,,,,,978-0-7695-4799-2; 978-1-4673-2497-7,,,,2012,,,,,,,153,157,,10.1109/ASONAM.2012.35,,,,,,,WOS:000320443500021,,,,,
B,"Pappalardo, L; Rossetti, G; Pedreschi, D",,,IEEE,"Pappalardo, Luca; Rossetti, Giulio; Pedreschi, Dino",,,How well do we know each other?: detecting tie strength in multidimensional social networks,2012 IEEE/ACM INTERNATIONAL CONFERENCE ON ADVANCES IN SOCIAL NETWORKS ANALYSIS AND MINING (ASONAM),,,,,IEEE/ACM International Conference on Advances in Social Networks Analysis and Mining,"AUG 26-29, 2012","Kadir Has Univ, Istanbul, TURKEY","ACM, IEEE, ACM Sigmod, IEEE Comp Soc (CS), Springer, TCDE, TUBiTAK, TUBiTAK BiLGEM, ACTC SMCS, IEEE Tech Comm Data Engn, Univ Calgary, Hellen Amer Univ, sbtanaliz, EX tra Foreign Trade Co Ltd, inforcept, FNSS Savunma Sistemleri A S, raccoonize, Huawei",Kadir Has Univ,,,"The advent of social media have allowed us to build massive networks of weak ties: acquaintances and nonintimate ties we use all the time to spread information and thoughts. Conversely, strong ties are the people we really trust, people whose social circles tightly overlap with our own and, often, they are also the people most like us. Unfortunately, the majority of social media do not incorporate explicitly tie strength information in the creation and management of relationships, and treat all users the same: friend or stranger, with little or nothing in between. In the current work, we address the challenging issue of detecting on online social networks the strong and intimate ties from the huge mass of such mere social contacts. In order to do so, we propose a novel multidimensional definition of tie strength which exploits the existence of multiple online social links between two individuals. We test our definition on a multidimensional network constructed over users in Foursquare, Twitter and Facebook, analyzing the structural role of strong and weak links, and the correlations with the most common similarity measures.",,,,"Pappalardo, Luca/F-7726-2018; Pappalardo, Luca/Q-3752-2018","Pappalardo, Luca/0000-0002-1547-6007; Pappalardo, Luca/0000-0002-1547-6007; Rossetti, Giulio/0000-0003-3373-1240",,,,,,,,,,,,,,978-0-7695-4799-2; 978-1-4673-2497-7,,,,2012,,,,,,,1040,1045,,10.1109/ASONAM.2012.180,,,,,,,WOS:000320443500168,,,,,
