PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,EA,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
J,"Santarelli, E; Tran, HT",,,,"Santarelli, Enrico; Hien Thu Tran",,,The interplay of human and social capital in shaping entrepreneurial performance: the case of Vietnam,SMALL BUSINESS ECONOMICS,,,,,,,,,,,,"This study investigates the effects of human capital, social capital and their interaction on the performance of 1,398 Vietnamese new-born firms. Operating profit is used as the measure of success. Human capital is captured by individual-level professional education, start-up experience, and learning. Whereas the first two dimensions of human capital are measured with traditional indicators, we define learning as the ability to accumulate knowledge to conduct innovation activities (new product introduction, product innovation and process innovation). Social capital is measured as benefits obtained from personal strong-tie and weak-tie networks. Key findings are threefold: (i) human capital strongly predicts firm success, with learning exhibiting a statistically significant positive association with operating profit, (ii) benefits from weak ties outweigh those from strong ties, (iii) interaction of human capital and social capital displays a statistically significant positive effect on new-firm performance.",,,,,"SANTARELLI, ENRICO/0000-0001-8986-2755",,,,,,,,,,,,0921-898X,1573-0913,,,,FEB,2013,40,2,,,,,435,458,,10.1007/s11187-012-9427-y,,,,,,,WOS:000314089400016,,,,,
B,"Sander, T",,,Univ Latvia,"Sander, Tom",,,ORGANIZATION THEORY UNDER THE CONSIDERATION OF ASPECTS OF SOCIAL CAPITAL,NEW CHALLENGES OF ECONOMIC AND BUSINESS DEVELOPMENT - 2013,,,,,International Scientific Conference on New Challenges of Economic and Business Development,"MAY 09-11, 2013","Univ Latvia, Riga, LATVIA","Univ Latvia, Fac Econ & Management, Latvian European Community Studies Assoc, Inst CEDIMES, Econometrists Assoc Latvia, Latvian Informat & Commun Technol Assoc, Assoc Statisticians Latvia, Balt Sea Reg Univ Network",Univ Latvia,,,"This paper describes the positive and negative aspects of social capital in and for organizations. The social capital theory gives the opportunity to explain and describe processes, behaviour, achievements and functionalities in organizations and of individuals. There are many issues regarding this research field which makes it impossible to provide a complete overview with this paper. The basis for this paper is an overview of the relevant literature regarding social capital and organizational theory. The result of the paper is the explanation of the influence of social capital on organizations and the impact of social capital on the result of processes, behaviour or action of organizations and individuals.",,,,,,,,,,,,,,,,,,,978-9984-45-715-4,,,,2013,,,,,,,545,554,,,,,,,,,WOS:000343755100051,,,,,
B,"Tenge, M",,,Univ Latvia,"Tenge, Marion",,,SOCIAL SOFTWARE PLATFORMS AS MOTOR OF OPERATIONAL AIRPORT EFFICIENCY? - A CONCEPTUAL FRAMEWORK,NEW CHALLENGES OF ECONOMIC AND BUSINESS DEVELOPMENT - 2013,,,,,International Scientific Conference on New Challenges of Economic and Business Development,"MAY 09-11, 2013","Univ Latvia, Riga, LATVIA","Univ Latvia, Fac Econ & Management, Latvian European Community Studies Assoc, Inst CEDIMES, Econometrists Assoc Latvia, Latvian Informat & Commun Technol Assoc, Assoc Statisticians Latvia, Balt Sea Reg Univ Network",Univ Latvia,,,"Purpose. Due to commercialization, privatization and liberalization, the traditional role of German airport organizations as merely providers of infrastructure gives way to a more market-oriented understanding. Airport service quality and the ability to constantly innovate are important variables that contribute to overall airport attractiveness. Despite that airports are becoming increasingly aware of the need for customer-orientation, the majority of airports still suffer from a lack of genuine customer (passenger) insights. This due to the fact that airlines and tour operators own the passenger relationship and data. The emergence of public social software platforms (SSP), such as the online social network Facebook, is now enabling airport organizations to enter into a dialogue with the passenger and gain a deeper understanding of passenger needs while leveraging social capital. The research paper examines, if airports are able to increase their operational efficiency when entering into a collaborative communication with their customers on SSP. Design/methodology/approach. Based on a social capital / network approach to organizational work, the paper discusses the convergence of social and technological networks and the underlying motives of customers and organizations for joining social software platforms. Findings. The paper proposes a theoretical model to describe how a mutually beneficial relationship between organizations and customers on Facebook can help airports to reach economic goals. As a next step, the theoretical model will be operationalized and empirically tested in 2012 using qualitative and quantitative research. Originality/value. Social capital research as well as the adoption of SSP by organizations is still mainly scoped within organizational boundaries. The paper broadens the research focus to the focal actors organization and customer. From a practitioners' point of view, airport managers might find it useful to learn what organizational challenges arise when engaging with customers on social software platforms.",,,,,,,,,,,,,,,,,,,978-9984-45-715-4,,,,2013,,,,,,,614,622,,,,,,,,,WOS:000343755100058,,,,,
J,"Patacchini, E; Zenou, Y",,,,"Patacchini, Eleonora; Zenou, Yves",,,Ethnic networks and employment outcomes,REGIONAL SCIENCE AND URBAN ECONOMICS,,,,,,,,,,,,"This paper explores the relationship between residential proximity of individuals from the same ethnic group and the probability of finding a job through social networks, relative to other search methods. Using individual-level data from the UK Labour Force survey and spatial statistics techniques, we find that (i) the higher is the percentage of a given ethnic group living nearby, the higher is the probability of finding a job through social contacts; (ii) this effect decays very rapidly with distance. The magnitude, statistical significance and spatial decay of such an effect differ depending on the ethnic group considered. We provide an interpretation of our findings using the network model of Calvo-Armengol and Jackson (2004). (C) 2012 Elsevier B.V. All rights reserved.",,,,,"Zenou, Yves/0000-0001-6516-0812",,,,,,,,,,,,0166-0462,,,,,NOV,2012,42,6,,,SI,,938,949,,10.1016/j.regsciurbeco.2012.01.004,,,,,,,WOS:000312610700005,,,,,
J,"Abbasi, A; Uddin, S; Hossain, L",,,,"Abbasi, Alireza; Uddin, Shahadat; Hossain, Liaquat",,,Socioeconomic analysis of patient-centric networks: effects of patients and hospitals' characteristics and network structure on hospitalization costs,EUROPEAN JOURNAL OF HEALTH ECONOMICS,,,,,,,,,,,,"Improving operations and delivery of cost-effective healthcare services is considered to be an important area of investigation due to the challenges in allocation of resources in meeting the increasing cost of health care for the twenty-first century. To date, appropriate mechanisms for systematic evaluation of hospital operations and its impact of the delivery of cost-effective healthcare services are lacking. This is, perhaps, the first study, which focuses on using large insurance claims data to develop a social network-based model for exploring the effect of patient-doctor tie strength and patient socio-demographic factors for exploring the social structure of operations and delivery of cost-effective healthcare services. We suggest that delivery of cost-effective healthcare services and operation is embedded within the social structure of hospitals. By exploring the mode of hospital operations in terms of their patient-centric care network, we are able to develop a better understanding of the operation and delivery of cost-effective healthcare services.",,,,"Abbasi, Alireza/F-9487-2015; Uddin, Shahadat/E-1963-2011","Abbasi, Alireza/0000-0001-9136-1837; Uddin, Shahadat/0000-0003-0091-6919",,,,,,,,,,,,1618-7598,,,,,JUN,2012,13,3,,,,,267,276,,10.1007/s10198-011-0303-5,,,,,,,WOS:000303585700005,21347691,,,,
J,"Patacchini, E; Zenou, Y",,,,"Patacchini, Eleonora; Zenou, Yves",,,Juvenile Delinquency and Conformism,JOURNAL OF LAW ECONOMICS & ORGANIZATION,,,,,,,,,,,,"This article studies whether conformism behavior affects individual outcomes in crime. We present a social network model of peer effects with ex ante heterogeneous agents and show how conformism and deterrence affect criminal activities. We then bring the model to the data by using a very detailed data set of adolescent friendship networks. A novel social network-based empirical strategy allows us to identify peer effects for different types of crimes. We find that conformity plays an important role for all crimes, especially for petty crimes. This suggests that, for juvenile crime, an effective policy should be measured not only by the possible crime reduction it implies but also by the group interactions it engenders.",,,,,"Zenou, Yves/0000-0001-6516-0812",,,,,,,,,,,,8756-6222,1465-7341,,,,APR,2012,28,1,,,,,1,31,,10.1093/jleo/ewp038,,,,,,,WOS:000300438400001,,,,,
J,"Patacchini, E; Zenou, Y",,,,"Patacchini, Eleonora; Zenou, Yves",,,Urban Crime and Ethnicity,REVIEW OF NETWORK ECONOMICS,,,,,,,,,,,,"Using spatial data analysis techniques, we compare the spatial distribution of crime and the black population density across the London boroughs. We show that the higher is the density of the black population in a given borough, the higher is the crime rate. This effect is still positive but lower for neighboring boroughs and ceases to exist beyond a 40 minute driving distance. Such results are consistent with models of social interactions where relationships are stronger between individuals of the same ethnic group and highly localized.",,,,,"Zenou, Yves/0000-0001-6516-0812",,,,,,,,,,,,2194-5993,1446-9022,,,,,2012,11,3,,,,,,,11,10.1515/1446-9022.1409,,,,,,,WOS:000313219200011,,,,,
J,"Huber, F",,,,"Huber, Franz",,,"On the Role and Interrelationship of Spatial, Social and Cognitive Proximity: Personal Knowledge Relationships of R&D Workers in the Cambridge Information Technology Cluster",REGIONAL STUDIES,,,,,,,,,,,,"HUBER F. On the role and interrelationship of spatial, social and cognitive proximity: personal knowledge relationships of R&D workers in the Cambridge information technology cluster, Regional Studies. Although the importance of proximity has been highlighted, it remains an open question which types and levels of proximity are critical for knowledge networks. This paper addresses this issue by examining the role of spatial, social and cognitive proximity of personal knowledge relationships in the Cambridge information technology cluster. It is shown that distinguishing between sub-dimensions of cognitive proximity can clarify the 'proximity paradox'. Moreover, the results highlight that local relationships enable access to cognitively more diverse knowledge than non-local ones. Finally, the paper provides empirical evidence of a compensation mechanism: distance in one dimension is compensated by proximity in at least one other dimension. However, similarity in terms of technical language cannot be easily substituted.",,,,,,,,,,,,,,,,,0034-3404,,,,,,2012,46,9,,,,,1169,1182,,10.1080/00343404.2011.569539,,,,,,,WOS:000309280900005,,,,,
J,"Healy, A; Morgan, K",,,,"Healy, Adrian; Morgan, Kevin",,,"Spaces of Innovation: Learning, Proximity and the Ecological Turn",REGIONAL STUDIES,,,,,,,,,,,,"HEALY A. and MORGAN K. Spaces of innovation: learning, proximity and the ecological turn, Regional Studies. Contrary to the fashionable 'death of distance' thesis, the socio-spatial context for innovation remains as important as ever for firms, networks and the public institutions that tend to be neglected in orthodox narratives of learning. This article explores the changing socio-spatial dynamics of innovation through the medium of three arguments: (1) that the 'Learning Region' debate was worth having because it triggered a fruitful dialogue between innovation theorists and economic geographers; (2) that geographical proximity remains a powerful explanatory concept; and (3) that 'the ecological turn' challenges conventional conceptions of learning, innovation and development.",,,,,,,,,,,,,,,,,0034-3404,,,,,,2012,46,8,,,SI,,1041,1053,,10.1080/00343404.2012.672725,,,,,,,WOS:000308075100005,,,,,
J,"Mayer, A",,,,"Mayer, Adalbert",,,The structure of social networks and labour market success,APPLIED ECONOMICS LETTERS,,,,,,,,,,,,"I use data on the complete Facebook networks of university students to test Granovetter's weak-ties hypothesis. I am not able to detect a relationship between the structure of a student's Facebook network and the initial employment outcomes. At the same time, I cannot reject Granovetter's weak-ties hypothesis. This nonfinding is consistent with prior research based on surveys of job search methods. These studies present some evidence for a connection between the use of weak ties in the job search process and the employment outcomes, but the results are sometimes not robust.",,,,,,,,,,,,,,,,,1350-4851,,,,,,2012,19,13,,,,,1271,1274,,10.1080/13504851.2011.619484,,,,,,,WOS:000301660000010,,,,,
J,"Vorley, T; Mould, O; Courtney, R",,,,"Vorley, Tim; Mould, Oli; Courtney, Richard",,,My Networking Is Not Working! Conceptualizing the Latent and Dysfunctional Dimensions of the Network Paradigm,ECONOMIC GEOGRAPHY,,,,,,,,,,,,"Networks have become a major analytical concept in economic geography and have served to extend both empirical and theoretical research agendas. However, much of the literature on networks is characterized as associative, considering them only as cumulative constructs through the constant enrollment of additional actors. Through the lens of social capital and a discussion of the limitations of the networking paradigm in economic geography, this article aims to move beyond this associative nature and introduce variance in network practices in the form of nonworking and not working. By presenting a hypothetical example of a project-based network, we introduce the concepts of nonworking and not working as latency and disassociation as dimensions of network practices. In doing so, we present a more nuanced approach to the networking paradigm in relational economic geography, one that moves beyond a purely associative understanding to incorporate nonworking and not working.",,,,,,,,,,,,,,,,,0013-0095,,,,,JAN,2012,88,1,,,,,77,96,,10.1111/j.1944-8287.2011.01141.x,,,,,,,WOS:000298875900006,,,,,
J,"Dodgson, M",,,,"Dodgson, Mark",,,"Exploring new combinations in innovation and entrepreneurship: social networks, Schumpeter, and the case of Josiah Wedgwood (1730-1795)",INDUSTRIAL AND CORPORATE CHANGE,,,,,,,,,,,,"Innovation and entrepreneurship are based on new combinations, constructed within social networks. The literature on social networks refers to Schumpeter's analysis of new combinations, but is limited in its use of his understanding of the range of innovations and long-term aspects of entrepreneurship. Using the case of Josiah Wedgwood, a quintessential Schumpeterian entrepreneur, this article analyses how social networks contribute to a broad range of innovations over an extended period, involving both strong and weak ties. It shows how social network research in innovation and entrepreneurship benefits from Schumpeterian insights on the wide forms of innovation and longer term influences on network structures.",,,,"Dodgson, Mark J/A-5953-2008","Dodgson, Mark J/0000-0001-8532-946X",,,,,,,,,,,,0960-6491,,,,,AUG,2011,20,4,,,,,1119,1151,,10.1093/icc/dtr021,,,,,,,WOS:000293074800006,,,,,
J,"Larsen, AF; Rand, J; Torm, N",,,,"Larsen, Anna Folke; Rand, John; Torm, Nina",,,Do Recruitment Ties Affect Wages? An Analysis using Matched Employer-Employee Data from Vietnam,REVIEW OF DEVELOPMENT ECONOMICS,,,,,,,,,,,,"This paper examines the extent to which recruitment ties affect individual wage outcomes in small and medium scale manufacturing firms. Based on a unique matched employer-employee dataset from Vietnam the authors find that there is a significant positive wage premium associated with obtaining a job through an informal contact, when controlling for standard determinants of wage compensation. Moreover, they show that the mechanism through which informal contacts affect wages depends on the type of recruitment tie used. The findings are robust across location, firm size categories, and different worker types.",,,,"; Torm, Nina/Y-4323-2018; Larsen, Anna Folke/L-4109-2017","Rand, John/0000-0001-7028-4772; Torm, Nina/0000-0002-4319-4381; Larsen, Anna Folke/0000-0002-3763-976X",,,,,,,,,,,,1363-6669,1467-9361,,,,AUG,2011,15,3,,,,,541,555,,10.1111/j.1467-9361.2011.00626.x,,,,,,,WOS:000292936100012,,,,,
J,"Al-Laham, A; Tzabbar, D; Amburgey, TL",,,,"Al-Laham, Andreas; Tzabbar, Daniel; Amburgey, Terry L.",,,The dynamics of knowledge stocks and knowledge flows: innovation consequences of recruitment and collaboration in biotech,INDUSTRIAL AND CORPORATE CHANGE,,,,,,,,,,,,"To extend the knowledge-based view of the firm, we examine how managing the dynamic balance that a firm must undertake between applying knowledge stocks and accessing knowledge flows may determine innovativeness. We found that while the effect of scientist's recruitment and alliances as two sources of knowledge flow decay overtime, high degrees of human and social capital stock reduces the speed of new assets erosion. Failing to account for the interactions between knowledge stocks and flows, as well as the underlining causalities associated with each knowledge source, will result in an incomplete picture of the relationship between knowledge development efforts and innovative success. We test our assumptions on a longitudinal event history data set of the complete US biotech population of 857 firms founded during the period 1973-1999.",,,,,,,,,,,,,,,,,0960-6491,,,,,APR,2011,20,2,,,,,555,583,,10.1093/icc/dtr001,,,,,,,WOS:000289166600006,,,,,
B,"Lundberg, H; Johanson, M",,"Johanson, M; Lundberg, H",,"Lundberg, Helene; Johanson, Martin",,,Network Strategies for Regional Growth,NETWORK STRATEGIES FOR REGIONAL GROWTH,,,,,,,,,,,,,,,,"Lundberg, Helene/H-7651-2018",,,,,,,,,,,,,,,978-0-23029-914-6,,,,2011,,,,,,,1,21,,,,,,,,,WOS:000292645500002,,,,,
B,"Michailova, S; Chetty, S",,"Johanson, M; Lundberg, H",,"Michailova, Snejina; Chetty, Sylvie",,,"Cluster Membership, Knowledge and SMEs' Internationalization",NETWORK STRATEGIES FOR REGIONAL GROWTH,,,,,,,,,,,,,,,,,"Michailova, Snejina/0000-0003-3000-2931",,,,,,,,,,,,,,978-0-23029-914-6,,,,2011,,,,,,,126,150,,,,,,,,,WOS:000292645500008,,,,,
S,"Gretzinger, S; Hinz, H; Matiaske, W",,"Tuunanen, M; Windsperger, J; Cliquet, G; Hendrikse, G",,"Gretzinger, Susanne; Hinz, Holger; Matiaske, Wenzel",,,"Strong Ties, Weak Ties and the Management of Innovation: The Case of Danish and German SMEs","NEW DEVELOPMENTS IN THE THEORY OF NETWORKS: FRANCHISING, ALLIANCES AND COOPERATIVES",Contributions to Management Science,,,,,,,,,,,"Dynamic changes in the structure of value-added chains lead to an enhancement of innovations of SMEs (small and medium sized enterprises) and therewith to an impact of the national economies. In the European context the support of the innovation process of SMEs is a goal of the economic policy. In this context private and public consultancies should provide advice for the innovation management of SMEs. This is to some extent politically introduced but the offer of advisory service is seldom used. The integration of consultancies leads to weak relations in the cooperating innovation network and so the risk of losing the competitive edge increases. Based on a Danish- German dataset, this contribution addresses the question of which conditions initiate and impede the utilization of the consulting system from a business point of view. We found that both Danish and German SMEs utilize far more strong than weak ties when it comes to choosing cooperation partners, but at the same time the Danish SMEs manage to exploit the range of services offered by consultancies better.",,,,"Matiaske, Wenzel/A-2148-2014","Matiaske, Wenzel/0000-0003-3542-9707",,,,,,,,,,,,1431-1941,,978-3-7908-2614-2,,,,2011,,,,,,,277,298,,10.1007/978-3-7908-2615-9_16,10.1007/978-3-7908-2615-9,,,,,,WOS:000287168000016,,,,,
S,"Lang, R; Roessl, D",,"Tuunanen, M; Windsperger, J; Cliquet, G; Hendrikse, G",,"Lang, Richard; Roessl, Dietmar",,,The Role of Social Capital in the Development of Community-Based Co-operatives,"NEW DEVELOPMENTS IN THE THEORY OF NETWORKS: FRANCHISING, ALLIANCES AND COOPERATIVES",Contributions to Management Science,,,,,,,,,,,"Based on a network model of social capital, we derive a set of hypotheses on the formation of social capital among activists engaging in community-based cooperatives for public service delivery. The hypotheses are subsequently tested in a large-scale questionnaire survey in Austria. The results of our study support the findings of Granovetter (1973) and Burt (2001) on the importance of weak ties and structural holes in social networks. On the one hand, critical resources for a community-based co-operative can be found in the acquaintance networks rather than friend or family networks of residents. On the other hand, the paper identifies co-operatives as a suitable form of organising community-based initiatives. Its flexible and open network structure allows the bridging of structural holes within and outside the community, which facilitates necessary information and resource flows. Our analysis provides valuable insights for policy makers concerned with fostering community engagement through co-operatives. Furthermore, the authors contribute to the debate on social capital and its relation to civic participation and the community context.",,,,,,,,,,,,,,,,,1431-1941,,978-3-7908-2614-2,,,,2011,,,,,,,353,370,,10.1007/978-3-7908-2615-9_20,10.1007/978-3-7908-2615-9,,,,,,WOS:000287168000020,,,,,
B,"Ricken, B; Malcotsis, G",,,,"Ricken, B; Malcotsis, G",,,Competitive Advantage of Regions and Nations: Technology Transfer Through Foreign Direct Investment,COMPETITIVE ADVANTAGE OF REGIONS AND NATIONS: TECHNOLOGY TRANSFER THROUGH FOREIGN DIRECT INVESTMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978-1-4094-0239-8; 978-1-4094-0238-1,,,,2011,,,,,,,1,231,,,,,,,,,WOS:000353389000018,,,,,
J,"Lhuillery, S; Pfister, E",,,,"Lhuillery, Stephane; Pfister, Etienne",,,Do Firms Know the Scope of their R & D Network? An Empirical Investigation of the Determinants of Network Awareness on French Survey Data,INDUSTRY AND INNOVATION,,,,,,,,,,,,"Although research and development (RD) networks influence the innovation performance of their members, firms may not be fully aware of the scope of their network. In particular, due to cost reasons, they may not be fully informed of their oindirect tieso, that is, of the ties between their partners and other firms. To investigate this issue, the paper uses a survey inquiring about whether firms are aware of the ties that their main direct RD partners may (or may not) have between themselves. Our results show that responding firms are more informed about their partners' other collaboration projects when the partnership is more directly linked to intangible RD capital, when at least one partner is a public research organization or when the partnership is needed to access a new market. Network awareness is also higher when both RD partners are from the same type (e.g. public research organization, companies, technical centers). Firms with a high RD intensity or with a large size, as well as those affiliated to a group, are less likely to know their indirect ties. Finally, network awareness is lower in high-technology industries.",,,,,,,,,,,,,,,,,1366-2716,,,,,,2011,18,1,,,SI,,105,130,PII 931226756,10.1080/13662716.2010.528936,,,,,,,WOS:000285349000006,,,,,
J,"Bjork, J; Di Vincenzo, F; Magnusson, M; Mascia, D",,,,"Bjoerk, Jennie; Di Vincenzo, Fausto; Magnusson, Mats; Mascia, Daniele",,,The Impact of Social Capital on Ideation,INDUSTRY AND INNOVATION,,,,,,,,,,,,"This paper examines the impact of social capital on the quality of ideas generated by individuals at work. Two dimensions of social capital are investigated-the degree (i.e. size) of individuals' networks of ideation relations, and the structural holes (i.e. gaps between nodes) of those relations. Previous research has presented different and even conflicting empirical results concerning the effect of structural holes on innovation activities, and has not dealt specifically with the ideation phase of the innovation process. By drawing upon an idea database from a Swedish company that has worked systematically with idea management for an extensive period, this study investigates the interrelationship between social capital and ideation. The empirical study reveals that the larger the size of an individual's ego network, the higher is this individual's innovative performance in terms of high-quality ideas, whereas the larger the number of structural holes in an ego network, the lower is the quality of ideas generated by the individual in question. These findings support the conclusion that social capital, in terms of individuals' relationships with fellow employees within firms, has a positive influence on idea-generating behavior. Moreover, the results reveal that the presence of structural holes is negative for ideation performance, thus providing important new input to the recent debate on the interrelationship between structural holes and innovation in general.",,,,,"Bjork, Jennie/0000-0002-9746-4498; /0000-0002-6024-7908",,,,,,,,,,,,1366-2716,1469-8390,,,,,2011,18,6,,,SI,,631,647,,10.1080/13662716.2011.591976,,,,,,,WOS:000299227700006,,,,,
J,"van der Leij, M; Goyal, S",,,,"van der Leij, Marco; Goyal, Sanjeev",,,Strong Ties in a Small World,REVIEW OF NETWORK ECONOMICS,,,,,,,,,,,,"This paper examines the celebrated ""strength of weak ties"" theory of Granovetter (1973). We examine two hypotheses implied by the theory: one, for any three players with two links present, the probability of a third link being present is increasing in the strength of the two ties, and two, the removal of a weak tie breaks more shortest paths than the removal of a strong tie. This paper tests these hypotheses using data on co-authorship among economists. Our data supports the hypothesis of transitivity of strong ties, but it rejects the hypothesis that weak ties are more crucial than strong ties. We then propose an explanation for the strength of strong ties which builds on two properties of the network: one, significant inequality in the distribution of connections across individuals, and two, stronger ties among highly connected individuals.",,,,,"van der Leij, Marco/0000-0003-3591-9343",,,,,,,,,,,,2194-5993,1446-9022,,,,,2011,10,2,,,,,,,1,10.2202/1446-9022.1278,,,,,,,WOS:000292453700001,,,,,
J,"Bjerk, D",,,,"Bjerk, David",,,"Thieves, thugs, and neighborhood poverty",JOURNAL OF URBAN ECONOMICS,,,,,,,,,,,,"This paper develops a model of crime analyzing how such behavior is associated with individual and neighborhood poverty. The model shows that even under relatively minimal assumptions, a connection between individual poverty and both property and violent crimes will arise, and moreover, ""neighborhood"" effects can develop, but will differ substantially in nature across crime types. A key implication is that greater economic segregation in a city should have no effect or a negative effect on property crime, but a positive effect on violent crime. Using IV methods, I show this implication to be consistent with the empirical evidence. (C) 2010 Elsevier.Inc. All rights reserved.",,,,,,,,,,,,,,,,,0094-1190,,,,,NOV,2010,68,3,,,,,231,246,,10.1016/j.jue.2010.06.002,,,,,,,WOS:000281777500002,,,,,
J,"Lee, SE",,,,"Lee, Sang E.",,,The Ties Made in the Harvest: Nicaraguan Farm-worker Networks in Costa Rica's Agricultural Exports,JOURNAL OF AGRARIAN CHANGE,,,,,,,,,,,,"Traditional and nontraditional export agriculture expansion dramatically changed the social and economic landscapes in the global south. An examination of one aspect of south-south international migration, Nicaraguan migrant economic integration into Costa Rica's export agriculture sector, reveals how production systems in the traditional and nontraditional agricultural sectors shape migrant social networks in distinct ways in the global south and its significance for both migrant workers and the agricultural sectors they work in. The rapid expansion of nontraditional export agriculture - the essence of agricultural development in Costa Rica - depends on the traditional crop production structure of coffee farms. The experiences of Nicaraguan migrant workers and their social ties to each other in nontraditional export agriculture and the coffee farms in Costa Rica demonstrate how different production structures call for distinct fragile and conflicted social networks ties between migrants. The economic integration of migrant workers relies on opportunistic and weak ties that are both gendered and contradictory.",,,,,,,,,,,,,,,,,1471-0358,,,,,OCT,2010,10,4,,,,,510,536,,10.1111/j.1471-0366.2009.00242.x,,,,,,,WOS:000281946700003,,,,,
J,"Szalavetz, A",,,,"Szalavetz, A.",,,TRANSFORMATION AND CATCHING-UP ISSUES IN HUNGARY - FROM A NETWORK ALIGNMENT PERSPECTIVE,ACTA OECONOMICA,,,,,,,,,,,,"Awareness about the growing role of networks in economic activity keeps rapidly increasing as reflected by the number of publications in international academic literature. This literature is, however, concerned with the advantages of network-based cooperation, while analyses of network failure and inferior-to-expectations outcomes remain scarce. This paper adds to the accumulating evidence that network formation and network integration are no panacea: similarly to the much-researched and analysed phenomena of market failure or government ( state) failure, there is such thing as network failure. Combining theoretical arguments with Hungarian fieldwork experience originating from the author's past investigations, cases of network failure and network misalignment both within the innovation system and within producer networks are examined. Another focus of this paper is institutional and policy (mis) alignment, i.e. the question, how the institutional set-up facilitates or works against achieving developmental goals in Hungary. We claim that though networks have an impact on development outcomes, the effectiveness of networks, i.e. their developmental role and the value of network ties are continuously shaped by network actors' capabilities and behaviour.",,,,,,,,,,,,,,,,,0001-6373,,,,,JUN,2010,60,2,,,,,197,216,,10.1556/AOecon.60.2010.2.4,,,,,,,WOS:000278038900004,,,,,
J,"Waehrens, BV; Riis, JO",,,,"Waehrens, Brian Vejrum; Riis, Jens Ove",,,Failures to enact the future-A social practice perspective,FUTURES,,,,,,,,,,,,"To be successful, organisational foresight requires a multitude of perspectives and faculties. We have adopted a social practice perspective, which we base within an interpretative world view, to better understand how organisational foresight is enacted. This offers a reading of the phenomena, of which the essential contribution is that organisational foresight is more than an organisational property: it is something that reflective people do as they engage with various inputs from the outside and as a result of the continuous interaction between activity systems and their constituting elements. A longitudinal case study illustrates the importance of understanding the construction of collective and individual meaning in working with organisational foresight. The study shows how the inherent rigidity of the existing activity system and the weak ties between these diverse subsets of the organisation may block the interaction between emerging social practices and organisational intentions resulting in ongoing failures of understanding and enactment. A model is developed to include these parameters in an augmented activity systems model. Based on this we have identified the linking of organisational levels as one of the key dimensions to be considered for which the social practice perspective holds significant explanatory strength. Crown Copyright 2009 (C) Published by Elsevier Ltd. All rights reserved.",,,,,,,,,,,,,,,,,0016-3287,,,,,MAY,2010,42,4,,,SI,,328,336,,10.1016/j.futures.2009.11.018,,,,,,,WOS:000277866700007,,,,,
J,"Fritsch, M; Kauffeld-Monz, M",,,,"Fritsch, Michael; Kauffeld-Monz, Martina",,,The impact of network structure on knowledge transfer: an application of social network analysis in the context of regional innovation networks,ANNALS OF REGIONAL SCIENCE,,,,,,,,,,,,"We analyze information and knowledge transfer in a sample of 16 German regional innovation networks with almost 300 firms and research organizations involved. The results indicate that strong ties are more beneficial for the exchange of knowledge and information than weak ties. Moreover, our results suggest that broker positions tend to be associated with social returns rather than with private benefits.",,,,,"Fritsch, Michael/0000-0003-0337-4182",,,,,,,,,,,,0570-1864,1432-0592,,,,FEB,2010,44,1,,,,,21,38,,10.1007/s00168-008-0245-8,,,,,,,WOS:000273086800002,,,,,
B,"Chen, CH; Ma, B",,,WBM ORG COMM,"Chen, Chunhua; Ma, Bin",,,"Organizational Restructuring and Job Losses in Professional/Managerial Classes: Causes, Consequences, Remedies","CONFERENCE ON WEB BASED BUSINESS MANAGEMENT, VOLS 1-2",,,,,1st Conference on Web Based Business Management,"SEP 24-25, 2010","Chengdu, PEOPLES R CHINA","Zhejiang Univ, Wuhan Univ, James Madison Univ, Sci Res Publishing",,,,"This paper discusses the issue of job losses in the managerial and professional classes. We address practical and psychological consequences of job loss. We discuss some of the causes for job losses, including demand factors at the level of the firm, and supply factors from the employees' side. We then address the measures that can be taken, by: firms, governments, non-profit organizations, universities, and the individual employees themselves.",,,,,,,,,,,,,,,,,,,978-1-935068-18-1,,,,2010,,,,,,,154,158,,,,,,,,,WOS:000289700200036,,,,,
J,"Sengun, AE",,,,"Sengun, Ayse Elif",,,Which Type of Trust for Inter-firm Learning?,INDUSTRY AND INNOVATION,,,,,,,,,,,,"This study investigates the association between types of trust and inter-firm learning in buyer-supplier exchanges in an industrial cluster. More specifically, the study explores the impact of trust types on knowledge sharing among manufacturer and retailer SMEs in a furniture cluster. The results of empirical data from 158 manufacturers suggest no significant association between trust based on competence, reliability and predictability and inter-firm learning and a significant positive association between trust based on goodwill, benevolence and non-opportunism and inter-firm learning. The study findings integrate research on the relational and knowledge-related aspects of knowledge exchange at the dyadic inter-firm level.",,,,,,,,,,,,,,,,,1366-2716,,,,,,2010,17,2,,,,,193,213,PII 921481882,10.1080/13662711003633447,,,,,,,WOS:000277476000003,,,,,
